No,serialID,speaker,dialogue
22,LZBFI7088A,IU,<move/> 아니요. 살인이예요. 용서하려고 하지 말아요. 결혼해달라는 그 사람 앞에서 돌아섰을 때.....이미 살인이었으니까.
23,QNSPD7309O,context,산 위로 물안개가 피어 오르는 양식장. 물속으로 사료를 던져주는 엄마. 연수가 사료자루를 들고 엄마를 따라 걷는다. 상식은 양어장 모터를 돌리고… 수면에 반짝이는 햇살이 이들과 어울려 아름답다. 남김없이 사료를 털어넣고는 허리를 펴고 일어서는 엄마. 엄마는 수건을 벗어 옷을 '탈탈' 털고는 바닥에 퍼질러 앉아 담배를 주섬주섬 꺼낸다. 엄마를 따라 쭈그리고 앉는 연수.
24,QNSPD7309O,LH,<move/> 필래?
25,QNSPD7309O,ZV,<move/>
26,QNSPD7309O,LH,<move/> 뭐… 왜 웃어?
27,QNSPD7309O,ZV,아니 그냥…
28,QNSPD7309O,LH,기집애 실없이…
29,QNSPD7309O,ZV,<move/> 아저씨가 같이 살자고 안 그래?
30,QNSPD7309O,LH,<move/> 왜 너한테 뭐라 그러든?
31,QNSPD7309O,ZV,놀라긴… 그냥 찔러 본거야…
32,QNSPD7309O,LH,<move/>
33,QNSPD7309O,ZV,확 그냥 살아버려… 아니다 엄마가 먼저 살자고 그래. 요즘은 그게 더 폼나고 멋있어.
34,QNSPD7309O,LH,<move/> 이거 너 아버지가 동숙이 아버지랑 한참 한량 짓 하러 다닐 때 동숙이 엄마랑 찬물 한그릇씩 마셔가면서 배운 담배다. 담배 한모금 피고 물 한잔 마시고 또 한모금 피고 물 한잔 마시고… 죽은 너 아버지한테는 하나도 미안한 거 없다.
35,QNSPD7309O,ZV,…
36,QNSPD7309O,LH,미안하다 연수야.
37,QNSPD7309O,ZV,<move/>
38,QNSPD7309O,LH,<move/> 올해는 단풍이 이쁘게 들 모양이다.
39,QNSPD7309O,context,"연수, 손에 들고있던 사료를 몇 개씩 물속으로 던지면 입을 오물거리며 받아먹는 향어들."
40,BRNIX8537H,context,앰블런스에 청원경찰을 옮겨싣는 요원들. 그 모습을 바라보는 오영달과 방제수. 차에 올라타는 의사. 떠나는 앰블런스를 보는 오영달과 방제수.
41,BRNIX8537H,PS,아 씨팔! 잡을 수 있었단 말야. 왜 총을 못 쏘게 해?
42,BRNIX8537H,TL,저 놈이 무슨 죄를 지었는지 알고나 쏴. 무조건 도망가면 쏘는거야?
43,BRNIX8537H,PS,저 놈이 사람 찔렀잖아.
44,BRNIX8537H,TL,그건 결과가 그런거지. 그럼 넌 저 놈이 사람 찌를 걸 미리부터 알고 있었단 말야?
45,BRNIX8537H,PS,그래.
46,BRNIX8537H,TL,어떻게!
47,BRNIX8537H,PS,직감이 있었어.
48,BRNIX8537H,TL,직감으로 <pause/> 수갑정도는 채울 수 있다. 총은 아냐 임마.
49,BRNIX8537H,PS,형이 판사유? 우린 무조건 잡기만 하면 돼.판결은 판사가 해.
50,BRNIX8537H,TL,잡는 데에도 규칙이 있고 절차가 있어.
51,BRNIX8537H,PS,"신중해진거야 겁먹은거야? 오살벌이는 앞뒤 안 가리고 불도저처럼 무조건 밀어 부친다며? 씨팔, 그 성질 다 어디 간 거야."
52,BRNIX8537H,TL,"너, 총쏴서 사람이 죽으면 기분이 어떨 것 같냐.출근할 때 개만 치어도 기분이 더러워 임마. 이건 개가 아니라 사람이라구 자식아.내가 사람 쏴놓고 신났는 줄 알어?"
53,BRNIX8537H,context,"침묵이 서로 깊어진다. 방제수, 침묵을 깨고 쇠다마를 건네주며 나직하게 말한다."
54,BRNIX8537H,PS,현장에서 주운거야.
55,BRNIX8537H,context,"방제수, 차 있는데로 걸어간다. 오영달, 쇠다마를 보며 생각에 잠긴다. 담배를 피운다. 그 때 핸드폰이 울린다."
56,BRNIX8537H,TL,"네, 반장님. <pause/> 예?"
57,BRNIX8537H,context,"오영달, 전화를 끊는다. 버럭 소리를 지른다."
58,BRNIX8537H,TL,아우 씨발!!
59,OXMAQ1946R2,context,덕길 앉아있는. 다가오는 미희의 차.
60,OXMAQ1946R2,QG,<move/> 여기서 뭐해요?
61,OXMAQ1946R2,OJ,<move/>
62,WKGBZ46354P,context,"수찬, 덕길을 끌고 오는."
63,WKGBZ46354P,BW,끄덕이라고만 했지?
64,WKGBZ46354P,VN,워째 그것이 <pause/>
65,WKGBZ46354P,BW,그냥 무조건 끄덕이기만 하라니까.
66,WKGBZ46354P,VN,"결혼하면 서울서 살 수 있냐고 허는디, 워쩌케?"
67,WKGBZ46354P,BW,그게 뭐?
68,WKGBZ46354P,VN,내가 뭔 재주로 서울 가서 산다냐?
69,WKGBZ46354P,BW,"그건 한국 가서 일이고, 무조건 식 올리고 데려 가야 될 거 아냐?"
70,WKGBZ46354P,VN,사내가 워째 여자헌티 거짓부렁을?
71,WKGBZ46354P,BW,"결혼 전에 무슨 말을 못해?결혼만 하면 게임 끝나는 건데, 정말 답답하게 왜 이래? 형?"
72,WKGBZ46354P,VN,그렇지만 나으 인생관이. 자슥 키우는 사람이 거짓말을 <pause/>
73,WKGBZ46354P,BW,자식?
74,WKGBZ46354P,VN,<move/>
75,WKGBZ46354P,BW,장가 가러 왔다며?
76,WKGBZ46354P,VN,그것이....사연이 <pause/>
77,WKGBZ46354P,BW,형. 사고 쳤어?
78,WKGBZ46354P,VN,말하자면 긴디 <pause/>
79,WKGBZ46354P,BW,"애까지 딸린 주제에 무슨 말이 많아.그냥 서울 가서 산다 그래. 알았지? 무조건 예스야, 예스? 오케이?"
80,WKGBZ46354P,VN,오....케이.
81,WKGBZ46354P,BW,<move/> 애 생각해. 애 엄마 만들어줘야 될 거 아냐.
82,WKGBZ46354P,VN,<move/>
83,WKGBZ46354P,BW,"곰도 구르는 재주는 있다고, 장하다. 양덕길. <move/> 애까지....재주 좋네."
84,IXKFN64991Z7,context,한 손에 우유를 들고 충전기에서 핸드폰을 꺼내는 미나.
85,IXKFN64991Z7,context,"파워를 누르면, 부재중 1통화 떠있다."
86,IXKFN64991Z7,SF,어디지? 아까 전화한 식당인가?
87,IXKFN64991Z7,context,우유를 마시며 전화를 걸어보는 미나.
88,IXKFN64991Z7,context,뚜르르륵- 신호가 떨어진다.
89,IXKFN64991Z7,FZ,기획실장 지선웁니다.
90,IXKFN64991Z7,SF,풋-! <move/>
91,IXKFN64991Z7,FZ,여보세요?
92,IXKFN64991Z7,SF,<surprised/>
93,IXKFN64991Z7,FZ,혹시 <pause/> 최미나씨?
94,IXKFN64991Z7,SF,"<move/> 네에 <pause/> 전화, 주셨길래 <pause/>"
95,FRAHA79127T6,FM,"<move/> 아, 이 쥐새끼같은 놈.지 이름까지 숨기고 이런데 숨어있어? 참나 <pause/> <move/>"
96,FRAHA79127T6,context,창문앞에 드리워진 그림자를 본다.
97,FRAHA79127T6,FM,<surprised/> <move/>
98,FRAHA79127T6,RT,<move/>
99,GVKOT54600D8,context,"덕길, 곰 눈알 붙이고 있고, 고니 잠들어 있는. 수찬 들어오는."
100,GVKOT54600D8,KH,할 일 없으믄 옆에서 눈알이나 줏어줘불지 왜 밤에 싸돌아댕기고 그런디야.
101,GVKOT54600D8,UJ,<move/> 형?
102,GVKOT54600D8,KH,거기 곰 새끼 한 마리 줏어줘야.
103,GVKOT54600D8,UJ,고니 혈액형이 뭐야?
104,GVKOT54600D8,KH,뭐?
105,GVKOT54600D8,UJ,고니 혈액형 말이야?
106,GVKOT54600D8,KH,몰러.
107,GVKOT54600D8,UJ,<move/> 어떻게 그런 것도 몰라? <move/>
108,MUFWO53038N9,context,"준기부, 하하하 크게 웃고는 테이블 밑에 있는 신문들 쫙~펼치듯 던진다. “전과자 아버지를 둔 검사 과연 직무수행 가능할까? “검사가 친구 검사한테 사건 청탁” “검찰 기소권 독점, 논란 재 부상” 같은 헤드라인 장식하고 있다."
109,MUFWO53038N9,QA,<move/>
110,MUFWO53038N9,GP,이정도 검사~ 새파란 어린 놈이 말야~ 겁 없이 날뛰면 어떻게 되는지 알겠지. 이젠 철 좀 들려나. 하하하
111,MUFWO53038N9,QA,<move/>
112,MUFWO53038N9,GP,자넨~ 어서 홍은동 개발 추진 프로젝트팀이나 가동하게~
113,MUFWO53038N9,QA,네~ 회장님!
114,XAOPX26760D9,context,"함께 출근한 정원과 승준, 나란히 걸어온다."
115,XAOPX26760D9,FW,난 어머니댁에 가서 지내면 되니까 필요한 만큼 오피스텔 쓰도록 해요.
116,XAOPX26760D9,EF,"그럼 오늘 하루만 더 신세 질게요.그냥 신림동으루 들어가버리는 건 <pause/> 엄마나 오빠한테 상처가 될거 같아요.만나서 말하구, 그리구 옮겨가야 할거 같아요."
117,XAOPX26760D9,FW,<mute/>
118,XAOPX26760D9,context,"차로 출근하던 금란, 두 사람 옆을 지나가고 <pause/> 사이드미러 안에다정하게 들어와 있는"
119,XAOPX26760D9,context,두 사람 발견하고 불안한 짐작이 현실로 드러나자 분노가 치밀어오른다.
120,XAOPX26760D9,context,정원을 노려보며 무섭게 독기를 품어내는 금란.
121,XAOPX26760D9,context,"승준과 정원, 한층 더 서로를 가깝게 느끼며 걸어오고 <pause/>"
122,XAOPX26760D9,EF,큰일났어요!
123,XAOPX26760D9,FW,왜요?
124,XAOPX26760D9,EF,자꾸 한많은 이세상 야속한 님아가 귀에서 뱅글뱅글 입안에서 뱅글뱅글나두 모르게 계속 맘속으루 부르구 있어요!
125,XAOPX26760D9,FW,<move/> 잘 잤어요?
126,XAOPX26760D9,EF,설마 제 신경선이 고래심줄두 아니구 그 상황에서 잘 잤겠어요?심란해서 한숨두 못잤어요!
127,XAOPX26760D9,FW,심란해두 코는 잘만 곱디다? 심란하게!잠들만 하면 고래처럼 팔딱팔딱! 자면서 왜 그렇게 공중부양을 해댑니까?
128,XAOPX26760D9,EF,어머! 제가요? 코를 골고 고래처럼 팔딱팔딱 뛰어올랐다구요? 말두 안돼!제가 얼마나 얌전하게 자는데요! 잠들때 '고대루' 일어나는데 저!
129,XAOPX26760D9,FW,"뭐, 믿고 싶은대루 믿어요! 난 본대로 믿을 테니까!"
130,XAOPX26760D9,EF,뽀독뽀독 이만 안갈면 됐죠 뭐!
131,XAOPX26760D9,FW,이도 갑디다! 뽀도독 뽀도독!
132,XAOPX26760D9,EF,<move/>
133,JFUUV74112G,context,수희가 현관문을 열자 문밖에 서 있는 미옥과 동윤. 커다란 트렁크 두 개를 보고 눈이 휘둥그래지는 수희.
134,JFUUV74112G,AU,"어, 언니. 웬 일이야 이 시간에?"
135,JFUUV74112G,CR,<move/> 당분간 여기 좀 있자. 너 태릉 들어가면 집 비니까 내가 미미도 봐주고 하면 좋잖아.
136,JFUUV74112G,AU,미미는 우리 언니 집에 맡길 건데....그리고 언니 개 싫어하잖아?
137,JFUUV74112G,CR,"무슨 소리야, 나 개 무지 좋아해."
138,JFUUV74112G,context,미옥이 미미를 안으려고 하자 미미가 깨갱거리며 달아난다. 미미를 쫓아 뛰는 동윤.
139,JFUUV74112G,AU,"아이구 두야.....참, 혜경이 언니 연락 받았어?"
140,JFUUV74112G,CR,뭔? 나 요새 낯선 번호 아예 안 받잖아 <pause/>
141,JFUUV74112G,AU,"송감독님이 이제 다시는 국대감독 안하신다고 그러셨대. 그러니까 대전시청 장감독, 신일은행 유감독 할 거 없이 줄줄이 노땡큐했대잖아."
142,JFUUV74112G,CR,그게 혜경이랑 무슨 상관인데?
143,JFUUV74112G,AU,혜경언니가 감독 대행으로 왔다니까.
144,JFUUV74112G,CR,<mute/>
145,JFUUV74112G,AU,"언니,기분이 좀 글킨 하겠다. 선수땐 언니가 훨 잘 나갔잖아 <pause/> <move/> 가만 보면 세상 참 은근히 불공평하다니까.....잘 나가는 사람은 계속 잘 나가고...죽어라 하는 사람은 계속 죽어라...죽어라 하니 <pause/>"
146,JFUUV74112G,context,"착잡한 표정의 미옥, 뭐라 말하려는데, 동윤에게 괴롭힘 당하는 미미를 구출하러 달려가 버리는 수희."
147,AHNVE1377E,NB,<move/> 어딘가에 암매장한거지!! 어때? 틀림없어!
148,AHNVE1377E,QJ,<move/> 근데 우리집은 시루떡 맛있어서 그냥 사다먹기도 하는데.
149,AHNVE1377E,NB,그래?
150,AHNVE1377E,QJ,네. 요즘 수퍼가도 떡 종류별로 많아요.
151,AHNVE1377E,NB,그런가?...에이 씨.. <move/>
152,ZQAVF18950R5,context,버스정류장으로 향하는 태양
153,ZQAVF18950R5,context,"다정, 뛰어와 태양의 앞을 가로막는다."
154,ZQAVF18950R5,CW,"오빠, 나랑 영화 볼래요? 월급 탄 기념으로 영화에 저녁까지, 풀코스로 쏠게요."
155,ZQAVF18950R5,SQ,"난 영화 보고 밥 먹는 건, 애인이랑만 한다."
156,ZQAVF18950R5,CW,<move/> 피이~ 최지연 아나운서 말하는 거예요?
157,ZQAVF18950R5,SQ,잘 아네.
158,ZQAVF18950R5,CW,"그 여자 우리 샵 단골인데 잘난척 최고에 완전 진상이에요. 물 온도가 안맞는다, 샴푸 냄새가 이상하다 <pause/> 말도 안되는 트집을 잡으면서 스텝들을 콩 볶듯 볶아댄다니깐요. 게다가 명품은 얼마나 밝히는데 <pause/> 그런 된장녀랑 오빤 절대 어울릴 수가 없어요!"
159,ZQAVF18950R5,SQ,"<move/> 김다정, 잘 알지도 못하면서 말 함부로 할래?"
160,ZQAVF18950R5,CW,<move/> 여자는 여자가 봐야 정확한 거에요. 오빤 그 된장녀한테 속고 있는 거라구요 지금!
161,ZQAVF18950R5,SQ,그런 소리 할거면 앞으론 찾아오지마라.
162,ZQAVF18950R5,context,버스 도착한다.
163,ZQAVF18950R5,context,"태양, 얼른 뛰어가 버스에 올라 좌석에 앉으면"
164,ZQAVF18950R5,CW,"<move/> 머잖아 최지연 그 불여시한테 뒤통수맞고, 땅을 치며 후회할 거예요. 내 미용사 자격증을 걸고 장담할 수 있어요!"
165,ZQAVF18950R5,SQ,<move/>
166,ZQAVF18950R5,context,곧 출발하는 버스.
167,ZQAVF18950R5,CW,<move/> 바보! 어쩜 저렇게 여자보는 눈이 없을까? <move/>
168,XQKXT52770C,context,"고니, 잠들어 있고, 수찬 끙끙 앓는. 덕길 물수건 수찬의 허리에 대주는."
169,XQKXT52770C,KE,참말 무신 푸닥거리라도 해야제.워째 하루가 멀다허고 맞고 댕긴대. 맞고 댕기길.
170,XQKXT52770C,GR,"아, 아."
171,XQKXT52770C,KE,허리 금 간 거 아니여?
172,XQKXT52770C,GR,아냐.
173,XQKXT52770C,KE,"긍게 왜 동네 불량배들하고 시비를 붙냐, 붙길?싸움도 지지리 못함시롱."
174,XQKXT52770C,GR,됐으니까 자.
175,XQKXT52770C,KE,속상혀서 못 살겄다 참말.
176,XQKXT52770C,GR,형.
177,XQKXT52770C,KE,왜?
178,XQKXT52770C,GR,잘 왔어.
179,XQKXT52770C,KE,뭐?
180,XQKXT52770C,GR,고니 데리고 잘 왔다구. 형하고 고니 없었으면 <pause/>
181,XQKXT52770C,KE,없었시면 뭐?
182,XQKXT52770C,GR,그냥 그렇다구.
183,XQKXT52770C,KE,그러코롬 외롭고 맴이 아픈겨?혹시 그려서 일부러 싸움 붙은 거 아닌겨?수연이 때도 그랬담서? 수연이 떠나보내고 외롭고 힘들어서 쌈박질허고 감방살이꺼정했담서?
184,XQKXT52770C,GR,<mute/>
185,XQKXT52770C,KE,널 어째야 쓸까나. 진짜 마음 쓰려 못 보겄다. <move/>
186,UDPUF65134M,context,"머리끝까지 난 화를 주체할 수 없는 동진, 휴대폰 꺼내서"
187,UDPUF65134M,context,단축번호 누른다.
188,UDPUF65134M,MK,"네, 부사장님!"
189,UDPUF65134M,HQ,차 대기 시켜! <move/>
190,ABISY59431J,context,"호텔 앞, 호텔 나와 세단에 올라타는 상원. 출발하는 세단."
191,ABISY59431J,context,"차안, 무표정한 얼굴로 기사에게"
192,ABISY59431J,BL,"자네, 저주를 믿나?"
193,ABISY59431J,ZX,네?
194,ABISY59431J,BL,<move/> 아무것도 아니야.
195,ABISY59431J,context,어디론가 전화하며 라이터를 꺼내 똑딱이는 상원.
196,OZNDN14536E,context,모니터에 뜬 희중을 바라보며 대사를 치는 병훈
197,OZNDN14536E,EL,바보같지만 <pause/> 한때 <pause/> 희중씨를 믿지 못해 우리가 멀어졌던 적이 있었죠.
198,OZNDN14536E,context,CUT TO
199,OZNDN14536E,context,플래시백/한국 식당 <월미도>. 병훈과 희중.
200,OZNDN14536E,EL,"봐, 너도 날 못믿으면서 어떻게 네 말을 믿으라는 거야?"
201,OZNDN14536E,context,병훈의 적반하장 태도에 어처구니없고 억울해서 눈물흘리는 희중.
202,OZNDN14536E,context,CUT TO
203,OZNDN14536E,context,플래시백/씬75
204,OZNDN14536E,SM,우리 사이엔 믿음이 없어!
205,OZNDN14536E,context,CUT TO
206,OZNDN14536E,context,병훈의 감정이 점차 고조된다. 그런 병훈을 바라보는 민영의 표정도 묘연하다. 민영의 바지 뒷주머니에는 원래의 대본이 꽂혀있다.
207,OZNDN14536E,EL,저는 사랑이 뭔지 모릅니다.
208,DHHDY87551W,UR,<move/>
209,DHHDY87551W,AQ,"야 니가 3년 거기 가있는 동안, 여기 사람들 너 다 잊었어."
210,DHHDY87551W,UR,<move/>
211,DHHDY87551W,AQ,"오자마자 9시 앵커 자리 노리지 너? 그래서 니 영혼 버리고 니 야망을 위해서 춤도 춘거잖아?! 지금 와 말인데, 보도국장이 특파원 추천하면서 너는 아예 없었어?! 그야말로 잘나가는 순서대로, 알잖냐 너도,??"
212,DHHDY87551W,UR,<move/>
213,DHHDY87551W,AQ,"워싱턴 특파원, 안되면 뉴욕 특파원, 걔도 안한다면 LA특파원, 더 불러주랴? LA 다음은 영국특파원이었고, 그 담은 영어권 국가들 주르륵. 제3국어 쓰는 파리, 러시아, 일본 특파원까지, 당사자들이 몽땅 싫다드라. 막춤 춰야한다니까 싹 다 폼 잡고 기자체면에 미쳤냐면서 그런 딴다라짓거리 안 한대서, 북경 애들도 안한대서 딸랑 혼자 상해 유배 가있는 너한테 기회간거야?!!"
214,DHHDY87551W,UR,<move/>
215,DHHDY87551W,AQ,계기자랑 방국장이야 뭐 후배 추천하랬더니 자기들이 손 든거고!
216,DHHDY87551W,UR,<move/> 형수님들 기다리세요.
217,DHHDY87551W,AQ,보도국에선 너 아주 그냥 영원히 상해에 처박혀 있기 바래.
218,DHHDY87551W,UR,다 죽었어.
219,DHHDY87551W,AQ,반기는 놈 없다고.
220,DHHDY87551W,UR,<move/>
221,ODNCI60936J,context,"화면 속.. 문희, 해미 한복입고 친척들하고 얘기하는데"
222,ODNCI60936J,RY,저...저기.
223,ODNCI60936J,JT,<move/> 저기요?
224,HUMWT52521C5,context,정작 화는 냈지만 가슴이 휑한 나사장. 쓸쓸하게 앉아있다
225,HUMWT52521C5,BD,필요 없어. 오든지 말든지
226,HUMWT52521C5,LA,저 정말 가요...네?
227,HUMWT52521C5,BD,전화나 자주 해!
228,KYVZQ81338C5,context,희진의 차가 달려온다.
229,KYVZQ81338C5,context,"운전석의 희진, 굳은 얼굴이다."
230,KYVZQ81338C5,YV,<move/> 오늘 굉장히 예민하다?
231,KYVZQ81338C5,FF,맨날 먹던 맛이 아니잖아. 사람들 참 이상해. 왜 장사만 잘 되면 음식 맛이 바뀌는 거야? 난 그런 집 싫어. 좀만 기다려. <pause/> 다 왔으니까.
232,KYVZQ81338C5,context,차가 멈춘다
233,KYVZQ81338C5,context,그러나 창 밖을 보던 희진의 표정이 굳는다.
234,KYVZQ81338C5,context,진헌도 창 밖을 보고 갸웃.
235,KYVZQ81338C5,context,유료 주차장이다
236,KYVZQ81338C5,context,희진이 내린다. 진헌도 내려 옆으로 다가온다.
237,KYVZQ81338C5,FF,없어졌어.
238,KYVZQ81338C5,YV,<mute/>
239,KYVZQ81338C5,FF,<move/> 없어졌다구 <pause/>
240,KYVZQ81338C5,YV,그래.
241,KYVZQ81338C5,FF,<move/> 근데 아무렇지도 않아?
242,KYVZQ81338C5,YV,? <pause/>
243,KYVZQ81338C5,FF,"아까 그 집이랑 여기, 너 스파게티는 두 군데 아니면 먹지도 않았잖아."
244,KYVZQ81338C5,YV,별 것도 아닌 것 같고 왜 이래 오늘.
245,KYVZQ81338C5,FF,별 게 아니라구? 우리가 맨날 다니던 데가 없어졌는데 별 게 아니야?
246,KYVZQ81338C5,YV,? 희진아.
247,KYVZQ81338C5,FF,어떻게 그렇게 태연할 수가 있어? 없어졌잖아. 없어졌다구.
248,KYVZQ81338C5,YV,너 왜 그래.
249,KYVZQ81338C5,FF,헨리 같으면 안 그래. 추억을 얼마나 소중하게 여기는데!
250,KYVZQ81338C5,YV,<surprised/> <pause/>
251,KYVZQ81338C5,FF,<move/> ! <pause/>
252,KYVZQ81338C5,YV,<move/>
253,KYVZQ81338C5,FF,<move/>
254,KYVZQ81338C5,context,"그 순간, 지나가던 차가 물이 고인 웅덩이를 지나가며 흙탕물이 촤악!"
255,KYVZQ81338C5,context,"제대로 뒤집어 쓴 진헌과 희진, 얼이 빠진다."
256,PFSDO17963T,context,"정훈의 뺨을 이리저리 돌리며, 잠을 깨우는 수경. 짙게 화장하고 다시 붉은 원피스 입었다.."
257,PFSDO17963T,FJ,"끼이익. 손님, 어디로 모실까요?"
258,PFSDO17963T,KR,"<move/> 뭐, 가긴 어딜 가?"
259,PFSDO17963T,FJ,"그럼, 알아서 모시겠습니다. 자, 출발!"
260,PFSDO17963T,context,정훈 침대를 복도로 밀어내는 수경.
261,PFSDO17963T,KR,어...어!
262,RREHG3933B0,LX,"나 정원이 엄, <move/> 여기 평창동이에요."
263,RREHG3933B0,WP,야? 평창..동이요?
264,RREHG3933B0,LX,지난번에 식당으루 찾아뵜던 애들 엄마에요.
265,RREHG3933B0,WP,애들...엄마...요?그려요. 워쩐 일이여요 평창동 애들엄마?여 신림동 애들엄마가 시방 전화받기가 거시기혀서 긍게용건만 간단히 헙시다.
266,RREHG3933B0,LX,저녁에 시간 좀 내세요.
267,RREHG3933B0,WP,야? 시간을 내라구요?
268,RREHG3933B0,LX,네. 꼭 좀 뵜음 해요. 맘 약해지기 전에.
269,RREHG3933B0,WP,<mute/>
270,RREHG3933B0,LX,만나서 얘기해야죠? 앞으루 애들을 어떻게 할건지...?
271,RREHG3933B0,WP,<mute/>
272,RREHG3933B0,LX,시간이랑 장손 문자로 보내드릴게요.그럼 전 저녁에 뵙는걸루 알구 있겠습니다. <move/>
273,RREHG3933B0,WP,<mute/>
274,PCFLA81383J,context,"준혁, 목장갑 끼고 숯불 피우고 있다. 일이 서툴러 불꽃이 이리저리 튀면 당황하고, 애쓰는 모습이다."
275,PCFLA81383J,context,해리가 <move/> 숯을 들고 온다.
276,PCFLA81383J,YJ,여기 숯.
277,PCFLA81383J,NH,아 너 땜에 이게 도대체 뭔 짓이냐?. <move/> 아 뜨거..
278,ZBKXC6877U,context,"조사받고 있는 클럽 업주와 종업원들, 10대 아이들 등으로 북적북적한 경찰서."
279,ZBKXC6877U,context,"혜리, 한쪽에서 통화하고 있다. 유나, 관심 갖고 보고 있고."
280,ZBKXC6877U,WK,<move/> 싫음 말구요.
281,ZBKXC6877U,SG,"싫어요, 끊습니다!"
282,ZBKXC6877U,WK,<move/> 수임료 많이 줄께요!
283,ZBKXC6877U,SG,<move/> 그깟 수임료 받자고 이 시간에 갈 거 같애요?
284,ZBKXC6877U,WK,<move/> 좋은 변호사 필요하면 전화하라면서요 <pause/>
285,ZBKXC6877U,SG,<move/> 또 사고 쳤어요? <move/> 이번엔 또 뭔데? 뭐길래 경찰서에 끌려갔는데!
286,ZBKXC6877U,WK,<move/> <pause/>
287,ZBKXC6877U,SG,말 안하면 안 갑니다?
288,ZBKXC6877U,WK,<move/> <pause/> 합동 단속에서 걸렸는데요 <pause/>
289,ZBKXC6877U,SG,합동 단속이라니.
290,ZBKXC6877U,WK,<move/> ..청소년 보호 위원회하고.. 경찰하고 같이 단속을 벌였는데요...미성년자 출입하는 거요 <pause/>
291,ZBKXC6877U,SG,"<move/> 청소년 보호, 경찰, 미성년자! <move/> 지금 자기가 무슨 말하는지 알면서 하는 거에요?"
292,ZBKXC6877U,WK,"<move/> 아니 됐어요, 오지 마요! <move/>"
293,ZBKXC6877U,SG,<move/>
294,CMYAT39792D4,context,"대한, 부엌 창문 앞에 서서 물을 먹으며 밖을 보고 있는."
295,CMYAT39792D4,context,"정숙, 신문 들고 들어오는."
296,CMYAT39792D4,VO,누구야?
297,CMYAT39792D4,EP,누가?
298,CMYAT39792D4,VO,지금 문 앞에서 얘기한 놈?
299,CMYAT39792D4,EP,동네 사람이지 누구야?
300,CMYAT39792D4,VO,동네 놈을 당신이 어떻게 알아서?
301,CMYAT39792D4,EP,"안녕하냐고 해서, 안녕하다고 했다, 왜?"
302,CMYAT39792D4,VO,<move/> 이리 와 앉아봐.
303,CMYAT39792D4,EP,그만 좀 하자.
304,CMYAT39792D4,VO,앉아보라니까. <move/> 이 번호 말이야.하루에 세 번이나 했던데?
305,CMYAT39792D4,EP,"잘못 걸린 전화라구, 잘못 걸린 전화."
306,CMYAT39792D4,VO,잘못 걸린 전화가 왜 세 번이나 오냔 말이야?
