No,serialID,speaker,dialogue
175,SQGTH73832W0,IM,보기하고 다르시네요. <move/> 그래도 한 모금씩만 하죠. 한 모금은 괜찮으시죠?
176,SQGTH73832W0,context,"유림과 지욱, 생맥주 잔을 짠. 조심스레 한 모금 들이키는 유림."
177,BRVSM40134A,context,보글보글 된장찌개 끓고 있다. 미숙 숟가락으로 맛 본 후 가스불 끈다. 방에서 한껏 멋부린 하나 나온다. 머리 묶지 않고 풀었다.
178,BRVSM40134A,RQ,<move/> 저녁 먹어야지? 어디 가게?
179,BRVSM40134A,SV,<move/> 민재한테 빌린 연필! 돌려주고 올게!
180,BRVSM40134A,RQ,지금?
181,BRVSM40134A,SV,"응! 지금 민재 학원 끝났대. 떡볶이까지 먹고 올 거니까, 먼저 저녁 먹어. <move/> 숙제도 다해놨고, 예습도 다 끝냈어."
182,BRVSM40134A,RQ,<move/> <pause/> 더운데 머리 묶고 나가지? 묶어줘?
183,BRVSM40134A,SV,아니. <move/> 여잔 결정적인 순간에 머리를 풀어주는 거거든? 다녀오겠습니다! <move/>
184,BRVSM40134A,RQ,<move/> 8시 전엔 들어와?
185,BRVSM40134A,SV,알았어요!
186,BRVSM40134A,context,"미숙 하나 나가면, 잠시 빈집에 서있다. 탁자로 가 앉는다. 탁자 위에 놓고 간 하나의 립글로즈를 보다가. 잠시 생각....고개 들어 전등 바라봤다. 멀쩡하게 밝다. 미숙, 뭐 고칠 거 없나 일어나 두리번거린다. 현관문도 열었다 닫았다. 베란다 창문도 열었다 닫았다. 이상없다"
187,BRVSM40134A,RQ,<move/> <pause/> !!!!!
188,QQVAL97223Q9,context,뚝 끊기는 전화.
189,QQVAL97223Q9,AK,"<move/> 먼저 전화를 끊어? 암튼, 잘 해줄래도 하는짓 보면! 어이그~ <move/> 내가 이런 건 왜 썼냐. 엉? <move/>"
190,QQVAL97223Q9,MN,아빠! 이거 먹으면 안돼?
191,QQVAL97223Q9,context,배가 고파서 눈이 퀭한 송이를 바라보는 수한.
192,BXABI16691L6,context,"책상에 앉은 경진, 고개를 들어, 보는"
193,BXABI16691L6,DC,결정은 한 건가?
194,BXABI16691L6,OQ,<move/> <pause/>
195,BXABI16691L6,DC,내 생각엔 앰디 앤더슨엘 꼭 갔으면 해. 두 번 다시 주어질 수 없는 기회야.
196,BXABI16691L6,OQ,"<pause/> 아무데도, 가지 않겠습니다."
197,HJYLT28432M,context,창밖을 바라보고 있는 교장. 교감 들어와서 같이 보다가.
198,HJYLT28432M,PG,아니..저 미친 교생놈이 환장을 했나? 고3한테 체육을 시켜? 내 저놈을 당장~!! <move/>
199,HJYLT28432M,WY,<move/> 놔둬요. 보기 좋구만. 저렇게들 뛰어노니 얼마나 보기가 좋습니까?
200,HJYLT28432M,PG,예? 아...예 <pause/> <move/>
201,HJYLT28432M,WY,어이구! 골이다 골..!! <move/>
202,HJYLT28432M,context,"박수가 끝날 때쯤 웃는 얼굴로 돌아보는데, 주위에 아무도 없다."
203,MXKJL68630N,context,고개 숙이고 앉아 발톱을 또각또각 깎고 있는 남봉.
204,MXKJL68630N,context,요란하게 들려오는 중혁과 태란과 미란의 웃음소리에 또각또각 발톱 깎여져 나가는 소리가
205,MXKJL68630N,context,되려 고요하게 들리고 <pause/> 고개 숙인 채 여전히 또각또각 발톱을 깎는 남봉.
206,MXKJL68630N,context,참외 접시 들고 들어와 잠시 바라보다 옆에 앉는 권양.
207,MXKJL68630N,BO,참외 묵어.
208,MXKJL68630N,FA,<move/> 응.
209,MXKJL68630N,BO,잘 밤에 먼 발톱은 깎고 그랴?
210,MXKJL68630N,FA,휴지통 좀 줘.
211,MXKJL68630N,BO,<move/>
212,MXKJL68630N,FA,"<move/> 손톱, 깎아줘?"
213,MXKJL68630N,BO,머? 멀 깎아줘?
214,MXKJL68630N,FA,줘봐.
215,MXKJL68630N,BO,"아, 됐어. 왜 생전 안허던 짓을 하고 그랴?"
216,MXKJL68630N,FA,손 줘봐.
217,MXKJL68630N,BO,아 싫여! 닭살시럽게! 먼 손톱을 깎는다 그려? <move/>
218,MXKJL68630N,FA,<move/> 움직이지마. 다쳐. <move/>
219,MXKJL68630N,BO,<mute/>
220,MXKJL68630N,context,"남봉, 권양의 손가락 하나하나를 잡고 손톱을 묵묵히 깎아나가는데 뼈아프게 떠오르는.."
221,BFZTW87039Y9,context,"세훈, 컴퓨터 앞에서 일하는데.."
222,BFZTW87039Y9,context,휴대폰 울리면..
223,BFZTW87039Y9,context,"세훈, 보다.. 화가 나는 듯 할 수 없는 기분으로 전화 받는"
224,BFZTW87039Y9,WE,왜
225,BFZTW87039Y9,HG,나 좀 봐요.
226,BFZTW87039Y9,WE,봐서 뭐하게.. 나 할 말 없어.
227,BFZTW87039Y9,HG,난 할 말 많아요. 나 상무님 나올때까지 기다릴 거예요
228,BFZTW87039Y9,WE,이 비 오는데.. 내가 어디 있는지 알고 기다리겠단 거야!?
229,BFZTW87039Y9,HG,상무님 차 주차장에 있는 거 다 봤어요. 여기 회사 앞이예요.
230,BFZTW87039Y9,WE,<move/> ..기다리든지 말든지 니 마음대로 해! <move/>
231,PFNFZ77156Q5,context,"1층에서 올라오는 혜리. 애자, 수상하다는 표정으로 따라 올라온다."
232,PFNFZ77156Q5,MZ,<move/> 이 냄새가 뭐지? <pause/> 기름 냄새 <pause/> 너 뭐 먹었어? <move/> 중국음식먹었어?
233,PFNFZ77156Q5,VW,"아니, <move/> 어 <pause/> <move/>"
234,PFNFZ77156Q5,MZ,<move/> 제 정신이야? <move/> 정신 차려!
235,PFNFZ77156Q5,VW,<move/>
236,PFNFZ77156Q5,MZ,잊었어? 이 꼴로 살 때 어떤 취급 받았는지? 그때하고 지금하고 니가 받는대우를 생각해 봐? 이런 꼴 또 사람들한테 보이고 싶어?
237,PFNFZ77156Q5,VW,<move/> 아니? 아니? 아니!
238,PFNFZ77156Q5,MZ,<move/> 너 왜 그래?
239,PFNFZ77156Q5,VW,엄마 <pause/> <move/> 욱! <move/>
240,PFNFZ77156Q5,MZ,<move/> 갑자기 기름 들어가니까 위가 놀래지?
241,PFNFZ77156Q5,context,[시간경과]
242,PFNFZ77156Q5,context,"혼자서 체중계에 올라가는 혜리, 몸무게 늘은 듯 헉! 놀란다. 체중계에서 내려와서 티셔츠 벗고 양말 벗고 올라갔다가 다시 내려와 바지까지 벗고 슈미즈 차림으로 다시 올라가서 몸무게 잰다. 그래도 늘어난 듯 흐 <pause/> 한숨 소리 들리고 이어서 손목시계 벗어놓은 옷들 위에 톡 떨어진다."
243,AZODH47415K8,context,"지욱, 상우의 보고를 받고 있다."
244,AZODH47415K8,KT,법무팀 통해서 알아봤는데 <pause/> 서진카드 쪽에서 3억을 청구할 계획이라고 합니다.
245,AZODH47415K8,AX,! 3억?
246,AZODH47415K8,KT,"네. 이런 일은 회사와 개인, 양쪽에 거는 게 일반적인데 회사를 배제하고 개인한테만 걸었다는 건, 아무래도 이상하긴 합니다."
247,AZODH47415K8,AX,알았어. 나가봐. <move/> 후 <pause/> <move/> 말을 해줘야 되는 건가...? <move/> 너 왜 자꾸 신경 쓰는 건데?
248,TMRPG98551F,context,카페에 앉아 의학서적을 놓고 공부하던 중이다
249,TMRPG98551F,KV,미국이요
250,TMRPG98551F,CZ,근데 웬일이에요?
251,TMRPG98551F,KV,<move/> <pause/> 가게 오픈했다면서요?
252,FBHGP1604N,context,"앞치마를 두르고, 상을 차리는 수한."
253,FBHGP1604N,context,먹음직스러운 닭도리탕을 중심으로 나름대로 그럴싸하게 상을 차린다.
254,FBHGP1604N,KW,<move/> 어때? 엄마가 좋아하겠지?
255,FBHGP1604N,JZ,응. 근데 아빠가 한 거 아니잖아. 옆집 아줌마가 준 거잖아.
256,FBHGP1604N,KW,"어허, 고자질하는 사람은 어떤 사람?"
257,FBHGP1604N,context,띵동! 초인종 울린다.
258,WUNXR72196T,context,"현경, 침대에서 책을 보고 있는데 보석, 들어온다."
259,WUNXR72196T,KM,<move/> 여보. 당신 놀라지 마.
260,WUNXR72196T,DC,뭔데 또? 사람 불안하게.
261,WUNXR72196T,KM,나 어쩌면 부사장 그만두게 될지 몰라.
262,WUNXR72196T,DC,뭐?! 이!! <move/>
263,WUNXR72196T,KM,<move/>
264,WUNXR72196T,DC,어?! <move/> 여보! <move/> 여보!
265,WUNXR72196T,KM,<move/> 어..
266,WUNXR72196T,DC,괜찮아? 살살 찼는데 그냥 나가 떨어지냐.
267,WUNXR72196T,KM,아.. <move/>
268,WUNXR72196T,DC,그건 그렇고 부사장 왜 그만둬? 또 무슨 사골 쳤는데?
269,WUNXR72196T,KM,그게 아니라.. 아버님이 내년에 회사 물려주신다고.. <move/>
270,WUNXR72196T,DC,뭐?! 진짜야? <move/>
271,EFOOU55561F,context,정리하고 있는 승준모와 승준.
272,EFOOU55561F,KA,나머진 내가 정리할 테니까 그만 들어가 쉬어.
273,EFOOU55561F,KA모,기래라. 글치않어두 집으루 손님 온다 기랬어.
274,EFOOU55561F,KA,<move/> 이 시간에두 와?
275,EFOOU55561F,KA모,<move/> 야는! 숨넘어가는 놈이 밤이 어딨구 새벽이 어딨간?여 가게론 얼씬두 못허게 하니까니 다들 영업 끝나기 무섭게 들이닥친다.
276,EFOOU55561F,KA,<move/> 들어가.
277,EFOOU55561F,KA모,"집으룬 영 안들올 기야? 그 넓은 집에 엄마 혼자서 머하네?적적하기두 하구 너두 챙겨먹이구 싶구, 그만 들어오라.엉?"
278,EFOOU55561F,KA,생각해볼게.
279,EFOOU55561F,KA모,거저 고놈의 생각은 어드러케 생각만 십수년이야!간다! <move/>
280,EFOOU55561F,context,"승준, 엄마를 눈으로 배웅하고 마저 정리하는데 어느 한쪽에 정원의 옷이 보이고 <pause/>"
281,EFOOU55561F,context,10부 승준의 품에 펑펑 울던 정원이 다시 떠올라 생각을 떨치려고 고개를 흔들고..
282,EFOOU55561F,context,하지만 역시나 정원이 맘에 걸리고.. 핸드폰 꺼내 조금 망설이다가 문자를 찍는 승준.
283,EFOOU55561F,context,"<괜찮습니까?> 썼다가 지우고, <토사물 세탁했으니 옷 가져가십시오.> 썼다가 지우고,"
284,EFOOU55561F,context,적당한 말이 생각이 안나 고심하는 승준.
285,OSUVJ93442Y,context,채리와 바 지배인 대화 중 이다.
286,OSUVJ93442Y,XQ,미안하지만 채리씨~ 노래 하는 거 그만둬야 겠어요.
287,OSUVJ93442Y,RR,아니 왜요?
288,OSUVJ93442Y,XQ,<pause/>얘기 못 들었어요?
289,OSUVJ93442Y,RR,무슨 얘기요?
290,OSUVJ93442Y,XQ,채리씨 추천했던 부장님~ 공금횡령으로 구속 됐어요.
291,OSUVJ93442Y,RR,네?
292,OSUVJ93442Y,XQ,노래도 잘 하고 반응도 좋은데.....미안해요.
293,OSUVJ93442Y,RR,아니 그게 진짜예요? 아저씨가 그럴 리가~ <pause/> <move/> 그럴 리가 없어요.
294,OSUVJ93442Y,XQ,<mute/>
295,OSUVJ93442Y,context,"채리, 넋이 나간 얼굴로 나간다."
296,IPYLR55518D,context,지영의 얼굴이 용수의 얼굴로 오버랩 된다. 눈을 뜨던 강일이 깜짝 놀라며 잠에서 깬다.
297,IPYLR55518D,PG,새끼.. 놀래긴. 대체 얼마나 퍼마셨기에 그 모양이야?
298,IPYLR55518D,VS,<move/> 몰라.. 폭탄주 몇 잔 마신 거까진 기억나는데..
