No,serialID,speaker,dialogue,
139,MEWCV84716G3,context,예은 다리 꼬고 서 있는 게 보인다.,
140,MEWCV84716G3,OA,"너 쉬 마렵니? 얘, 쪼금만 참아, 응? 여기 화장실이 어딨지? <move/>",
141,MEWCV84716G3,context,예은 다리에서 김 모락모락 올라온다.,
142,MEWCV84716G3,OA,너 <pause/> 쌌구나?,
143,WKIMY22168G8,context,"수찬, 침대에 누우면, 덕길 우편물 들고 들어오는.",
144,WKIMY22168G8,XE,<move/> 벌금용지도 있어야.이런 거 제때 안내믄 큰 일 나는 거 아녀?,
145,WKIMY22168G8,TU,귀찮아. <move/>,
146,WKIMY22168G8,XE,<move/> 저그 말이다.어젯밤에 수연이가 꿈에 보이던디.,
147,WKIMY22168G8,TU,<pause/>그래서?,
148,WKIMY22168G8,XE,"너, 아니제? 그건 아니제?아니다 싶으면서도 혹시나 혀서.",
149,WKIMY22168G8,TU,<move/> 형은 날 그렇게 못 믿어?내가 사람 죽일 놈이야?그것도 사랑했던 여자를 죽일 놈이냐구?,
150,WKIMY22168G8,XE,사랑을 허긴 혔냐?,
151,WKIMY22168G8,TU,<mute/>,
152,WKIMY22168G8,XE,형사양반은 자꾸 찾아와쌌고 내 맘도 불안해서 그랴.에미도 그렇게 불쌍하게 죽었는디 에비까지 죄인이믄고니 놈이 너무 가여워서 <pause/>,
153,WKIMY22168G8,TU,날 그렇게 몰라?정윤희도 난 범인 아닌 거 같다고 그러더라.사람 죽일 사람은 아닌 거 같다구?,
154,WKIMY22168G8,XE,윤희씨야 워낙 순진하고 착한께로.,
155,WKIMY22168G8,TU,나가. 나가라구.,
156,WKIMY22168G8,XE,난 믿는디. 사람이라는 짐승이 워낙 요상해서 <pause/> <move/>,
157,WKIMY22168G8,TU,<move/>,
158,HVKAZ38146C,context,수아 스케치북에 광고 콘티를 그려보고 있다.,
159,HVKAZ38146C,context,"남자 모델의 얼굴을 그리는데, 그게 자꾸 정현의 얼굴과 비슷해진다.",
160,HVKAZ38146C,context,끝내 스케치한 얼굴이 활짝 웃는 정현의 얼굴로 대치되면서 <pause/>,
161,HVKAZ38146C,context,"스케치북을 좌악 뜯는 수아,",
162,HVKAZ38146C,context,흔들리는 마음을 다잡고 다시 하얀 스케치북을 펼치고 콘티를 그리려는데 들어서는 민사장,
163,HVKAZ38146C,FD,일 하고 계세요?,
164,HVKAZ38146C,TG,"<move/> 어머, 사장님.",
165,HVKAZ38146C,FD,쉬엄쉬엄 쉬시면서 하세요.,
166,HVKAZ38146C,TG,앉으세요.,
167,HVKAZ38146C,FD,"<move/> 직원들이 오이사 뭐라고 부르는 줄 아세요? 오이사 별명이 뭔지 아시냐구요. 사귀라고 한대요, 사귀.",
168,HVKAZ38146C,TG,네?,
169,HVKAZ38146C,FD,"일 사자, 귀신 귀자. 일밖에 모르는 귀신이랩니다. 오이사 땜에 홍보팀 전원이 늘 자정이 넘는다고 불평들 하던데 <pause/>",
170,HVKAZ38146C,TG,"어머, 그래요?",
171,HVKAZ38146C,FD,열심히 하는 것도 좋지만 아랫사람들 눈치도 봐야되는 거예요. 진정한 상사가 되려면 말이죠. 전략을 갖고 직원들을 부려야하는 법이거든요. 적당히. 너무 열심히 일하지 않으면서도 깐깐하게..아셨어요?,
172,HVKAZ38146C,TG,"<move/> 명심하겠습니다, 사장님.",
173,HVKAZ38146C,FD,"가만. 우리 언제 골프나 한번 치러 갈까요? <move/> 아차, 지금 그럴 때가 아니지.",
174,HVKAZ38146C,TG,<mute/>,
175,HVKAZ38146C,FD,"아참, 일하시던 중이었지? 자, 계속해요. 난 그만 갈랍니다.",
176,HVKAZ38146C,context,일어서 나가며 괜스레 껄껄껄 웃고 나가는 민사장.,
177,HVKAZ38146C,context,"따라 일어나는 수아, 다시 책상으로 다가가 앉으려는데 전화벨 울리고",
178,VWCWP87399L6,context,"거실 탁자에 사건 관련 자료 어지럽게 늘어져있고 둘, 바닥에 앉아 스터디하듯 사건 얘기하고 있다.혜리 <move/> 종합보험에서 유족위로금 2억이 나오는데 왜 또 1억 주고 합의했을까?인우월급쟁이가 3일 만에 1억 구하기 힘든데.혜리부인 죽었다고 대성통곡 했다던 남편은 알고 보니 바람 피고 있었고,장례 끝나자마자 합의하고, 이상해 이상해...인우이것 저것 이상할 땐 다 털어보는 게 최고지. 주변인물, 금전관계, 당일행적혜리 <move/> 보험상태, 통화내역, 몽땅 조사할 것.",
179,VWCWP87399L6,context,[시간경과],
180,VWCWP87399L6,context,"혜리는 바닥에 앉아있고 인우, 피곤한 듯 소파에 앉아 기대서 얘기하고 있다.",
181,VWCWP87399L6,context,[시간경과],
182,VWCWP87399L6,KZ,"<move/> 그럼 우성미가 그날 근무 중에 혹시 더피곤한 일이 있었는지, 나이트 근무는 언제부터 했는지 그런 거 조사하고, <move/>",
183,VWCWP87399L6,FY,<move/>,
184,VWCWP87399L6,KZ,"<move/> 서변, 서변! 일어나요! 여기서 자면 어떡해?집에 가서 자요 <pause/> <move/>",
185,VWCWP87399L6,FY,<move/>,
186,VWCWP87399L6,KZ,<move/> 날 업었으니 힘들기도 했겠다 <pause/> <move/> 한 시간만 봐 주자 <pause/>,
187,VWCWP87399L6,context,[시간경과],
188,VWCWP87399L6,context,"일에 열중해서 의식 못하고 기록 보고 메모하며 머리 굴리고 있는 혜리. 끙끙 앓는 소리 들린다. 어? 고개 들어서 보면 식은 땀 흘리며 악몽 꾸는 인우, 고통스런 신음소리 내고 있다.",
189,VWCWP87399L6,context,[인터컷 - 인우의 악몽],
190,VWCWP87399L6,context,아스팔트에 엎드려 쓰러져 있는 인우모의 뒷모습. 머리에서 바닥으로 흘러내리는 검붉은 피 <pause/> <move/>,
191,VWCWP87399L6,KZ,<move/> 서변 <pause/> 서변! <pause/>,
192,VWCWP87399L6,FY,<move/> 제발.. <move/>,
193,VWCWP87399L6,KZ,<move/> 서변! 일어나요! 일어나!,
194,VWCWP87399L6,FY,<move/> 안돼! 안돼! 안돼.. 제발 <pause/>,
195,VWCWP87399L6,KZ,"<move/> 어떡해 <pause/> <move/> 괜찮아요, 괜찮아요,꿈이야 <pause/> <move/> 꿈꾸는 거에요, 지금 꿈꾸는 거야 <pause/>",
196,VWCWP87399L6,FY,<move/>,
197,VWCWP87399L6,KZ,<move/>,
198,VWCWP87399L6,FY,<move/>,
199,VWCWP87399L6,KZ,어머 <pause/> <move/> 잘난 척 디게 하더니 <pause/> <move/> 가여워 보이냐 <pause/> <move/>,
200,VWCWP87399L6,FY,<move/> <pause/>,
201,SOJCK42393E9,context,"책상에 앉은 은석, 시계를 본다. 차츰 초조해지는데",
202,SOJCK42393E9,context,"이때 문이 열리면서 재선 <move/> , 들어와",
203,SOJCK42393E9,PG,이연재 환자 아직도 안 온 거죠?,
204,SOJCK42393E9,EW,올 겁니다. 먼저 퇴근하세요.,
205,SOJCK42393E9,PG,네 <pause/> <move/>,
206,SOJCK42393E9,EW,<mute/>,
207,LORRA30748D,context,진검 창가에서 발 동동 구르면,
208,LORRA30748D,WD,<move/> 달라며 왜 안 가져가?,
209,LORRA30748D,XG,"<move/> 선배님, 혹시 제 사진이요 <pause/>",
210,LORRA30748D,WD,<move/> 벚꽃 사진?,
211,LORRA30748D,XG,그걸 왜 선배님이 갖고 계세요?,
212,LORRA30748D,WD,<move/> 그런 델 왜 혼자 갔냐?,
213,LORRA30748D,XG,"<move/> 누, 누가 그래요? 혼자 갔다구. <move/> 혹시 사진 준 거 빈이에요? 엄만 디카 쓸 줄 모르는데 <move/> 빈이가 무슨 말 안 했어요?",
214,LORRA30748D,WD,<move/> 무슨 말? 나 좋아한단 말?,
215,LORRA30748D,XG,네에? <move/>,
216,LORRA30748D,WD,뭘 그렇게 놀라? <move/> 예전에 네 입으로 말해놓고.,
217,LORRA30748D,XG,제가 언제요? 마검한테 밖에 말 안 했는데 <move/>,
218,LORRA30748D,WD,거 봐. 했잖아.,
219,LORRA30748D,XG,"<move/> 그건, <move/> 제, 제가 피의자 소환 시간이 돼서,먼저 들어가 보겠습니다. <move/>",
220,LORRA30748D,WD,<move/>,
221,GYLFX94449H5,context,"은님, 지하철 입구에서 올라와 걸어가는데..멈칫 하고 보면..",
222,GYLFX94449H5,context,앞에 저만치 강호가 걸어가는 게 보인다.,
223,GYLFX94449H5,context,"은님, .. 천천히 따라 강호를 보며 걸어가는데..",
224,GYLFX94449H5,context,강호 양복 소매 단추 하나가 거의 떨어질 듯 길게 실에 아슬아슬하게 매달려 흔들려 가는데..,
225,GYLFX94449H5,context,"그것도 모르고 걸어가는 강호모습.. 그런 모습을 보는데.. 은님, 자꾸 걸리고.. 자기도 모르게 웃음이 나는데..",
226,GYLFX94449H5,context,"그때, 걸어가던 강호 문득 돌아보면..",
227,GYLFX94449H5,context,"은님, 미소를 거두고 아무렇지 않은척..",
228,GYLFX94449H5,WE,<move/> .. 은님씨.. 어제 잘 들어갔어요?,
229,GYLFX94449H5,QB,<move/> .. 예 잘 들어갔어요..강호씨는요..?,
230,GYLFX94449H5,WE,뭐 저두요..,
231,GYLFX94449H5,QB,<move/> .. 저기 소매 단추가 떨어지려고 하는데..,
232,GYLFX94449H5,WE,<move/> .. 어? 이거 뭐야.. 달랑 달랑 금방 떨어지겠네.. 혹시 회사에 바늘하고 실 있어요..?,
233,GYLFX94449H5,QB,사무실에 있는데.. 회사 가서 빌려줄게요.. <move/>,
234,GYLFX94449H5,WE,<mute/>,
235,JYYTP29012V8,context,2층 사무실. 효선과 이야기를 하고 있는 상민.,
236,JYYTP29012V8,PV,"<pause/> 샌프란시스코 일정하고 시카고하고 너무 타이트 하게 붙어서 일정을 좀 조정한다고 연락이 왔고 <pause/> 음 <pause/> 참, 언니 뉴욕 가는 비행기 컨펌을 다음 주말까지 해야된다 는데.",
237,JYYTP29012V8,VE,<move/> <pause/> 컨펌?,
238,JYYTP29012V8,PV,응. 빨리 정해달라는데. 금요일일지 토요일일지. 비행기가 요즘 다 북업되서 난리래.,
239,JYYTP29012V8,VE,그렇구나 <pause/>,
240,JYYTP29012V8,PV,<move/> <pause/>,
241,JYYTP29012V8,VE,어쩌지?,
242,JYYTP29012V8,PV,그건 내가 그냥 알아서 정할게. 괜찮지?,
243,JYYTP29012V8,VE,"그래, 그럼.",
244,JYYTP29012V8,PV,그리고 <pause/> 부탁이다. 오늘 퇴근하고 우리 집으로 가자.,
245,JYYTP29012V8,VE,왜에?,
246,JYYTP29012V8,PV,"언니, 여기서 자는 거 <pause/> 한달 째야. 진짜 괜찮니?",
247,JYYTP29012V8,VE,"뭐, 괜찮은데 <pause/>",
248,JYYTP29012V8,PV,<move/> 괜찮기는 씨 <pause/>,
249,JYYTP29012V8,VE,왜 그래?,
250,JYYTP29012V8,PV,개주접을 떠냐 <pause/> 사장만 아니면 확 한 대 까는 건데 <pause/>,
251,JYYTP29012V8,VE,<mute/>,
252,CZFNT57150J2,context,6시 54분 가리키는 벽시계. 여성스럽게 꾸며진 넓은 방 <pause/>,
253,CZFNT57150J2,context,<move/>,
254,CZFNT57150J2,context,"샤워하고 감은 머리 수건으로 감싸고 화장대에 앉아서 화장하고 있는 혜리, 공들여 화장한다.",
255,CZFNT57150J2,context,"혜리모, 체중계 들고 들어온다.",
256,CZFNT57150J2,QI,<move/> 회식한다드니 막 먹었지? 뭐 먹었어? 얼마나 먹었어? <move/> 얼른 올라 가 봐!,
257,CZFNT57150J2,DN,으유 <pause/> <move/>,
258,CZFNT57150J2,QI,<move/> 300그램 줄었네?,
259,CZFNT57150J2,DN,안 먹었다니까 <pause/> <move/>,
260,FKTOW37700Z,context,"개화, 정아 일회용용기에 담긴 우동 정도 먹고 난 후다.",
261,FKTOW37700Z,SE,덕분에 잘 먹었습니다.,
262,FKTOW37700Z,DQ,나도 심심하지 않았어요.,
263,FKTOW37700Z,context,개화 핸드폰 울린다. 민지다.,
264,FKTOW37700Z,SE,"어 민지야! <move/> 괜찮아, 잠깐 통화할 수 있어. <move/> 내일 캠프 가지? 엄마 기억하고 있어. 준비물? 알았어, 이따가 엄마 회사 끝나고 만나서 사줄게. 응, 이따 봐? 엄마도 사랑해. 쪽! <move/>",
265,FKTOW37700Z,DQ,<move/> 딸하고 굉장히 친한가봐요.,
266,FKTOW37700Z,SE,떨어져 있어서 더해요. 지금은 아빠한테 가 있어요.,
267,FKTOW37700Z,DQ,그렇게 이쁜데 떨어져 있어서 속상하겠다.,
268,FKTOW37700Z,SE,"네, 많이요. 두 분은 아이없이 단출하시죠?",
269,FKTOW37700Z,DQ,<pause/> <move/> 옛날에 아이 가졌었어요. 근데 내 욕심 때문에 놓쳤어요. 굉장히 큰 작품 안무를 처음 맡을 기회가 왔었거든요.,
270,FKTOW37700Z,SE,많이 힘드셨겠어요.,
271,FKTOW37700Z,DQ,내가 그 사람한테 꼭 듣고 싶은 말이 뭔지 알아요? “괜찮다” <pause/> 그 말 한마디였어요. 나한테 괜찮다고 한번만 말해줬으면 했는데 <pause/> 그 남자 한번도 안 그랬어요. 내 잘못이지만 <pause/> 내 탓인 줄 알지만 <pause/> 그래도 제일 가슴 아픈 건 난데. <move/> 가끔 사람 무장해제시키는 사람들이 있던데 윤팀장도 그러네요. 내가 이런 얘길 하고.,
272,FKTOW37700Z,SE,"<move/> 맘에 담아둔 얘기, 직접 한번 해보시면 <pause/>",
273,FKTOW37700Z,DQ,<pause/> 글쎄 <pause/> 그러기엔 너무 늦은 거 같애요.,
274,FKTOW37700Z,SE,<mute/>,
275,ZIAGK29188D,context,"지욱과 연재, 나란히 앉아",
276,ZIAGK29188D,EV,"아침에 <pause/> 아무 말 없이 나가셨어요. 걱정돼서 가게에 전화해 봤더니, 평소랑 똑같이 일하고 계시대요.",
277,ZIAGK29188D,WT,실감이 안 나시는 걸 거예요.,
278,ZIAGK29188D,EV,<mute/>,
279,ZIAGK29188D,WT,당신은 어때요. 괜찮아요?,
280,ZIAGK29188D,EV,"모르겠어요. <pause/> 엄마도 걱정이고, 은석이도 걱정이고 <pause/>",
281,ZIAGK29188D,WT,하! 지금 이 상황에서 채은석 씨는 왜 걱정하는 거예요?,
282,ZIAGK29188D,EV,"네?! 지금 이 상황에서, 질투하는 거예요?",
283,ZIAGK29188D,WT,하! <move/> 나한테는 신경도 안 쓰고.,
