No,serialID,speaker,dialogue,
71,PAQFR52797F,context,"후진해서 비켜주는 병학. 옆으로 지나가는 차. 창문 내리고 손 들어보이는 남자, 선글라스 낀 민우다.",
72,PAQFR52797F,EB,<surprised/> 성민우...??,
73,PAQFR52797F,LC,<move/>,
74,PAQFR52797F,EB,"아니 저것들이 <pause/> 뭐야 <pause/> 아예 은밀히 방을 얻어서 연애를 하겠다는 거야?? 내 이것들을 그냥, <move/> 어 여보. 아냐 아냐 가구 있어. 무슨 소리야 내가 여기 있을 일이 뭐 있어. 가고 있다니까! 알았어! <move/> 내 이것들을 그냥 두나 봐라! <move/>",
75,NLEMG35369W,context,"수찬, 트럭에서 화분 내리고 있는.",
76,NLEMG35369W,UK,우선은 내가 쌀값이 없어서 한다 해.,
77,NLEMG35369W,OI,여기요? 이게 무슨 꽃이예요.,
78,NLEMG35369W,UK,"<move/> 아, 네 그게요.",
79,SECAX64873A,context,"팬티를 널고. 마른 빨래를 걷는다. 분홍색과 소녀취향의 디자인으로 봤을 때 건조대에 걸린 빨래는 모두 정예은의 것이다. 바깥 날씨도 확인하고, 거치적거리는 것도 발끝으로 밀면서 빨래를 걷던 정예은.",
80,SECAX64873A,KP,<move/> 뭐야!!!,
81,SECAX64873A,context,정예은이 집어던진 것은 남자의 트렁크 팬티다.,
82,SECAX64873A,context,마침 문소리와 함께 들어오던 송지원과 유은재.,
83,SECAX64873A,QQ,<move/> 왜? 뭔데?,
84,SECAX64873A,KP,어...? <move/>,
85,QZTWI77441C4,context,"준석, 혜미 마주 앉아있는.",
86,QZTWI77441C4,BU,<move/> 중책을 맡고 계시니 스트레스도 심하실텐데 어떻게 푸세요?,
87,QZTWI77441C4,TA,<mute/>,
88,QZTWI77441C4,BU,준석씨?,
89,QZTWI77441C4,TA,<move/> 뭐라고 하셨습니까?,
90,QZTWI77441C4,BU,<move/> 그렇게 꼭 깍듯하게 대하셔야 해요?,
91,NOWHD28442N8,FX,"<move/> 실장님, 지방 시찰 가셨는데 왜?뭐? 아, 진짜 <pause/> <move/> 알았어, 갈게. <move/>",
92,NOWHD28442N8,FX,"나, 실장님 오늘 안 들오시니까 먼저 좀 갈게.",
93,NOWHD28442N8,HI,무슨 일 있어요?,
94,ZQIKA18368U,context,힘없이 앉아있는 지연. 형사1이 어두운 표정으로 들어온다.,
95,ZQIKA18368U,KC,"전화 걸었던 목소리 성문 검사가 나왔는데, 목소리를 기계장치로 워낙 돌려놔서남잔지, 여잔지, 젊은 놈인지, 늙은 놈인지 감을 잡기가 <pause/>",
96,ZQIKA18368U,ZG,"<move/> 근데, 제가 경찰에 알린 걸 유괴범이 어떻게 알았을까요?",
97,ZQIKA18368U,KC,저희 쪽에서 정보가 샐 일은 없습니다.,
98,ZQIKA18368U,ZG,아무한테도 얘길 안했어요. 오직 당신들! 경찰한테만 알렸어요!,
99,ZQIKA18368U,context,"자신도 답답한 듯 머쓱한 형사1. 머리를 긁적인다. 이때, 노트북에서 “딩동” 메일이 왔다는 신호음이 들린다. 본능적으로 노트북을 보는 지연. 순간, 지연의 얼굴이 굳어진다. 노트북 화면에 오늘 날짜의 신문을 들고 있는 은영의 사진이 떠오른 것이다. 엄마를 부르는 듯 울부짖는 은영의 얼굴 <pause/> 눈을 가리고 있어서 그 모습은 더욱 더 애처롭다. 은영의 얼굴 위로 떴다 사라지기를 반복하는 붉은 색 글귀. “ 또 경찰에 알릴건가? ” 너무 놀란 지연, 현기증이 날 듯하다. 형사1이 뭔가 이상한 듯 지연의 얼굴을 살핀다. 노트북 화면에 다시 붉은 색 글자가 나타난다. “ 마지막으로 기회를 한 번 더 주겠어!! ” 형사1이 지연의 노트북쪽으로 다가온다.",
100,ZQIKA18368U,KC,<move/> 괜찮으세요?,
101,ZQIKA18368U,ZG,괜찮아요.,
102,ZQIKA18368U,context,"형사1이 본능적으로 노트북을 보려고 한다. 은영이 모습이 액정에서 사라지고 붉은 색 글귀만이 나타났다, 사라졌다를 반복한다. ""지금부터 은영인 할머니 댁에 있는 거야. 아주 안전하게. 경찰들도 그렇게 알아야 돼. 자, 이제 지금 당장 거기서 나가!!!""",
103,ZQIKA18368U,ZG,<move/> 아무래도 할머니 집에 가 봐야겠어요.,
104,ZQIKA18368U,context,"쭈삣거리며 형사1이 밖으로 나간다. 핸드폰 폴더를 열고 귀에 대는 지연, 전화번호는 누르지 않는다. 핸드폰을 귀에 댄 채 거실을 가로질러 현관으로 나서는 지연.",
105,ZQIKA18368U,ZG,<move/> 은영이가 할머니 댁에 있대요. 누군가 아침에 데리고 온 모양이예요! 확인해 보고 연락할게요. 일단 모두 돌아가 주세요.,
106,NCJCZ86490R,context,"도욱, 희영을 안은 채 누워 있다.",
107,NCJCZ86490R,context,<move/>,
108,NCJCZ86490R,context,눈을 감고 있는 희영을 한없이 바라보는 도욱.,
109,NCJCZ86490R,BY,<move/> 얼른 자 <pause/>,
110,NCJCZ86490R,JK,<move/> <pause/>,
111,NCJCZ86490R,BY,<move/> 나 들어가 봐야해 <pause/>,
112,NCJCZ86490R,JK,<move/> <pause/>,
113,NCJCZ86490R,BY,<move/> 눈을 감은 도욱의 얼굴이 차츰 편안해진다. 그대로 잠이 드는 도욱.,
114,NCJCZ86490R,context,"잠시 후, 조심스럽게 몸을 일으키는 희영이다.",
115,NCJCZ86490R,context,"희영, 잠든 도욱을 애틋하게 바라본다. 이내 마음",
116,NCJCZ86490R,context,"무겁고, 혼란스러워지는.",
117,VHCLQ42318C,context,작고 허름한 집. 마당 한 구석에서 핸드폰 받고 있는 아들 <move/> . 열린 마루 문 통해 방에서 왔다 갔다 하며 짐 챙기고 있는 박유철 보인다.,
118,VHCLQ42318C,FC,"우리 아빠 비행기 타야 돼서 바빠요, <move/> 아빠가 이 핸드폰나한테 줬어요.",
119,VHCLQ42318C,MF,<move/>,
120,AJFJB70546D,context,허공에서 나풀거리는 수표,
121,AJFJB70546D,ZW,<move/> 내 몸값이 이것 밖에 안돼요? 몸 값을 줄려면 제대로 주든가. 구십만 원 더 내놔요.,
122,AJFJB70546D,IY,백만 원짜리 몸이시다?,
123,AJFJB70546D,ZW,그래요.,
124,AJFJB70546D,IY,그럼 천만 원 내놓으시지.,
125,AJFJB70546D,ZW,<wondering/>,
126,AJFJB70546D,IY,내 몸 값은 천만 원이거든. <move/> 이건 원래 내 꺼. <move/> 천만 원.,
127,AJFJB70546D,ZW,<move/> 와이 여자 정말와허뭐 이딴 여자가 <move/> 야!!!,
128,AJFJB70546D,IY,왜!!!,
129,AJFJB70546D,ZW,처녀도 아닌 게 뭐가 그렇게 비싸!,
130,AJFJB70546D,IY,처녀가 아니니까 비싸지! 넌 완숙미도 모르니?!,
131,AJFJB70546D,ZW,완숙 좋아하시네. 넌 반숙이야 임마!,
132,AJFJB70546D,IY,내가 반숙이면 넌 날달걀이니? 비린내 나 짜식아!,
133,AJFJB70546D,ZW,"와 미치겠네 정말. 어떻게 한마디도 안 지냐? 집에서 거 뭐야 투견장 하나? 싸움닭 키워? 어머니는 플라이급, 댁은 미들급? 그럼 삼순이는 헤비급인가?",
134,AJFJB70546D,IY,할 말 없으면 조용히 돌아가시지? 그래야 본전이라도 찾지. <move/>,
135,AJFJB70546D,ZW,<move/> 이걸로 술이나 마시자 <move/>,
136,AJFJB70546D,IY,<move/>,
137,XRPEK95865H5,context,"세훈, 취한 얼굴로 터덜터덜 걸어오는..",
138,XRPEK95865H5,context,걸어오다 문득 서면.. 연희 커피숍 앞이다..,
139,XRPEK95865H5,FC,<move/> .. 얼빠진 놈.. 여기는 왜 온거냐.. <move/>,
140,XRPEK95865H5,context,"연희, 불 끄고 문 닫고 나온다..",
141,XRPEK95865H5,context,"연희, 세훈이 걸어가는 반대쪽으로 걸어가다 .. 문득 이상한 기분에 멈추고 돌아보면..",
142,XRPEK95865H5,context,세훈이 조금 휘청하는 느낌으로 걸어가는 뒷모습이 보인다..,
143,XRPEK95865H5,context,"연희, .. 상무님..? 하고 세훈 조심스럽게 쫓아가다 마구 뛰어가 세훈을 뒤에서 안는다..",
144,XRPEK95865H5,context,"세훈, 멈칫 놀라고 멈추면 <pause/>",
145,XRPEK95865H5,EQ,<pause/> 나 만나러 와놓구.. 왜 그냥 가요..,
146,XRPEK95865H5,FC,<move/> .. 너 만나러 온 거 아냐..,
147,XRPEK95865H5,EQ,거짓말 하지 마요.. 나 보고 싶어 온 거잖아요.. <move/>,
148,XRPEK95865H5,FC,<move/>,
149,XRPEK95865H5,EQ,<pause/> 나 상무님 올 줄 알았어요..,
150,XRPEK95865H5,FC,<move/> ..진짜 우리 어떡하냐..,
151,XRPEK95865H5,context,그런 두 사람에서 ..f. o,
152,AWNAJ47964U,context,"봉숙, 인터폰 <move/> 으로 듣다가 놀란다. 마악 현관문 열고 들어서는 이영에게.",
153,AWNAJ47964U,QW,이영이 너 남자 있니?,
154,AWNAJ47964U,OD,? 아니. 왜?,
155,AWNAJ47964U,QW,그럼 이 남잔 누구야? 니 애인이라는데?,
156,AWNAJ47964U,OD,<move/> 미쳤어 미쳤어. <move/> 엄마 신경 쓰지마. 잡상인이야. 내가 해결하고 올게 <move/>,
157,AWNAJ47964U,QW,<move/>,
158,PWCOR25019C,context,다시 흥분 모드의 승조와 지켜보는 동욱 있고..,
159,PWCOR25019C,OX,한세경 도대체 왜 간 거야? 회장님 만나게 해 달랄 땐 언제구?,
160,PWCOR25019C,QZ,<move/>,
161,PWCOR25019C,OX,회장님 파티룩 어울리는지 보고 싶다더니! 그 투철한 직업의식 어디갔냐고?! 그리고 전화는 왜 안 받아!,
162,PWCOR25019C,QZ,<move/>,
163,PWCOR25019C,OX,날 좋아한다면서 밀어내고.. 회장님 만나고 싶다더니 사라지고..아 도대체 뭐야..? <move/>,
164,PWCOR25019C,QZ,<move/> 보고 싶어 미치겠냐?,
165,PWCOR25019C,OX,<move/>,
166,PWCOR25019C,QZ,<move/>,
167,PWCOR25019C,OX,<move/> 아까 문비서한테 그 얘기 들었을 때...심장 터지는 줄 알았어 <pause/>,
168,PWCOR25019C,QZ,<move/>,
169,PWCOR25019C,OX,<move/> 그래 나.. 한세경 좋아해.,
170,PWCOR25019C,QZ,<move/>,
171,PWCOR25019C,OX,<move/> 빨리 만나서.. 다 말하고 싶어..그동안 속였다고 화를 내든.. 회장이 나라서 실망하든.. 암튼 다 밝히고 싶어. 내 마음.. 내 진심.. 다 터놓고 싶다고..,
172,OLPKW2352E,context,서서 일보는 이수영의 모습..,
173,OLPKW2352E,context,옆에서 남자들이 보면,
174,OLPKW2352E,context,"이수영, 뭘 봐! 눈 깔아! 험하게 얘기하다 전화 받으면",
175,OLPKW2352E,KY,<move/> 여보세요. 기준오빠! <pause/>,
176,OLPKW2352E,BV,<move/> 과연 기준이가 그 여잘 어떻게 떼낼지.. 기대되네.,
177,RDAEP84109T,context,"이주완, 외과 저널을 보고 있는데 <pause/>",
178,RDAEP84109T,context,"주완 처, 외출에서 돌아온 차림 그대로 문을 벌컥 열고 들어와 한 쪽 의자에 앉아 씩씩댄다.",
179,RDAEP84109T,TL,당신 뭐하는 양반이에요?!,
180,RDAEP84109T,EB,<move/> 왜?,
181,RDAEP84109T,TL,내가 지금 어떤 소릴 듣고 온 줄이나 알아요? 당신과를 장준혁 외과라고 부르더라니까요?,
182,RDAEP84109T,EB,<move/> 그래? <move/>,
183,RDAEP84109T,TL,웃음이 나와요? 당신이 아직 버젓이 외과 과장으로 있는데 어디 붙일 말이 없어서 장준혁 외과냐구요?,
184,RDAEP84109T,EB,여자들 모여서 없는 말들 만드는 거 하루 이틀 일인가? 흘려듣고 말아.,
185,RDAEP84109T,TL,"흘려들을 말이 따로 있지. <move/> 지금 책이 눈에 들어와요, 당신은?!",
186,RDAEP84109T,EB,<move/> 참 <pause/> 이 사람이 왜 이렇게 <pause/> 그 같지도 않은 소리에도 휘둘리니까 말이 점점 커지는 거야!,
187,RDAEP84109T,TL,"<move/> 당신, 분명히 말하지만 난 우리 지위를 장준혁 같은 부류한테 넘겨주는 꼴 못 보니까 알아서 하세요. <move/>",
188,RDAEP84109T,EB,<move/> 참나 <pause/>,
189,VDURE87243J,context,책상에 앉아있는 정원과 침대에 앉아있는 나희.,
190,VDURE87243J,DO,선택하라니까 왜 선택을 못해? 난지 걘지 선택하라니까-?,
191,VDURE87243J,LB,엄마 힘든거 누구보다 잘 알면서 왜 어깃장을 놔?너두 내자식 금란이두 내자식이야! 어떻게 선택을 해? 무슨 선택을 해?,
192,VDURE87243J,DO,"엄마두 못하면서 우리보군 하라구? 엄마 말대루라면 엄마두 엄마지만그분두 엄만데, 어떻게 그래? 어떻게 그렇게 잔인하게, 눈앞에서 자식 둘을한꺼번에 뺏을수 있어? 오늘 보니까 엄마 참 무서운 사람이더라!",
193,VDURE87243J,LB,"뺏은 게 아니라 지킨 거야! 난 니들 엄마구, 니들 지키는일이라면욕바가지가 아니라 똥물두 뒤집어쓸수 있어!",
194,VDURE87243J,DO,정작 엄마가 끼얹은 똥물을 꼼짝없이 뒤집어쓴 사람이 누군데 그래?아무리 좋게 해석해두 엄마 오늘 그분한테 가난하면 부모노릇두 하지말라구한거밖엔 안돼!,
195,VDURE87243J,LB,그런 뜻으루 한건 아니었지만 그랬대두 할수 없어!저쪽엄마 심정보단 난 내새끼 인생이 더 걱정이구 소중하니까!,
196,VDURE87243J,DO,근데 정말 미안한데 나 걔랑 이집에서 못살아! 어떻게 살아?걔랑 같이 어떻게 한집에서 살아? 걔한테 엄마하구 싶은대루 다 해!해주구 싶은거 사주구싶은거 그래 다 해줘! 근데 나랑 이집에서 같이 살게하지는마! 부탁이야!,
197,VDURE87243J,LB,"자매처럼 친구처럼 지내면 안되겠니? 엄마가 부탁할게 정원아!나, 금란이 데리구 살아보구 싶어! 길어봐야 이삼년이야!내년이래두 시집간다그럼, 겨우 만났는데, 28년만에 만났는데,또 떠나보내야 돼 정원아! 엄마, 걔 열달두 채 못품어주구헤어졌어!일년만 이년만 네가 양해해주면 안되겠니? 엄말 위해서!응?",
198,VDURE87243J,DO,끝내 내가 싫다구 하면? 그럼 내가 아니라 걔를 선택할거야?,
199,VDURE87243J,LB,<mute/>,
200,VDURE87243J,DO,솔직이 최선이라며? 솔직하게 말해줘!,
201,VDURE87243J,LB,<mute/>,
202,VDURE87243J,DO,걔...구나...?,
203,VDURE87243J,LB,"불쌍하잖아 <pause/> 가엾잖아...! 넌 이제 내손길이 필요없지만,걘 지금부터 내손길이 필요한 애잖아...!",
204,VDURE87243J,DO,<move/> <pause/> <pause/> 그럼 <pause/> 내가 <pause/> 이집을 나가야겠네...!,
205,HTOLO4497I,context,리무진 먼저 들어온다. 뒤이어 영주 차 뒤따라 들어오는데 골목에서 갑자기 튀어 나오는 다른 자동차와 부딪힐 뻔 한다.,
206,HTOLO4497I,context,"영주, 차 끽~ 하고 멈춰 선다. 차에서 영주보다 빨리 내리는 준기.",
207,HTOLO4497I,context,"영주, 준기 둘 다 무작정 리무진이 간 방향으로 뛰어 간다.",
208,HTOLO4497I,context,그러나 리무진은 시야에서 사라지고 없다. 허탈한 영주와 준기.,
209,HTOLO4497I,context,서로 헐떡이며 바라보는데.,
210,HTOLO4497I,DT,아이~ 이거 어떡하죠? 난 지고는 못 사는 성격인데 <pause/>,
211,HTOLO4497I,QJ,<move/> <pause/>,
212,BWKND77315N,context,"심작가, 읽어보던 원고를 덮더니 다시 선국에게 돌려준다.",
213,BWKND77315N,YJ,대단해.. 내가 알던 고선국이 아니야..,
214,BWKND77315N,OX,<move/> 니가 날 잘 몰랐던 거지.,
215,BWKND77315N,YJ,"<move/> 야, 걱정거리가 하나 있는데 말이야..",
216,BWKND77315N,OX,"뭔데? 아, 화정이? 그건 됐어. 걱정하지마. 너 인제 안 좋아한대.",
217,BWKND77315N,YJ,"그거 다행이다.. 근데, 그게 아니구..",
218,BWKND77315N,OX,그 미용실 여자 얘기야?,
219,BWKND77315N,YJ,"아니.. 딴 여자가 나타났어. 칵테일 바 바텐던데, 진짜 굉장한 여자야..",
220,BWKND77315N,OX,<move/> 내가 볼 땐 니가 진짜 굉장한 놈이다..,
221,XORRX85305O,context,"향숙, 분한 얼굴로 서성이며..",
222,XORRX85305O,ZK,<move/> 참나,
223,XORRX85305O,context,마침 선영이 내려오면..,
224,XORRX85305O,ZK,너 잠깐 보자.,
225,XORRX85305O,PZ,예 어머님..,
226,XORRX85305O,ZK,너 그런 못된 짓거리 어디서 배웠니.. 니가 뭔데.. 우리 모자 사이를 갈라놔?,
227,XORRX85305O,PZ,<pause/>그게 무슨 말씀이세요?,
228,XORRX85305O,ZK,니가 뭐라고 얘기했으면 우리 세훈이가 나한테 대드니..? 유빈이 교육 좀 잘 시켜보자고 하는 게 그렇게 불만인 거야? .. 다 니들 잘되라고.. 내 인생이 다 니들을 위해 산건데.. 어쩜 이럴 수 있어?,
229,XORRX85305O,PZ,저도 어머님이 유빈애비과 유빈이 생각하시는 마음 잘 알고 있어요..,
230,XORRX85305O,ZK,아는데?,
231,XORRX85305O,PZ,하지만.. 앞으로 유빈이 교육 문제는 제가 알아서 할게요.. 유빈이 어머님 손자이기 전에 제 아들이니까요.,
232,XORRX85305O,ZK,<move/> ..누가 니 아들 아니라고 했니..,
233,XORRX85305O,PZ,그럼.. 저 유빈아빠가 차한잔 달라고 해서요..안녕히 주무세요.. <move/>,
234,XORRX85305O,ZK,<move/> 어휴,
235,FOOHH92429N,context,"다지부, 프랜즈 리조트 홈페이지 한국지사 CEO 인사말에 뜬 윤호의 사진 흐뭇하게 바라보는,",
236,FOOHH92429N,LV,"<move/> 기태야, 이것 좀 봐라.",
237,FOOHH92429N,ZN,<move/> 우와....프랜즈리조트 가시게요? 여기 엄청 비쌀 텐데.,
238,FOOHH92429N,LV,<move/> 사람 참..좋아 보이지?,
239,FOOHH92429N,ZN,?,
240,FOOHH92429N,LV,이 &#51211,은 나이에 이렇게 성공하려면 얼마나 노력하며 살았겠냐. <move/> 그러니까 너도 열심히 노력 좀 하란 말이야 이놈아!
241,FOOHH92429N,ZN,!,
242,FOOHH92429N,LV,<move/> 뭐해. 연습하러 가야지.,
243,ZGMTO21206G,context,"기태와 유진이 바위위로 올라가 보니, 길이 끝나고 아래는 깎아지른 듯한 절벽. 파도가 무섭게 치고 있다.",
244,ZGMTO21206G,KA,이제 갈 데가 없어.,
245,ZGMTO21206G,context,"유진이 지친 듯 주저앉고, 기태도 맥이 풀린 듯 옆에 털썩 앉는다. <pause/> 바다 수평선에 노을이 붉게 져 있다.",
246,ZGMTO21206G,RG,<move/> <pause/> 아...아름다워.,
247,ZGMTO21206G,context,자기가 말해놓고도 어이없는지 기태를 돌아보며 멋쩍게 미소 짓는 유진.,
248,ZGMTO21206G,RG,바보 <pause/> 이 와중에 <pause/>,
249,ZGMTO21206G,KA,"왜, 아름다운 건 아름다운 거지 <pause/> 나쁜 건 나쁜 거고.",
250,ZGMTO21206G,context,둘이 잠시 말없이 자신들의 상황을 뇌리에서 씻어버리려는 듯 각자 석양만 바라보고 있다.,
251,ZGMTO21206G,RG,<move/> 기태씬 왜 이런 데 도전했어?,
252,ZGMTO21206G,KA,<move/> 도전? 나 그런 거 안 키워. 근데 왜 그런 걸 물어?,
253,ZGMTO21206G,RG,왠지 돈에 연연하지 않는 것 같아서 <pause/>,
254,ZGMTO21206G,KA,그냥 이런 자연 속에 한번 와보고 싶었어. 도시에 살다보면 영혼 같은 거 느낄 새가 없잖아.,
255,ZGMTO21206G,RG,<pause/>영혼?,
256,ZGMTO21206G,KA,"<move/> <pause/> 그래 영혼이 사라지는 것 같았어. 욕망만 점점 떠돌고 <pause/> 남대문 불 탈 때 기억나? 새벽에 가서 촬영을 했는데, <pause/> 무너지는 남대문보다도 뭔가가 내 가슴 속에서 버티던 어떤 것이 서서히 무너지는 걸 느꼈어. 그 다음부턴 모든 게 답답하고 미치겠더라고. 하지만 난 할 수 있는 게 없고...그냥 영혼이 사라져 가는 사람들을 묵묵히 지켜보는 것 밖엔 <pause/> <move/>",
257,ZGMTO21206G,RG,<move/> <pause/> 지금 서울은 무지 춥겠지?,
258,ZGMTO21206G,KA,<pause/>크리스마스 쯤?,
259,ZGMTO21206G,RG,"와, 여긴 한여름의 크리스마스네. 절대 메리는 아니지만...하하. <move/>",
260,ZGMTO21206G,KA,"<pause/>그런 넌, 왜 신청했어?",
261,ZGMTO21206G,RG,나? 별거 없지. 목표도 안세우고 닥치는 대로 살았는데 그렇게 이것저것 다 해보다 보면 나중에나에게 맞는 일이 생길지도 모른다는 그런 생각 <pause/> 그런 믿음? 그런 착각!,
262,ZGMTO21206G,context,유진이 기태를 돌아보며 빙긋 웃는다. 기태도 굳은 얼굴을 풀고 미소를 짓지만 얼굴에 무언가 감추는 빛이 <pause/>,
263,IBWRS79647N,context,"배에서 내려 깍두기들의 안내를 받아 건물로 들어선 동그란 안경에 깻잎머리를 한 재인과 사람들. 복도를 따라 걸으면, 10대 중반의 소녀티를 짙은 화장으로 감춘 20여명의 여자들 수다를 떨고 있는 넓은 홀로 진입한다. 건들건들 다리를 떠는 여자, 껌을 질겅질겅 씹는 여자, MP3를 들으며 머리를 건들건들 흔드는 여자, 거울을 보며 화장을 고치는 여자. 모두들 여행을 떠나는 공항 대합실처럼 여행 가방 하나 씩 꿰어 차고 앉아 정신이 없다. 자리를 잡고 앉는 재인. 간간히 보이는 덩치들의 모습을 하나하나 살핀다. 새로운 무리들이 기존의 무리 중에 몇몇들과 반갑게 재회하고 디카로 기념사진을 찍는 것을 보며,",
264,IBWRS79647N,JU,잡것들 <pause/> 소풍가는 줄 아나?,
265,IBWRS79647N,NV,<move/> 나 재인이라고 해. 넌?,
