No,serialID,speaker,dialogue,
23,PIIXS41510O,MF,"<move/> 세경씨, 다용도실 정리 한번 해야겠더라. 그리고 설거지 하고 지훈이 병원에 좀 갔다 와.",
24,PIIXS41510O,OV,네? 병원에 왜요?,
25,PIIXS41510O,MF,속옷이랑 갈아입을 옷 좀 가져다 달래. 방에 가서 대충 몇 개 챙겨다 갖다 줘. 어딘지 알지? 모르면 전화해서 물어보고. 갔다 올게. <move/>,
26,PIIXS41510O,OV,네. 다녀오세요.,
27,EHDVO30036P,context,"민우, 한기자 술 마신다. 취했다.",
28,EHDVO30036P,TG,"아니, 도대체, 날 거부하는 그 용기는 어디서 나오는 거야? 어떻게 내 프로포즈를 거부할 수가 있어요? 정말 <pause/> 정말 이상한 아줌마야!",
29,EHDVO30036P,LZ,혹시 <pause/> 성민우씨가 지금 상황이 안 좋으니까 그래서 노 <move/> 하는 거 아니에요?,
30,EHDVO30036P,TG,그런 여자 아니에요. 그런 여자면 내가 좋아하지도 않았지.,
31,EHDVO30036P,LZ,<move/> 근데 그쪽에선 왜 거부하는 거 같애요?,
32,EHDVO30036P,TG,<move/> 모르겠어요. 마음만 가지고 되는 게 아닌가봐요. 너무 어려워요.,
33,EHDVO30036P,LZ,<move/> 민우씨가 좋아한 건 언제부터에요?,
34,EHDVO30036P,TG,"예은이 찾는다고 막 울때 <pause/> 아니, 나 땜에 찜질방 가 있었을 때 <pause/> 아니 정실장하고 싸웠을때 <pause/> <move/> 처음부턴가 <pause/>",
35,EHDVO30036P,LZ,많이 좋아하나부네.,
36,EHDVO30036P,TG,<pause/> 네. 많이요. 아주 많이. 옛날에 그냥 만났던 애들하군 <pause/> 달라요. <move/> 예뻐요. 그래서 이 여자가 내 여잔 거 같다 <pause/> 그런 기분이 들어요. <move/>,
37,EHDVO30036P,LZ,<move/> 거 참 <pause/> 순수한 청년일세 <pause/> 순 날라리로만 봤더니 말야 <pause/> <move/> 부성애도 강하고 말이지 <pause/>,
38,EHDVO30036P,context,감동 받은 느낌으로 기사 써내려가는 한기자.,
39,EHDVO30036P,context,“인간적인 너무나 인간적인-,
40,EHDVO30036P,context,스타 성민우가 아닌 남자 성민우를 만나다. 그의 진솔한 사랑 이야기!”,
41,WQFKO36138U,context,식탁 테이블에 둘러앉아있는 수한 석준을 비롯한 친구들.,
42,WQFKO36138U,context,모두들 포커 삼매경에 빠져있다.,
43,WQFKO36138U,context,"수한, 히든을 쪼이는데 <pause/> 플래쉬가 떴다.",
44,WQFKO36138U,context,보일 듯 말듯하게 미소를 짓는다.,
45,WQFKO36138U,XT,뭐가 그렇게 좋냐? 플래쉬라도 떴냐?,
46,WQFKO36138U,GA,"<move/> 그냥 플래쉬도 아니구 스팀플이니까, 알아서들 죽어라.",
47,WQFKO36138U,context,하는데 뻐꾹! 뻐꾹! 거실에 걸린 뻐꾸기 시계가 운다.,
48,WQFKO36138U,context,보면 2시다.,
49,WQFKO36138U,GA,<move/> 송이!!,
50,WQFKO36138U,context,카드를 쥔 채 튀어나간다.,
51,WQFKO36138U,context,놀라서 바라보는 석준과 친구들.,
52,IXQUY38302O,context,조검사가 말한 대로 외진 곳의 나무 그늘에 가려진 발코니문을 열고 나오는 조검사.,
53,IXQUY38302O,GT,<move/> 으이 씨 <pause/>,
54,IXQUY38302O,context,그러다가 나무로 가려진 건너편에서 두런두런 말하는 목소리가 들리자 멈칫한다.,
55,IXQUY38302O,ED,<move/> 이 쪽은 염려 마십시오.,
56,YXURF52505X,context,"연재, 장롱을 온통 열어놓고 옷 정리를 하는 중이다.",
57,YXURF52505X,context,<move/>,
58,YXURF52505X,context,"순정, 들어왔다가 놀란",
59,YXURF52505X,UV,어?!! 뭐해?,
60,YXURF52505X,ZQ,"정리 좀 하느라고. 옷이랑, 책이랑 <pause/> 버릴 건 버리구, 줄 데 있음 주구 <pause/>",
61,YXURF52505X,UV,갑자기 뭔 바람이 불었어?,
62,YXURF52505X,ZQ,<pause/> 그냥. <pause/> 단출하게 살면 좋을 것 같아서. <move/>,
63,YXURF52505X,UV,<move/> 이것두 버리게? 내가 입을까봐. <move/> 팔이 너무 긴가?,
64,YXURF52505X,ZQ,<move/> <pause/> 엄마.,
65,YXURF52505X,UV,"왜, 이상하니?",
66,YXURF52505X,ZQ,옷 사 줄까?,
67,YXURF52505X,UV,"어머. 얘는, 됐어! <move/> 니가 정 사주구 싶으면, 어쩔 수 없고.",
68,YXURF52505X,ZQ,<move/>,
69,THEYX71660Q,context,"은님, 아줌마 <pause/> 마음속으로 부르며 마구 뛰어오는데..",
70,THEYX71660Q,context,금자 보이지 않고..,
71,THEYX71660Q,context,"은님, 정신없이 돌아보고 뛰어다니는데..",
72,THEYX71660Q,context,저쪽 골목에서 금자가 다시 나온다..,
73,THEYX71660Q,CY,<move/> 아줌마!!,
74,THEYX71660Q,UI,<move/> 엄마야?!! <move/>,
75,THEYX71660Q,CY,아줌마 잠깐만요?!! 아줌마!!! <move/>,
76,THEYX71660Q,UI,<move/> 으으,
77,THEYX71660Q,CY,<move/> 아줌마!!,
78,THEYX71660Q,CY,아줌마 잠깐만요! 할 얘기가 있어요!!,
79,THEYX71660Q,UI,무슨 얘기?!! 난 할 말 없어!!! <move/>,
80,THEYX71660Q,CY,<move/> 헉헉,
81,THEYX71660Q,context,골목 꺽어지며 금자 사라지면..,
82,THEYX71660Q,context,"은님, 쫓아가고..",
83,NLUQB20017O,JO,"사법고시라는 허들은 뛰어넘었고, 이젠 널 폴짝 뛰어넘어 주겠어! 나랑 신나게 레이싱 한판 해보자고! <move/>",
84,NLUQB20017O,context,초인종이 울려 본능적으로 후다다 사진을 숨기고..,
85,NLUQB20017O,JO,<move/> 누구..세요? <move/> 누구세요?,
86,NLUQB20017O,MC,<move/> 택배 왔습니다~,
87,NLUQB20017O,JO,택배? <move/> 엄마가 보냈나? <move/>,
88,NLUQB20017O,context,"승재, 택배 기대하며 문을 여는데.. 훅- 들어오는 태란.",
89,NLUQB20017O,context,너무 놀라 양치물을 꿀꺽 삼키는 승재.,
90,NLUQB20017O,JO,"누,누,누님?",
91,NLUQB20017O,MC,<move/>,
92,NLUQB20017O,JO,<move/> <pause/> <pause/>,
93,NLUQB20017O,MC,차 한잔 마시자!,
94,NLUQB20017O,JO,예. <move/>,
95,NLUQB20017O,MC,좋냐?,
96,NLUQB20017O,JO,네?,
97,NLUQB20017O,MC,이빨교정기!,
98,NLUQB20017O,JO,"아,아 네,네에.",
99,NLUQB20017O,MC,뺄 때 됐지?,
100,NLUQB20017O,JO,예. 조만간.,
101,NLUQB20017O,MC,내가 빼줄까? <move/> 여기 뺀치랑 망치 갖구 왔는데!,
102,NLUQB20017O,JO,<move/> 허..!,
103,NLUQB20017O,MC,나 잘 해! 너두 알지? 나 고삐리 때 면도칼 좀 씹은거! 껌은 달아서 말야! 피 맛두 안나구!,
104,NLUQB20017O,JO,<mute/>,
105,NLUQB20017O,MC,와서 좀 앉아라.,
106,NLUQB20017O,JO,"아,아,아뇨! 차,차 타야죠! 차는 뭘루...?",
107,NLUQB20017O,MC,"차? 어엉, 빽차 불러줄래?",
108,NLUQB20017O,JO,"예? 빼,빽차요? 겨,경찰찬 왜요?",
109,NLUQB20017O,MC,얘는! 왜는 무슨! 혼인빙자간음으루 너 처넣게! 사법연수원 입학하기 전에 감빵부터 졸업해야겠다 너?,
110,NLUQB20017O,JO,"누,누님.. 화내시는건 십분 이해하는데요, 그런.. 혀,협박은 좀...남녀가 연애하다 헤어질수두 있는거구, 또 결혼해 살다가두,",
111,NLUQB20017O,MC,"<move/> 금란이, 니애 가졌다!",
112,NLUQB20017O,JO,뭐라..구요?,
113,NLUQB20017O,MC,임신했다고! 여기 니새끼 초음파사진!,
114,NLUQB20017O,JO,<move/>,
115,NLUQB20017O,MC,<move/>,
116,WEKVM12523B,context,"윤희, 수찬 걸어오는.",
117,WEKVM12523B,KN,너 밤에 몰래 그 친구하고 통화도 하고 그러냐?,
118,WEKVM12523B,BL,<move/> 참 비밀이 없는 집구석이네.,
119,WEKVM12523B,KN,할 건 다 하나보다.좋냐?,
120,WEKVM12523B,BL,<move/>,
121,WEKVM12523B,KN,좋아 죽겠냐구? 진짜 연애 같은 연애 하니까 살맛이 팍팍 나냐구?,
122,WEKVM12523B,BL,"그래, 사는 게 재미나서 미치고 팔짝 뛰겠다. 됐어?",
123,WEKVM12523B,KN,근데 왜 밥은 안 먹냐?,
124,WEKVM12523B,BL,알고 싶은 거 많아서 먹고 싶은 것도 많겠네.,
125,WEKVM12523B,KN,그 친구가 이미란처럼 비비틀리게 말라야 자기 취향이라고 하디?,
126,WEKVM12523B,BL,<move/>,
127,WEKVM12523B,KN,이미란 마른 걸로는 유명했잖냐?,
128,WEKVM12523B,BL,그만 좀 하지.,
129,WEKVM12523B,KN,내가 뭘?,
130,WEKVM12523B,BL,배 아파? 내 주제에 재벌 2세 세컨 자리 낙점 받은 게배 아파서 죽겠냐구?,
131,WEKVM12523B,KN,"그래, 배 아프다.",
132,WEKVM12523B,BL,그럼 그냥 속으로만 배 아파 해. <move/>,
133,WEKVM12523B,KN,<move/> 그냥 웃자고 해본 소리다.애가 쪼잔하게 왜 그러냐?삐쳤냐? 삐쳤어?,
134,WEKVM12523B,context,"혜미, 차 타고 오다가 그런 두 사람을 보는.",
135,WEKVM12523B,KN,<move/>,
136,WEKVM12523B,BL,<mute/>,
137,RREZD17394O8,context,달려온 택시 멈춰선다.,
138,RREZD17394O8,context,"택시 안의 금란, 지갑에서 돈을 꺼내는데 <pause/>",
139,RREZD17394O8,PO,캬아! 이건 뭐 집이 아니라 궁궐이네 궁궐!이런집엔 도대체 어떤 사람들이 사나?,
140,RREZD17394O8,LU,<move/> 여기요 아저씨.,
141,RREZD17394O8,PO,아 예. <move/> 다니러 온거에요? 아가씨네 집이에요?,
142,RREZD17394O8,LU,<move/> 저희집이에요!,
143,RREZD17394O8,PO,예에 <pause/> 어쩐지 정류장에 서있을 때부터 귀티가 좔좔좔 흐르는게 딱봐두평범한 아가씬 아니다 싶었어요 내가!,
144,RREZD17394O8,LU,귀티...요? <move/>,
145,RREZD17394O8,PO,와~ 부럽다 부러워! 전생에 나라를 구했나봐요 아가씬!자 여기 거스름돈!,
146,RREZD17394O8,LU,별말씀을요. <move/> 거스름돈은 됐어요아저씨!,
147,RREZD17394O8,PO,<move/> 아~ 고마워요! 역시! 있는 사람들은단위부터가 달라!,
148,RREZD17394O8,LU,<move/> 그럼 안전운전 하세요!,
149,RREZD17394O8,PO,아 예에! <move/>,
150,RREZD17394O8,LU,귀티? 있는...사람? <move/>,
151,RREZD17394O8,context,만족감으로 저택을 올려다보는 금란.,
152,RREZD17394O8,context,한순간 금란의 표정 차가워지며 떠올리는 <pause/>,
153,WVRBF14288Y,context,"운전 중인 삼도, 블루투스로 만술과 통화 중이다.",
154,WVRBF14288Y,VL,"대전 내려오셨을 때, 마누라 등쌀에 서둘러 올라가신 게 맘에 걸려서, 잠깐 짬내서 찾아뵈려구요.",
155,WVRBF14288Y,KI,"가게 문 닫았어, 오늘?",
156,WVRBF14288Y,VL,"가게문을 닫은 건 아니고요, 처남이 평택서 닭농장을 하는데 다릴 다쳐서, 제가 대신 서울 도계장에 닭을 납품해주기로 했거든요. 올라가는 길에 잠깐 양복점에 들를까해서요. <move/> 세 시간 후면 도착할 거예요.",
157,WVRBF14288Y,KI,근데 어쩌나? 직원이 오늘 결혼을 해서 예식장엘 가봐야 하는데?,
158,WVRBF14288Y,VL,예식장이 먼가요? <pause/> 아~ 그럼 제가 예식장으로 찾아뵙겠습니다 <pause/> 도착해서 전화 드릴게요. <move/>,
159,WVRBF14288Y,context,<move/> 또 휴대폰벨,
160,WVRBF14288Y,context,"삼도, 수신 확인하면 ‘쌈닭’ 이라고 뜬다.",
161,WVRBF14288Y,VL,<move/> 왜 또오오오오?,
162,DGZNI71853I7,context,"연우, 힘없이 차에서 내려 집 쪽으로 돌아선다.",
163,DGZNI71853I7,NN,<move/> 어디 갔다 이제와요?,
164,DGZNI71853I7,AI,<move/>,
165,DGZNI71853I7,NN,내가 얼마나 오래 기다렸는지 알아요?,
166,DGZNI71853I7,AI,<pause/> <move/> 나 <pause/> 오늘 그쪽이 준 국가대표 가운 입었거든요? 그거 입으면 좋은 일이 생길 거라면서요. 근데 <pause/> 좋은 일이 하나도 없었어요. 뭐 <pause/> 그래요? <move/>,
167,DGZNI71853I7,NN,"지금부터, 좋은 일이 있을 거예요.",
168,DGZNI71853I7,AI,<move/>,
169,DGZNI71853I7,NN,치료 <pause/> 당신한테 맡길게요.,
170,DGZNI71853I7,AI,네?!,
171,DGZNI71853I7,NN,"2차 선발전 한 달 남았어요. 나 거기, 출전할 수 있게 해줘요. 어떻게든. 무슨 수를 쓰든.",
172,DGZNI71853I7,AI,<pause/> <move/> 처음 만났을 때부터 알았지만 <pause/> 박지헌 씨 진짜 꼴통이네. 나 죽을 때까지 용서 안 한다 그래놓구.,
173,DGZNI71853I7,NN,그래요. 용서하기 싫은데 <pause/> 나도 이런 내가 싫은데 <pause/>,
174,DGZNI71853I7,AI,<move/>,
175,DGZNI71853I7,NN,"당신을 좋아해, 내가.",
176,DGZNI71853I7,AI,뭐?!,
177,DGZNI71853I7,NN,<pause/> 미치도록.,
178,DGZNI71853I7,context,마주보는 두 사람에서.,
179,WQGHN45294F,IK,"아휴, 고객님~ 무비자 입국 시행 된지가 언젠데요~",
180,WQGHN45294F,context,"거대한 대자연의 풍광이 프린트된 벽면. 각종 여행 상품 전단과 홍보물들이 쌓여있다. 파티션 안으로, 여행 상품을 상담하는 직원들의 목소리.“현지 기후 사정은 저희가 사전에 파악해서 스케줄에 반영하니까 걱정하지 마시구요....”,“배낭여행이야 말로 요즘 대학생들 필수과목입니다, 필수...”,“에이~ 남미 여행 위험하다는 건 다 옛날 얘기죠...”들뜬 목소리들 사이로 어디선가 <pause/>",
181,WQGHN45294F,UW,"실종, 납치, 폭력, 강도, 마약 <pause/>",
182,WQGHN45294F,context,"카메라, 진지한 목소리를 찾아 남들 보다 1.5배는 높은 파티션을 향해 천천히 다가간다. 파티션 넘어가면, 말끔하게 정리된 책상, 네임택이 붙여진 파일들과 발행월대로 꽂힌 여행책자들. 책상 위로 참혹한 사고 현장 사진과 사건 통계 그래프 펼쳐놓고 고객의 전화를 받고 있는 기준 <move/> .",
183,WQGHN45294F,UW,<move/> 요즘엔 폭탄 테러까지 일어납니다. 거기다 부에노스아이레스로 오는 여행자들은 현금 창고라는 인식 때문에 어떤 일을 당할지 장담 못 <pause/>,
184,WQGHN45294F,context,"이상한 느낌에 슬그머니 고개를 드는 기준, 내려다보고 있는 점장과 눈이 마주친다. 어색하게 점장을 올려다보는 기준.",
185,JTRSO1483N,context,"도욱과 본부장, 뒷좌석에 나란히 앉은.",
186,JTRSO1483N,OQ,<move/> <pause/> 다리가 그런데 <pause/> 선수들 돌보는 덴 지장이 없을까요?,
187,JTRSO1483N,EW,"제가 재활치료를 담당했던 박지성, 박찬호 <pause/> 운동선수들인 줄 알았는데. 아닌가요?",
188,JTRSO1483N,OQ,<move/> 그렇군요. 하. 하.,
189,JTRSO1483N,EW,"근데. 훈련 중에 심장마비, 뇌출혈, 뇌진탕, 이런 거 오면 전 선수들 못 살려요. 100미터에 57초거든요. 제가 가면 이미 <pause/> 늦죠.",
190,JTRSO1483N,OQ,<surprised/>,
191,JTRSO1483N,EW,<move/>,
192,JTRSO1483N,OQ,<move/> 다리가 <pause/> 많이 아프신가?,
193,JTRSO1483N,EW,아. <pause/> 비타민이에요. <move/>,
194,JTRSO1483N,OQ,<move/> 됐습니다.,
195,JTRSO1483N,EW,씹어 먹는 거라 물 없이도 먹을 수 있는데. <move/>,
196,JTRSO1483N,OQ,<move/>,
197,JTRSO1483N,EW,<move/>,
198,KRYFA87587E,context,서성이는 실장..,
199,KRYFA87587E,context,"백일, 들어오면..",
200,KRYFA87587E,LE,<move/>,
201,KRYFA87587E,DA,<move/> .. 왜 무슨 일 있나..,
202,KRYFA87587E,LE,<mute/>,
203,WHWGW61750R,context,안방을 응시하고 서 있는 정원.,
204,WHWGW61750R,XN,<move/> 처제?,
205,WHWGW61750R,PG,<move/>,
206,WHWGW61750R,XN,<move/>,
207,WHWGW61750R,PG,"<move/> 나, 오늘부터 신림동에서 살거구, 엄마가아무리 쫓아내두,나, 이집에서 못나가니까, 엄마옆에 착 달라붙어서 절대루안나갈거니까,괜히 힘빼지 말자 우리!",
208,JQLWU84019I8,context,수갑 차고 앉아있는 정훈. 맞은편에 앉아 조서 꾸밀 준비를 하고 있는 철중.,
209,JQLWU84019I8,HH,"<move/> 송정훈, 32세면 73년 생인가?",
210,JQLWU84019I8,context,"소년부 계장이 파일을 들고 들어온다. 파일을 받아 읽던 철중, 멈칫 시선 들어 정훈을 본다.",
211,JQLWU84019I8,HH,"미국 가서 성형하고 이름 바꾸고 그랬으면 그냥 거기 살지...10년 전에 2300억 주가조작으로 땡긴 돈 다 어디로 날리고 남의 집 살림을 해주나, 안칠복씨.",
212,JQLWU84019I8,TK,오랜만에 듣는 이름이네요.,
213,JQLWU84019I8,HH,얼마 받고 대신 뒤집어 쓸 작정을 한 건데.,
214,JQLWU84019I8,TK,안 이사님 인감 제가 도용했습니다. 누구 잘못 대신 뒤집어 쓴 거 없습니다.,
215,JQLWU84019I8,HH,"인감 도용 정도면...뭐...뒤집어 써 줄만 하지. 근데...안칠복씨, 이거 살인 사건이야.",
216,JQLWU84019I8,TK,"부검도 안 해보고 어떻게 아십니까? 그렇게 오랫동안 물 속에 방치된 시체, 부검한다고 뭐 건질 수 있을지 모르겠지만.",
217,JQLWU84019I8,context,의자를 조금 뒤로 젖혀 끽끽 소리 나도록 앞뒤로 흔들면 정훈을 한참동안 보는 철중. 그러다 문득 앞으로 바짝 당겨 앉으며 정훈과 눈을 마주치고.,
218,JQLWU84019I8,HH,선수네.,
219,JQLWU84019I8,TK,칭찬으로 듣겠습니다.,
220,JQLWU84019I8,HH,"그 동안 조승우가 거액을 빼돌리고, 학교 재산을 사유화 하는거 뒤 봐주면서 로비 한 증거두 많거든? 그것두 뒤집어 쓸 작정인가?",
221,JQLWU84019I8,TK,<mute/>,
222,JQLWU84019I8,HH,"시간 끈다구 죄가 없어지거나 덮어지지 않아. 알지? 선수니까. 그냥...정말, 단지...시간만 끄는 거지. 그래도 해 볼래?",
223,JQLWU84019I8,context,약간 빙글거리는 미소를 지으며 철중을 바라보는 정훈.,
224,JQLWU84019I8,HH,좋아. 소년부는 강력부랑 달라서 느긋이 기다려줄 수 있거든.,
225,JQLWU84019I8,context,그래도 미소가 지워지지 않는 정훈의 얼굴. 그 미소가 마음에 걸리는 듯한 철중의 얼굴.,
226,MQSGD86751F5,context,<move/>,
227,MQSGD86751F5,context,"민우, 정실장과 통화한다.",
228,MQSGD86751F5,ST,나 꼭 다시 입양은 할 거야. 반드시!,
229,MQSGD86751F5,CM,"그래, 해야지. 당연히 해야지. 그럴 날을 위해서 지금은 너 자신에게 충실하자. 최대한 아름답게 정리하고 새출발 하는 거야.",
230,MQSGD86751F5,ST,<pause/> <move/>,
231,FRPXP19976J1,context,동주와 다지 거리를 두고 걸어가고 있다.,
232,FRPXP19976J1,context,"동주, 터벅터벅 앞서 걸어가는,",
233,FRPXP19976J1,BK,<move/> 클랐네 <pause/> 월급에서 맥주보리값 까고...말값 <pause/> <move/> <pause/> 아..몰라 몰라!,
234,FRPXP19976J1,context,"다지, 동주와 간격 유지하려고 애쓰는데 앞에서 접질린 발목이 아픈, 안되겠는지 자리에 풀썩 주저앉는,",
235,FRPXP19976J1,BK,<move/> 그러니까 콜택시 부르자니까.,
236,FRPXP19976J1,OF,10분이면 가는데 뭣 하러 돈을 써. 근데...아까 너 쫌 멋있더라? <move/> 그럼 저한테 파십시오. 그 고깃값 제가 내겠습니다. 본부장 빽이 쎄긴 쎈가봐?,
237,FRPXP19976J1,BK,! <move/> 보는 눈은 있어가지구..,
238,FRPXP19976J1,OF,! <move/> 말을 그렇게 아끼면서 말 근처도 가기 싫다 구? 넌 나 좀 도와주는 게 그렇게 싫지?,
239,FRPXP19976J1,BK,! <move/> 빨랑 일어나! 해 다져서 갈 꺼야? <move/>,
240,FRPXP19976J1,OF,<move/> 다동인 지금 어디서 키워? 가끔 한번씩 보고 싶더라.,
241,FRPXP19976J1,BK,! <move/> <pause/>,
242,FRPXP19976J1,OF,새끼는 낳았어? 지금도 과천승마장에 있어?,
243,FRPXP19976J1,BK,! <move/> <pause/> 죽었어.,
244,FRPXP19976J1,OF,! <move/>,
245,FRPXP19976J1,BK,<move/> 몇 날 며칠을 미친 듯이 몰고 다녔거든. 새끼 밴 줄도 모르고...밤낮으로 몰았어.,
246,FRPXP19976J1,OF,! <move/>,
247,FRPXP19976J1,BK,<move/> <pause/> 사산했어. 새끼도 죽고..다동이도 죽고. <pause/> 나 힘든 것만 생각했어. 내가 죽인거야.,
248,FRPXP19976J1,OF,<pause/>언제....그런 거야.,
249,FRPXP19976J1,BK,<move/> <pause/>,
250,FRPXP19976J1,OF,! <move/> <pause/> 나랑 헤어지고..나서야?,
251,FRPXP19976J1,BK,! <move/> <pause/>,
252,FRPXP19976J1,OF,! <move/> <pause/> 많이 힘들었겠다. 니가 다동일 얼마나 좋아했는데 <pause/>,
253,FRPXP19976J1,BK,<move/> 그러니까 조련 도와 달라 어쩌라 그런 말 하지 마. 난 말 안타니까.,
254,FRPXP19976J1,OF,미안해. 동주야. 난 너 힘든 것도 모르고.,
255,FRPXP19976J1,BK,! <move/> 가자! <move/>,
256,FRPXP19976J1,context,"다지, 그런 동주를 보는, 맘 아픈, 흐르는 눈물, 재빨리 닦고",
257,FRPXP19976J1,context,"일어서는데, 움찔, 발이 아픈,",
258,FRPXP19976J1,context,"동주, 걸어가다 힐끔 돌아보면, 다지 절뚝거리는 모습,",
259,FRPXP19976J1,BK,! <move/> 뭐야. 다린 왜 그래?,
260,FRPXP19976J1,OF,어...아까 <pause/> 좀 접질렸어.,
261,FRPXP19976J1,OF,! <move/> 됐어. 그냥 걸어 갈게.,
262,FRPXP19976J1,BK,"목마르고 끈적거리고, 빨리 가서 쉴라 그래. 업혀.",
263,FRPXP19976J1,OF,<move/> 그래도 어떻게 <pause/>,
264,FRPXP19976J1,BK,너...술 취했을 때도 업혔거든?,
265,FRPXP19976J1,OF,그럼 실례 <pause/>,
266,FRPXP19976J1,context,"다지, !, 머뭇거리다, 업히는, 가슴이 동주 등에 닿을까 상체 뻣뻣히",
267,FRPXP19976J1,context,"들고 힘 잔뜩 주고 있는,",
268,FRPXP19976J1,BK,<move/> 힘 안 빼 냐!,
269,FRPXP19976J1,OF,! <move/> <pause/> 고마..워.,
270,FRPXP19976J1,BK,<move/> 미안하다..고맙다..아주 자동이지.,
271,FRPXP19976J1,OF,! <move/>,
272,FRPXP19976J1,context,"해질녘 올레길, 동주와 다지의 모습 예쁘다.",
273,YNEOF30971C,context,"다은과 다지, 대자로 늘어지게 자고 있는, 머리는 산발 인,",
274,YNEOF30971C,context,"E 문자 수신음 울리는,",
275,YNEOF30971C,IK,<move/> <pause/> 문자 <pause/> 문자.,
276,YNEOF30971C,ST,<move/> 나 아니야. <move/>,
277,YNEOF30971C,IK,<move/> <pause/>,
278,YNEOF30971C,context,"다지, 바닥에 떨어진, 그대로 누워있는,",
279,YNEOF30971C,IK,<move/> 내꺼 아니라니까!,
280,YNEOF30971C,context,"다지, 귀찮은, 잠결에 꿈틀꿈틀 기어서, 더듬거려 핸드폰을 집어 드는,",
281,YNEOF30971C,ST,<move/> 넌..언닐 그렇게 사정없이 밀치고.. <move/>,
282,EDVAP82418D,context,"은석, 수영을 마치고 쑥 올라와 풀 가장자리에 걸터앉으면",
283,EDVAP82418D,RH,<move/> 열심히군?,
284,EDVAP82418D,QC,"<move/> 왜요, 나가지도 못할 거, 연습은 왜 하나 싶으세요?",
285,EDVAP82418D,RH,"무슨 약을 먹었는지 얘기하면, 도와줄 수도 있는데. 약국에서 감기약을 잘못 사먹었다고 둘러대거나.",
