No,serialID,speaker,dialogue,
61,PRGVF12812H,FZ,"<pause/> 더 얘기 해주세요 <pause/> 무슨 일이 있었는지, 알아야겠어요.",
62,PRGVF12812H,NH,새끼 버리는 년을 엄마라고 만나고 싶어? 그건 사람도 아니야. 짐승도 안하는 짓이야.,
63,PRGVF12812H,FZ,아줌마! <move/> 어떻게 그렇게 <pause/> 잘 알지도 못하면서 <pause/>,
64,PRGVF12812H,NH,"이유가 있을 거라고? <move/> 흥 <pause/> 오죽하면 그랬을까 <pause/> 그럴 수밖에 없을 거야.. 사람은 누구나 다 그럴만한 사정이 있지 그지? 사정을 알고 나면 용서 못할 죄가 어디 있겠니 <pause/> 근데.. 에미라는 이름 가진 것들한테는 안 통해, 그런 거 <pause/> 에미는 그냥 에미야 <pause/> 어떤 이유도 변명도 안 통해 <pause/>",
65,PRGVF12812H,FZ,<move/> <pause/>,
66,PRGVF12812H,NH,"<move/> 사람도 아니야, 그런 것들은 <pause/> 그러니까 너두 지워버려.",
67,PRGVF12812H,FZ,<mute/>,
68,DIHHK31491J2,MW,내일 우리 재민이랑 놀이동산 안갈래요? 애가 자꾸 조르는데 덜렁 둘이 가기도 뭐하구 <pause/>,
69,DIHHK31491J2,JG,우리가 가면 다들 부부로 알텐데 <pause/> 그렇게 가고 싶어요? 나랑?,
70,DIHHK31491J2,MW,"<move/> 아니. 내가 아니고 우리 재민이 생각해서 그러지 뭐, 누가 <pause/>",
71,DIHHK31491J2,MW,아무래도 이상해.,
72,DIHHK31491J2,JG,<move/> 우리도 이상해지고 있는 거 알죠?,
73,DIHHK31491J2,MW,<move/> 간지럽게 왜 귀에 대고 그래 <pause/>,
74,GTUUS29278S,MI,<move/> 야 이 자식아! 장솔 왜 바꿔! 누구 맘대로 바꿔!,
75,GTUUS29278S,QF,"<move/> 주민들 반발 때문에,",
76,GTUUS29278S,MI,시끄러워! 쓸데없는 짓 말고 그냥 요트로 진행해!,
77,GTUUS29278S,QF,! <move/> ..제가 알아서 해요.,
78,GTUUS29278S,MI,쥐뿔 니가 뭘 안다고 알아서 해! 이자식이 왜 자꾸 일을 만들어!,
79,GTUUS29278S,QF,아버진 제가 하는 일이 그렇게 못마땅하세요?,
80,GTUUS29278S,MI,그래! 못마땅해! 니가 제대로 할 줄 아는 게 뭐가 있냐? 알지도 못 하면서 자꾸 설쳐대지 말고 낚시나 하다 오란 말이야!,
81,GTUUS29278S,QF,! <move/>,
82,UWTYS23938G,KF,아니 며칠 간격으로 장난치는 것도 아니고 뭡니까?,
83,UWTYS23938G,GC,이것 보세요~ 평생 살던 터전에서 당장 쫒겨 나게 생겼는데 그 쪽은 이게 장난치는 걸로 보입니까? 당장~ 접수 하세요~,
84,UWTYS23938G,KF,<pause/> <move/>,
85,UWTYS23938G,GC,<move/>,
86,NUDIZ13402R4,PI,저 아가씨라도 <pause/>,
87,NUDIZ13402R4,CL,<move/> 나가.,
88,NUDIZ13402R4,PI,<move/>,
89,NUDIZ13402R4,CL,<move/>,
90,DYDKJ0136O,IH,"절도죄 형량 말야, 아 이런 건 특수 절도라 그랬지?",
91,DYDKJ0136O,CJ,<move/>,
92,DYDKJ0136O,IH,1년에서 10년? <move/> 그럼 이거 박 검사 니가 맡아10년 때려주면 되겠네!,
93,DYDKJ0136O,CJ,<move/>,
94,GEHPU90429O,SB,"<move/> 네, 누구세요?",
95,GEHPU90429O,PJ,"<move/> 눈썹은 송승헌, 눈은 장동건, 코는 현빈,입술은 원빈,얼굴형은 강동원을 닮은 키만 멀뚱하구 착하지두 않구 생긴것두 이두저두인사람입니다만!",
96,GEHPU90429O,SB,<move/>,
97,GEHPU90429O,PJ,퇴근합시다.,
98,GEHPU90429O,SB,<move/>,
99,GEHPU90429O,PJ,<move/> 창이 없어서 좀 삭막하긴 하네!,
100,GEHPU90429O,SB,그래서 창문을 하나 내볼까 하구요!,
101,GEHPU90429O,PJ,"<move/> 뭐, 벽이라도 뚫게요?",
102,GEHPU90429O,SB,<move/> 네! 낼부터 일 안하고 열심히 뚫어볼라구요!,
103,GEHPU90429O,PJ,<move/> 저녁 뭐 먹구 싶어요?,
104,GEHPU90429O,SB,먹구싶다구 하면 뭐든 다 사주실거에요?,
105,GEHPU90429O,PJ,"<move/> 뭐, 그럽시다! 날이 날인만큼!",
106,GEHPU90429O,SB,생각해보니까 되게 미안하죠? 구내식당서 프로포즈 한거.,
107,GEHPU90429O,PJ,"뭐, 그렇다고 해둡시다! 날이 날인만큼!",
108,GEHPU90429O,SB,날이 날인만큼 날루 먹으려 들지 맙시다!저녁은 내맘대루 내가 먹구싶은 데서 먹을 거예요! 동의하십니까?,
109,GEHPU90429O,PJ,넵!,
110,GEHPU90429O,SB,가시죠!,
111,GEHPU90429O,PJ,그러시죠!,
112,VRFWR59028B,FA,내가 일방적으로 소리 지르고 나가지 말라 그랬지! 그런거 싫다고 했어 안했어?,
113,VRFWR59028B,SL,"<move/> 아, 그럼 얘기 다 끝났는데 거기서 뭐하냐? 비켜! <move/>",
114,VRFWR59028B,FA,<move/> 끝나긴 뭐가 끝나? 자기 할 말만 해놓구!,
115,VRFWR59028B,SL,정말 이럴래? 빨리 리모콘 내놔! <move/>,
116,VRFWR59028B,FA,<move/> 싫어! 사과하기 전엔 못 줘!,
117,VRFWR59028B,SL,<move/> 내놔!,
118,VRFWR59028B,FA,<move/> 싫어! 사과부터 해!,
119,VRFWR59028B,FA,"괘, 괜찮아?",
120,VRFWR59028B,SL,이씨!! 너 죽는다! 정말!,
121,JSKVB29160G,QT,? 뭐야?,
122,JSKVB29160G,TE,적금 탔어.,
123,JSKVB29160G,QT,나도 요즘 꽤 잘 벌어. 앞으로도 니 돈 받는 일 없을 거 같애. <move/> 가져가.,
124,JSKVB29160G,TE,갖고 있어. 이룸이 크면 학원비다 뭐다 돈 많이 들 거잖아. 아! 형수 차를 사도되겠다. 중고차 정돈 살 수 있을 거 같은데.,
125,JSKVB29160G,QT,<move/>,
126,JSKVB29160G,TE,<pause/> 에이. 부담 갖지 마. 어차피 나는 돈 쓸 일도 없어. <move/>,
127,JSKVB29160G,QT,이 돈으로 방 얻으면 되겠네!,
128,JSKVB29160G,TE,<surprised/> <move/>,
129,JSKVB29160G,QT,언제까지 이렇게 살 순 없잖아.,
130,JSKVB29160G,TE,<pause/> <move/> 나 내일 <pause/> 선발전인 건 알고 있어?,
131,JSKVB29160G,QT,음. 이룸이한테 들었어.,
132,JSKVB29160G,TE,하 <pause/> <move/> 이제 제발 <pause/> 그만 하면 안돼?,
133,JSKVB29160G,QT,<mute/>,
134,JSKVB29160G,TE,이제 제발 <pause/> 나 좀 용서해주면 안 돼?,
135,JSKVB29160G,QT,<mute/>,
136,JSKVB29160G,TE,형이 죽은 게 <pause/> 형수만 아픈 일이야? 나는 <pause/> 나는 어떨 거 같애? 나는 <pause/> 내 형인데? <move/>,
137,JSKVB29160G,QT,<move/> <pause/>,
138,JSKVB29160G,TE,<pause/> 숨이 막혀 죽을 거 같애 <pause/> 용서를 빌어야 할 사람들은 점점 늘어 가는데 <pause/> 날 용서해주는 사람은 아무도 없어.,
139,JSKVB29160G,QT,<mute/>,
140,TWTKF57161X,YN,<move/> <pause/> 저거 한 박스 주세요.,
141,TWTKF57161X,GU,<move/> <pause/> 오천 원입니다.,
142,TWTKF57161X,YN,<move/> 이것두.. <move/> 이것두요.,
143,TWTKF57161X,GU,<move/> <pause/>,
144,TWTKF57161X,YN,<move/> <pause/> 임신테스트기도.. 주세요.,
145,TWTKF57161X,GU,네? <move/> <pause/> 진작 말씀하시지? 부끄러워할 나이도 아닌 거 같은데 <pause/>,
146,TWTKF57161X,YN,<move/> <pause/>,
147,OARYH59155D,HH,독립을 도와 달라니? 독립 했잖아요.,
148,OARYH59155D,GQ,"검사실 독립 말구요, 집에서 독립해 나와야 되는데 아빠가 허락을 안해줘요. 그래서 그러는데 서변이 좀 도와줘요.",
149,OARYH59155D,HH,<move/> 뭐 방값 빌려줘요?,
150,OARYH59155D,GQ,엄마 아빠 허락 없이 나오면 그게 가출이지 독립이에요?,
151,OARYH59155D,HH,아니 근데 그 독립은 왜 갑자기 할려는 건데요?,
152,OARYH59155D,GQ,"<move/> 나, 윤선배 동네로 이사 가야 돼요.",
153,OARYH59155D,HH,<move/> 윤검사 동네?,
154,OARYH59155D,GQ,"<move/> 진정선 검사라구, 윤선배하고 같은 동네 사는 우리 부 선배가있는데, 윤선배하고 카풀을 하고 다녀요. 아침 저녁 날-마다!도저히 내가 윤선배한테 뭘 어떻게 할 틈이 없어요.",
155,OARYH59155D,HH,<move/> 그래서 당신이 그 동네로 이사 간다구?,
156,OARYH59155D,GQ,그렇지 않음 도저히 방법이 없다니까?,
157,OARYH59155D,HH,<move/> 근데 그걸 왜 나한테 도와달래나? 내가 뭘 어떻게 할수 있어서.,
158,OARYH59155D,GQ,"이런 부탁 할 사람이 서변 밖에 없으니까, <move/> 친구라며요!",
159,OARYH59155D,HH,<move/>,
160,OARYH59155D,GQ,"좀 도와줘요오- 우리 아빠 맘 돌릴 방법 좀 생각해줘요, 같은 남자 입장에서, 에?",
161,OARYH59155D,HH,<move/> 윤세준이 왜 좋아요?,
162,OARYH59155D,GQ,멋있잖아요.,
163,OARYH59155D,HH,멋있어서? <pause/>,
164,OARYH59155D,GQ,"<move/> 왜 있죠? 안 흔들리는 큰 나무 <pause/> 그늘도 많고 그런 나무 같애요,윤선배는.",
165,OARYH59155D,HH,<move/>,
166,XEMCZ31215M,VA,"들어갈 겁니까, 말 겁니까.",
167,XEMCZ31215M,XF,"아! 뭐야 이거! 아저씨 이거 뭐예요! 아, 아파 <pause/>",
168,XEMCZ31215M,VA,"<move/> 가만 있어봐요, 머리카락 걸렸잖아요. <move/>",
169,XEMCZ31215M,XF,"<move/> 아! 뭐하는 거예요, 지그음?!",
170,XEMCZ31215M,VA,가만 있으라구요. <move/>,
171,XEMCZ31215M,XF,아! 아프잖아요!,
172,XEMCZ31215M,VA,가만 있어요 좀!,
173,XEMCZ31215M,XF,어머? 왜 소린 지르고 그래요?,
174,XEMCZ31215M,VA,입 닥치고 가만 있으라니까!,
175,XEMCZ31215M,XF,"어머어머! 이 아저씨가 어따 대고 욕이야? 입 닥치라니, 입 닥치라니!",
176,XEMCZ31215M,VA,"<move/> 입 닥쳐, 머릴 확 잘라버리기 전에?",
177,XEMCZ31215M,XF,"어머어머! <move/> 야, 이 말탱구리야!!!너 지금 뭐라 그랬어? 뭐라 그랬어?!",
178,UXDON87255I,TO,<move/> 글세..,
179,UXDON87255I,PP,<move/> 오늘 하루종일 왜 전화안받았어요?,
180,UXDON87255I,TO,글세.,
181,UXDON87255I,PP,<move/> 또 그런다. 궁금하게.. 대체 어디예요?,
182,NRDIS1109I,OT,종이 가져와요.,
183,NRDIS1109I,YB,네?,
184,NRDIS1109I,OT,<move/> 여ㅤㄱㅣㅆ네. 부탁할 거면 빨리 부탁하고 가서 일 보시든가.신경 쓰여 TV를 못 보잖아요. <move/> 아이 이름이 뭐에요?,
185,NRDIS1109I,YB,"아이요? 김민진데...? <move/> 아, 사인? 사인 부탁하려던 거 아닌데 <pause/>",
186,NRDIS1109I,OT,<move/>,
187,NRDIS1109I,YB,<move/> 근데 해주셔도 돼요.,
188,NRDIS1109I,OT,<move/>,
189,NRDIS1109I,YB,"제 친구가 팬이거든요. 이복님. 걔 이름이 이복님이에요. 지 남편도 있구만, 완전 막내동생뻘인 성민우씨한테 빠져가지구는 <pause/> 그니까 해주셔도 돼요. 아니 꼭 해주세요. <move/>",
190,NRDIS1109I,OT,<move/>,
191,NRDIS1109I,YB,<move/> 감사합니다! <move/> 사인도 멋있네요!,
192,NRDIS1109I,OT,<move/> 뭐 워낙 많이 하다보니까 <pause/>,
193,NRDIS1109I,YB,"저기 근데요, 혹시 김명민씨하곤 안 친해요?",
194,NRDIS1109I,OT,<pause/>네?,
195,NRDIS1109I,YB,김명민씨 정말 연기 잘하잖아요. 근데 평소엔 좀 까탈스러울 거 같애요. 자기 일에 너무 몰두하는 사람들이 원래 주변을 좀 힘들게 하잖아요. 집에서두 좋은 남편은 아닐 거 같은데 <pause/> 평소엔 어때요?,
196,NRDIS1109I,OT,<move/> 그걸 내가 어떻게 알아요?,
197,NRDIS1109I,YB,"하긴 김명민씨는 연기파니까 주로 연기파 배우들하고 친하겠다, 그죠?",
198,NRDIS1109I,OT,<move/> 뭐라구요?,
199,NRDIS1109I,YB,"<move/> 배우들도 연기파는 연기파끼리, 노는 애들은 노는 애들끼리, 끼리끼리 어울리지 않아요? 성민우씨는 연기파 보다는 꽃미남, 몸짱, 주로 이쪽 스타들하고 더 많이 친하시죠?",
200,NRDIS1109I,OT,<move/> 나도 강호형이랑 친해요. 송강호 알죠? 연기파 배우.,
201,NRDIS1109I,YB,에이 송강호씨는 성격 좋아서 아무하고나 친하게 지내줄 거 같애요.,
202,NRDIS1109I,OT,<surprised/>,
203,NRDIS1109I,YB,"내 정신 좀 봐, 행주 삶다 왔는데! <move/>",
204,NRDIS1109I,OT,<surprised/> 저 아줌마가 진짜...!,
205,NRDIS1109I,YB,<move/> 놓구 갔네.,
206,NRDIS1109I,OT,<move/>,
207,UMRCH87387X,JT,<move/> 구 십 십일 십이점..!,
208,UMRCH87387X,EA,아 아 아 아 <pause/> <move/> 아 <pause/> <move/>,
209,UMRCH87387X,JT,야 그만하지? 이마 시뻘개.,
210,UMRCH87387X,EA,웃기고 있네 패 돌려!,
211,UMRCH87387X,JT,십일 십이 십삼~,
212,UMRCH87387X,EA,아 아 아 아!,
213,UMRCH87387X,JT,야 진짜 그만하자 나 나가야 돼.,
214,UMRCH87387X,EA,웃기고 있다구 패 돌려!,
215,UMRCH87387X,EA,아싸 드디어 났어 났어!!! 피박에 광박에..흔들었으니까 이게 다 몇점이야?,
216,UMRCH87387X,JT,하 씨..,
217,UMRCH87387X,EA,40점이지~ 하하 아싸 이마 대셔~ 오빠 진짜루 죽었어~,
218,UMRCH87387X,JT,야 사십대를 다 때리게?,
219,UMRCH87387X,EA,그럼?,
220,UMRCH87387X,JT,야 그걸 언제 맞구 앉았어 한대만 크게 쳐 차라리.,
221,UMRCH87387X,EA,싫어 사십대 꽉 채워서 아주 오래오래 때릴 거야 왜 이러셔~,
222,UMRCH87387X,JT,야 나 늦은 지 한참이야.,
223,UMRCH87387X,EA,좋아 알았어. 그럼 눈 감아.,
224,UMRCH87387X,JT,<move/>,
225,UMRCH87387X,EA,깔끔하게 한방.. <move/> 간다~,
226,UMRCH87387X,JT,<move/> 야 설마 그걸로.. <move/>,
227,UMRCH87387X,EA,아싸~ 하하하~ 속이 다 시원하다~ <move/> 에이 장난 그만 쳐~재미 하나도 없어~ 일어나~ <move/> 자기야?,
228,VACIA34860P,CJ,<move/> 뽀빠이. 어디야?,
229,VACIA34860P,PE,<move/> 뽀빠이? 지금 혼자 가는데?,
230,VACIA34860P,CJ,잡아!,
231,VACIA34860P,PE,<move/> 괜찮아요. 정말.. 괜찮아요. 팔요? 아뇨 안부러졌어요.,
232,LXFMF49121Y8,HD,"<move/> 이. 이새끼들, 뭐야!",
233,LXFMF49121Y8,SX,"오랜만이야, 두식이.",
234,LXFMF49121Y8,SX,<move/> 자리 좀 마련해 드려라. 불편하시겠다.,
235,LXFMF49121Y8,SX,<move/> 학교 다니기 힘들지. 그동안 공부한다고 수고 많았다.,
236,LXFMF49121Y8,SX,<move/> 화장실 갔다 올게.,
237,ZIAGK29188D8,YZ,고마워 <pause/> 연재랑 이렇게 여행을 온 게 얼마만인지 모르겠어.,
238,ZIAGK29188D8,GT,"그럼, 주말마다 같이 올까요?",
239,ZIAGK29188D8,YZ,<move/> <pause/> 둘이 다녀야지. <pause/> 시간이 <pause/> 아깝잖아.,
240,ZIAGK29188D8,GT,"실은 <pause/> 같이 살자고 얘기도 해 봤는데, 싫대요.",
241,ZIAGK29188D8,YZ,<move/>,
242,ZIAGK29188D8,GT,연재 씨한텐 <pause/> 어머니가 일등이거든요.,
243,ZIAGK29188D8,YZ,<move/>,
244,ZIAGK29188D8,GT,"증거, 보여 드려요?",
245,ZIAGK29188D8,YZ,뭐요?,
246,ZIAGK29188D8,GT,<move/>,
247,ZIAGK29188D8,YZ,<move/>,
248,ZIAGK29188D8,GT,연재 씨가 쓴 버킷리스트에요.,
249,ZIAGK29188D8,YZ,음? <move/>,
250,ZIAGK29188D8,GT,우연히 보게 됐는데 <pause/> 혹시 몰라서 찍어 뒀어요.,
251,ZIAGK29188D8,YZ,<move/>,
252,ZIAGK29188D8,GT,<move/> <pause/> 그게 연재 씨 소원들이에요.,
253,ZIAGK29188D8,YZ,<move/>,
254,ZIAGK29188D8,GT,<mute/>,
255,ZIAGK29188D8,YZ,<move/>,
256,ZIAGK29188D8,GT,<move/>,
257,SAEKS87331U7,YY,기준아.,
258,SAEKS87331U7,HR,<move/> 왜?,
259,SAEKS87331U7,YY,저기.. 병진이 만났었지?,
260,SAEKS87331U7,HR,<move/> 왜?,
261,SAEKS87331U7,YY,전에 니가 차에서 했던 말.. 그걸 병진이는 안 믿더라?,
262,SAEKS87331U7,HR,근데?,
263,SAEKS87331U7,YY,아니.. <move/> 억울해서 그러는데 니가 병진이한테 얘기 좀 해 주면 안 돼? 너 아직 나한테 맘 있다구 말해주면 안 돼?,
264,SAEKS87331U7,HR,근데.. 뭐?,
265,SAEKS87331U7,YY,<move/> 안 믿더라구. 그게 다야. <move/>,
266,SAEKS87331U7,HR,<move/>,
267,URNJR38423P,YS,전화 온 데 있어?,
268,URNJR38423P,QQ,"아뇨, 없습니다.",
269,URNJR38423P,YS,<move/> 이게 뭐야?,
270,URNJR38423P,QQ,"<move/> 소금램픈데요, 정기 정화에 좋대요. 특히 혼자 사는 사람들한테 좋대는데요?",
271,URNJR38423P,YS,혼자 사는 사람들한테 왜?,
272,URNJR38423P,QQ,사람이 혼자 살면 특유의 냄새가 난대요. 여자한테두.,
273,URNJR38423P,YS,그래? <move/> 내 것도 하나 주문해줘.,
274,URNJR38423P,QQ,미주 것도 주문할까요?,
275,URNJR38423P,YS,응? <pause/> 걘 아직 일곱 살인데 필요할까?,
276,URNJR38423P,QQ,"그렇죠? 아직 젖 냄새가 안 가셨는데. <move/> 네, XX 호텔 사장실입니다....네, 잠시만 기다리세요. <move/> 도곡동 김여사님인데요?",
277,URNJR38423P,YS,"<move/> 오늘 진헌이 맞선 땜에 그럴 거야. <move/> 김여사님? 저예요, 나사장....네, 네 <pause/> 예? 아뇨, 처음 듣는 이름인데요? <move/> 네에? <pause/> 저기, 잠깐만요, 김여사님? <move/> 혹시 진헌이한테 삼순이라는 이름 들어봤어?",
278,URNJR38423P,QQ,네? 아뇨.,
279,URNJR38423P,YS,그럼 여자 사귀는 눈친 없었어?,
280,URNJR38423P,QQ,없었는데요.,
281,URNJR38423P,YS,"<move/> 김여사님? 전 처음 듣는 이름이거든요?그리고 사귀는 여자가 있다뇨. 여자가 있는데 제가 그런 자리에 내보냈겠어요? 연애 따로, 결혼 따로, 전 그렇게까지 하고 싶지는 않습니다. <move/> 뭐라구요?!!!",
282,CFTIA48873D1,KJ,인화 왔어.,
283,CFTIA48873D1,YS,<move/> 그래요?,
284,CFTIA48873D1,KJ,<move/> 아까부터 왜 그렇게 기분이 좋아? 긴장 안 돼?,
285,CFTIA48873D1,YS,<move/> 사람들이 왜.. 벤허나 몬테크리스토 백작 같은 영화를 좋아하는지 알았어요..,
286,CFTIA48873D1,KJ,<move/> 뭐? 왜 좋아하는데?,
287,CFTIA48873D1,YS,아무래도 복수는 사람을 건강하게 해주는 거 같아요.,
288,NTNVP59464V,QY,"퇴짤 <pause/> 맞았단 <pause/> 말이지! 내아들이, 나때문에, 너래집에서리,단칼에, 무참하게, 거부당했다 이거지...?",
289,NTNVP59464V,DZ,<move/> 네 <pause/>,
290,NTNVP59464V,QY,<mute/>,
291,NTNVP59464V,DZ,"잘된 일, 아닌가요? 바라시던 일이잖아요!",
292,NTNVP59464V,QY,"거분 내가 하는 기야! 거절은 나만 하는기야-!내가, 이 종로 백곰이, 한정원이 갸를 거부하는 기야-! 알가써-?",
293,NTNVP59464V,DZ,<mute/>,
294,NTNVP59464V,QY,"감히 내아들을 거부해? 나를, 이 종로 백곰을, 내아들 앞에서개쓰레기 취급을 해-?",
295,NTNVP59464V,DZ,"저희아버지, 평생 올곧게, 반듯하게, 살아오신 분이에요!어머님을 못 받아들이시는 거 아버지입장에선 당연한 거라구 생각돼요!",
296,NTNVP59464V,QY,<move/>,
297,NTNVP59464V,DZ,"<move/> 저희아버질, 여기루 돈 빌리러 오는사람들이랑똑같이 취급하지 말아주세요!",
298,NTNVP59464V,QY,머이가 어드래?,
299,NTNVP59464V,DZ,"그리구 오빠가 맡기구간 출판사 주식이랑 사옥담보, 둘려주세요 어머니!이런데 이런 식으루 있어선 안되는 거에요! 출판산, 저희아버지 한평생이에요!무슨 생각을 하구계신지 모르겠지만, 꼭 돌려주셨음 해요!",
300,NTNVP59464V,QY,이런데...? 이런 식으루...? 허! 멍청한 에미나이!내생각이 궁금하니? 좋다! 말해주가써!내래 너래 엄마가 아무리 다른 담볼 싸들구와서리 갚겠다기래두전혀 받을 생각이 없다! 왜? 너래 아버지 한평생이라는 고출판살 고저 내손에쥐구있어야지만 한정원이 갸를 내손 안에서 맘대루 조물딱거릴 수가 있다!설마 지아버지 출판사가 넘어간다는데두 내아들 잡구서리세월좋게 사랑타령해대진 않을거 아니가! 승준이 그 미련한 새끼두 더는 못버팅길 거구!,
301,NTNVP59464V,DZ,<mute/>,
