No,serialID,speaker,dialogue,
31,YIHUK64375A,NM,<move/> 내 어깨에 손 올려!,
32,YIHUK64375A,MO,나 이제 바람 안필게,
33,UJPIQ75955Z,MP,<pause/> 너 너무 늦어서 엄마한테 혼나겠다. 어서 가.,
34,UJPIQ75955Z,FG,우리 엄마 요새 나한테 관심 없어 <pause/> 아마.. 이혼할지도 몰라.,
35,UJPIQ75955Z,MP,<move/>,
36,UJPIQ75955Z,FG,"괜찮아 <pause/> 엄마 아빤 헤어져도, 우리는 변함없는 가족이니까.",
37,UJPIQ75955Z,MP,으응 <pause/>,
38,UJPIQ75955Z,FG,너두 경찰서에서 너네 엄마 꼭 찾아줄 거야 <pause/> 컴퓨터 조회하면 다 나오잖아.,
39,UJPIQ75955Z,MP,<pause/> 저기 <pause/> <move/> 내가 뭐 보여줄까?,
40,UJPIQ75955Z,FG,뭔데?,
41,UJPIQ75955Z,MP,우리 엄마 사진. <move/>,
42,UJPIQ75955Z,FG,<pause/> 이름도 모른다면서?,
43,UJPIQ75955Z,MP,<move/> 이쁘지?,
44,UJPIQ75955Z,FG,"잠깐 <pause/> <move/> 어, 영화배우 이애린이잖아? <move/> 뭐야?",
45,UJPIQ75955Z,MP,"<pause/> 그냥, 상상으로 <pause/> 우리 엄마가 꼭 이렇게 생겼을 거 같아 <pause/>",
46,UJPIQ75955Z,FG,<move/>,
47,UJPIQ75955Z,MP,"꼬맹이 때 보육원에서 우연히 이 사진을 주웠는데, 너무 이쁜 거야 <pause/> 유치원 애들한테 우리 엄마라고 자랑한 거 있지?",
48,UJPIQ75955Z,FG,배우라는 거 몰랐어? 그렇게 유명했는데?,
49,UJPIQ75955Z,MP,"<move/> 망신 쫌 당했지 <pause/> 그 때부터 내 마음의 엄마 얼굴은 이 아줌마야 <pause/> 친엄마 아니라는 거 알면서도 사진 볼 때마다 엄마, 하고 부르게 된다? <pause/> 나 웃기지? <move/>",
50,UJPIQ75955Z,FG,<pause/> <move/>,
51,UJPIQ75955Z,MP,<move/> 날씨 좋다 <pause/> 참 오늘 나 어땠어?,
52,UJPIQ75955Z,FG,당근 최고지 <pause/> 너 정말 하나도 안 떨더라?,
53,UJPIQ75955Z,MP,"나는 니가 더 신기해, 야 <pause/> <move/> 너 오늘 꼭 영화감독 같더라.",
54,UJPIQ75955Z,FG,<move/> 못할 거 없지 뭐. 근데 너 정말 나중에 배우 될 거야?,
55,UJPIQ75955Z,MP,"응, 이유를 물어봐 줘.",
56,UJPIQ75955Z,FG,왜?,
57,UJPIQ75955Z,MP,"내가 만약 무지 유명해지면,.. 울 엄마가 찾아오지 않을까?",
58,UJPIQ75955Z,FG,오케 <pause/> 그 때를 대비해서 너네 엄마한테 미리 영상편지 쓰자.,
59,UJPIQ75955Z,MP,뭐?,
60,UJPIQ75955Z,FG,<move/> 저리 가자.,
61,BJTTA93994Q,DQ,주말에 정원이 친부모님 초대해서 저녁 한끼 하자고.,
62,BJTTA93994Q,FF,네? 누굴 초대해요?,
63,BJTTA93994Q,DQ,"진작에 했어야 하는데 이래저래 허둥대다보니 할건 안하고 안할 것만 잔뜩..이제라두 하자고. 나눌게 있음 나누고 도울게 있음 돕고,그럭하면서 어울려사는게 좋잖겠어?",
64,BJTTA93994Q,FF,"싫어요 난! 아니, 뭣하러요? 왕래 터봐요, 은근히 기대할거고,툭하면 도와달라구 와서 손 벌릴텐데, 차라리 그돈으루 아프리카 애들을 돕지,미쳤어요 그쪽아버지 노름돈 대게? 당신이 몰라 그렇지 없는 사람들,우리랑 뇌구조부터가 달라요! 얼마나 몰염치에 몰상식인데, 한번 길 터주면감당이 불감당이라구요!",
65,BJTTA93994Q,DQ,당신한텐 모든 게 다 돈이군!한평생 없이 살지두 않은 사람이 왜 그렇게 돈의 노예가 된거야?,
66,BJTTA93994Q,FF,"아니, 내가 언제 돈의 노예가 됐다구 그래요 당신은?죽어 무덤에 갖구갈 것두 아니구 나 큰욕심 없어요! 지금 이대루면 난 충분하구,있는 돈이나 잘 지켜서 내자식들한테 고스란히 물려주면, 걸루 내 할 일은다하는 거라구 생각해요! 더 갖자는게 아니라 잘 지키자는것뿐이에요!우리애들 미래를 위해서!",
67,BJTTA93994Q,DQ,<move/>,
68,BJTTA93994Q,FF,왜 그렇게 빤히 봐요?,
69,BJTTA93994Q,DQ,"우리, 돈 그만 지키고, 이제부턴 자식들을 지키자고.",
70,BJTTA93994Q,FF,그게 무슨 소리에요?,
71,BJTTA93994Q,DQ,금이야 옥이야 가슴으루 기른 자식을 호적에서 파내면서 까지당신이 필사적으루 지켜려는 그 돈 때문에 우리애들 미래가 망가지구 있는거 같아서 하는 소리야.,
72,BJTTA93994Q,FF,뭐라구요?,
73,BJTTA93994Q,DQ,당신말대루 애들한테 튼튼한 미래를 물려줘야지! 부질없는 돈이 아니라!,
74,BJTTA93994Q,FF,<pause/> <pause/> 당신 지금 무슨 생각 하구 있는 거예요?,
75,BJTTA93994Q,DQ,금란이한테 주말에 신림동 부모님 초대하라고 했으니까 알아서 준비 좀 해!,
76,BJTTA93994Q,FF,<pause/> <pause/> <move/>,
77,BJTTA93994Q,DQ,<move/>,
78,ZLTGZ14699G,DP,<pause/>아줌마 <pause/> <move/> <pause/> 저 땜에 나오셨어요?....고맙습니다....근데 하나가 휴지 갖다 줬어요.,
79,ZLTGZ14699G,BS,<move/> <pause/> <move/> <pause/> 여 와서 앉어!...앉으라니까!,
80,ZLTGZ14699G,DP,<move/> <pause/>,
81,ZLTGZ14699G,BS,<move/> <pause/> 똑바로 말혀봐...너 여기 왜 온겨?...뭔 꿍꿍이로 마당에 텐트까지 친겨?,
82,ZLTGZ14699G,DP,<pause/>말씀드렸잖아요?...당장 갈 데두 없구 해서 여기서 농장일 도와드리면서 당분간 지내고 싶다구요.,
83,ZLTGZ14699G,BS,<move/> <pause/>,
84,ZLTGZ14699G,DP,<move/> <pause/> 다른 폐는 정말 안끼칠께요...그냥 마당서 지내게만 해주시면 정말 있는지 없는지도 모르시게 얌전히 잘 있으께요.,
85,ZLTGZ14699G,BS,<move/> <pause/> 그럼 갈 데만 마련해주면 가것네?...내가 작은 방이라도 하나 얻어주면 가?,
86,ZLTGZ14699G,DP,<move/> 아녜요...그러실 필요 없으세요...정말로 괜찮아요.,
87,ZLTGZ14699G,BS,<move/> 너 농장 찾으러 온거지?...이러구 정 붙여서 워찌케 한번 해볼라구?,
88,ZLTGZ14699G,DP,<move/> <pause/> 아녜요...그런 거 아녜요 <pause/> <move/> 그런 게 정말 아니라 <pause/> <move/> <pause/> 저는 이렇게 저 자신을 단련할 필요가 있거든요? 아줌마도 아시겠지만 제가 워낙 온실의 화초처럼 귀하게만 자랐잖아요? 이제 세상에 저 혼자뿐인데 강해져야죠. 그래야 이 험한 세상을 헤쳐나가죠.,
89,ZLTGZ14699G,BS,<move/> <pause/> 그려?...확실히 농장 찾으러 온 게 아니다 이거지?,
90,ZLTGZ14699G,DP,예에 <pause/> <move/> <pause/>,
91,ZLTGZ14699G,BS,그려? 그럼 더더군다나 잘됐네...농장 찾으러 온게 아니면 오늘 밤 안으로 텐트 걷어 내집서 떠나.,
92,ZLTGZ14699G,DP,아줌마?,
93,ZLTGZ14699G,BS,"그러고 강해지고 싶으면 꼭 내집 마당 아니라도 워디든 말뚝 박고 텐트치고 월매든지 살껴...나는 너만 보면 머리로 피가 쏠려 어지럽고 울렁거려 암것도 할 수가 없는 사람여. 니 말대로 나는 세상서 질로 악독허고 악랄한 사람이라, 걍 니 꼬라지가 보기가 싫어.",
94,ZLTGZ14699G,DP,<pause/>아줌마 그런 소리 한 거 사과 드릴께요.,
95,ZLTGZ14699G,BS,아녀아녀 사과할꺼 없어! 니 말이 맞어. 나는 세상에서 젤로 악독하고 악랄한 사람여. 그러니께 너한티다 이 농장 뺐고 안 돌려주지. 틀린 말 아녀. 그러니께 그 되도 않는 꿍꿍이 애저녁에 집어치고!...얼른 텐트 걷어 떠나! 니가 여서 뭔 짓을 하든 워떤 쑈를 하든! 각서를 다시 찾아들고 나타나지 않는 한! 농장은 못 줘!,
96,ZLTGZ14699G,DP,<mute/>,
97,ZLTGZ14699G,BS,입 아프니께 더는 암소리도 하기 싫고! 낼 아침에 날 밝을 때까지 이 집서 나가!...확실허니 경고혔다! 만에 하나 낼도 내 눈에 띄면...그땐 너 죽고 나죽고 사생 결단여!!,
98,ZLTGZ14699G,DP,<mute/>,
99,QTDBI70882J,GF,쉬었다 가요.,
100,QTDBI70882J,TG,조기만 가면 쉴 데 있어요.,
101,QTDBI70882J,GF,<move/> 꺼 봐. 끄구 가만히 있으면 마음이 고요해져.,
102,QTDBI70882J,GF,가요.,
103,QTDBI70882J,TG,저 이달 안에 학교 그만 둬요.,
104,QTDBI70882J,GF,<move/> 그래요.,
105,QTDBI70882J,TG,겨울 즈음이면 미국에 가요. 아주.,
106,QTDBI70882J,GF,<move/> 그래요.,
107,QTDBI70882J,TG,어때요? 그때까지 우리 찐하게 연애 한번 하시죠.,
108,QTDBI70882J,GF,<move/> <pause/> 꺄불고 있어! 쬐끔한 게.,
109,QTDBI70882J,TG,걍 꺄부는 게 아니란 걸 아실텐데 <pause/>,
110,TKKMF55008F,PI,<move/>,
111,TKKMF55008F,NG,<move/>,
112,TKKMF55008F,PI,<move/>,
113,TKKMF55008F,NG,<move/>,
114,TKKMF55008F,PI,술 먹었냐?,
115,TKKMF55008F,NG,<mute/>,
116,TKKMF55008F,PI,허구헌날 너도 참 <pause/>,
117,TKKMF55008F,NG,저기 있지.,
118,TKKMF55008F,PI,뭐가?,
119,TKKMF55008F,NG,<mute/>,
120,TKKMF55008F,PI,뭐가 있는데?,
121,TKKMF55008F,NG,어떤 사람이 어떤 사람 생각이 나서 자꾸 잠을 설친다고 하면 <pause/>,
122,TKKMF55008F,PI,<move/> 왜? 누가 너 때문에 자꾸 잠을 설친다고 하디?,
123,TKKMF55008F,NG,나 말고. 다른 사람 누가 있는데 <pause/>,
124,TKKMF55008F,PI,돈 필요한 거야.,
125,TKKMF55008F,NG,뭐?,
126,TKKMF55008F,PI,"언 놈이 또 너한테 수작 거는가 본데, 그거 작업 멘트거든.우리 같은 전문가가 보기엔 그건 아마츄어들이나 쓰는 멘튼데.왜 있지? 내가 너한테 첫사랑 어쩌고 했던 거.그거나 그거나 비슷한 수준의 멘트거든.좀 있어보면 돈 얘기 시작 할 거다.",
127,TKKMF55008F,NG,<move/> 내가 댁하고 무슨 대화를 하겠냐? <move/>,
128,TKKMF55008F,PI,<move/> 너 주먹 세잖아.그냥 날려버려. 그런 놈은 초장에 싹을 밟아야 하거든.,
129,TKKMF55008F,NG,"<move/> 아, 따라오지마.",
130,TKKMF55008F,PI,<move/> 너하고 나하고 같은 집에 살잖아?,
131,OUFVJ24171L,LZ,이게 한 입에 어떻게 들어가요?,
132,OUFVJ24171L,HR,왜 안 들어가요? <move/>,
133,OUFVJ24171L,LZ,인간이야 하마야 <pause/> <move/>,
134,OUFVJ24171L,HR,이어에 이으 아아 아어오? <move/>,
135,OUFVJ24171L,LZ,뭐래는 거야 <pause/> <move/>,
136,OUFVJ24171L,HR,<move/> 맛있죠? 고기 잘 골랐죠?,
137,OUFVJ24171L,LZ,아이이이 아아오. <move/> <move/>,
138,KFQIZ96082Q,UE,<move/> 들어오세요. 열쇠집에 전화했으니까 금방 올거에요.,
139,KFQIZ96082Q,EY,<move/> 괜찮아요.,
140,KFQIZ96082Q,UE,들어오시라니까요. 저도 툭하면 번호 까먹어서 못 들어가고 그랬어요. 들어오세요.,
141,KFQIZ96082Q,EY,"그럼, 실례하겠습니다.",
142,RMWNA58579Q4,BF,<move/> 골프장 부지 매입 건이며 밀린 일이 산더민데 서윤호대표 올 때까지 왜 기다려야 됩니까!,
143,RMWNA58579Q4,OJ,<move/> <pause/> 골프장 부지매입은...내년 후반기 시행사업인데 <pause/>,
144,RMWNA58579Q4,BF,"! <move/> ..프랜즈사람들 없어도 우리 리조트 잘 돌아간단 말을 하는 거잖아요! 보세요, 보름이나 자릴 비워도 우리 리조트에 무슨 문제 있습니까?",
145,RMWNA58579Q4,OJ,"<move/> <pause/> 사업제휴계약까지 다 했는데, 무슨 수로 철수를 시키냔 말입니다. 그리고, 서대표 미국본사에서도 우리 리조트 일 꼼꼼히 챙기고 계십니다.",
146,RMWNA58579Q4,BF,! <move/> <pause/> 앞으로도 쭉 미국서 하라 그러세요 그럼!,
147,RMWNA58579Q4,OJ,"<move/> ..저기 이다지씨가 승마대회 일을 못하겠다고,",
148,RMWNA58579Q4,BF,! <move/> 왜요! 뭣땜에요!,
149,RMWNA58579Q4,OJ,"<move/> ..그거야 저도 모르죠. 무슨 사정이 있으,",
150,RMWNA58579Q4,BF,<move/> ..그냥 두세요.,
151,RMWNA58579Q4,OJ,"! <move/> <pause/> 본부장님, 제가 정말..오늘은 한 말씀 올려야",
152,RMWNA58579Q4,BF,<move/> 나중에 들을게요. <move/> <pause/>,
153,RMWNA58579Q4,OJ,! <move/> <pause/> 내가 저걸 그냥!,
154,IFZNL41757K9,EL,"나 걸을 수 있는데 <pause/> 어, 이상하다 <pause/> 나 걸을 수 있는데 <pause/>",
155,IFZNL41757K9,IQ,"<move/> 네, 지금 걷고 계세요.",
156,OSCCJ98520K,JV,<move/> <pause/> 아빠 보고 싶다고 비행기까지 타고 날아 왔는데 우리 다은이 뭐 사줄까?,
157,OSCCJ98520K,CW,<move/> 내가 애야? 먹는 거 사줌 좋아하게.,
158,OSCCJ98520K,JV,<move/> ..짐은 어따 두고 왔어? 너 짐싸서 나왔다며.,
159,OSCCJ98520K,CW,어! <move/>,
160,OSCCJ98520K,JV,언니 너 없어졌다고 울고불고 난리 났어 이 녀석아.,
161,OSCCJ98520K,CW,아 <pause/> <move/> <pause/>,
162,OSCCJ98520K,JV,니 언니가 너 얼마나 끔찍이 생각하는데 언니 맘을 왜 그렇게 몰라.,
163,OSCCJ98520K,CW,<move/> ..아빤..알지도 못하면서.,
164,OSCCJ98520K,JV,아빠가 뭘 몰라. 너 또 언니한테 야단 맞았다고 골질하는 거잖아.,
165,OSCCJ98520K,CW,<move/> ..그런 거 아냐!,
166,OSCCJ98520K,JV,<move/> <pause/> 식구들 생각해서 지 공부도포기하고....밤낮으로 뛰어다니는 언니..불쌍하지도 않아?,
167,OSCCJ98520K,CW,<move/> <pause/>,
168,OSCCJ98520K,JV,<move/> 비행기 타려면 바로 나서야 해. <move/> <pause/> 언니한테 전 화부터 해줘. <move/>,
169,OSCCJ98520K,CW,<move/> 아빠...어떻게 하면 언니..행복하게 만들 수 있을까?,
170,OSCCJ98520K,JV,뭐..? <move/>,
171,OSCCJ98520K,CW,<move/> <pause/> 언니..는 너무 힘든데...난 도움도 안 되고..할 수 있는 것도 없고 <pause/>,
172,OSCCJ98520K,JV,<move/> <pause/> 무슨 일 있어?,
173,OSCCJ98520K,CW,! <move/> ..아니...그냥. 내가 속을 많이 썩이니까.,
174,OSCCJ98520K,JV,<move/> 언니한테 야단 좀 맞았다고 이렇게 언니 놀래키는 것만 안 해도 니 언니 행복하겠다 인석아.,
175,OSCCJ98520K,CW,아야! <move/> <pause/>,
176,OSCCJ98520K,JV,<move/> 언니 화 많이 났을거야. 갈 때 맛있는 거 사가.,
177,OSCCJ98520K,CW,<move/> <pause/> 혼내지 말라고 언니한테 얘기 좀 해줘.,
178,OSCCJ98520K,JV,! <move/> <pause/> 우리 막내딸은 언제 철이 들꼬.,
179,VIUMC6841R,FE,쉰다드니? <move/>,
180,VIUMC6841R,RA,"<move/> 엄마, 간만에 내가 진짜 나하고 맞는 쌤을만났나 봐 <pause/> 쌤도 아파서 오늘 못 온대 <pause/>",
181,VIUMC6841R,FE,아프대? 어디가?,
182,VIUMC6841R,RA,팥빙수 먹고 탈났다나 <pause/> 병원이래.,
183,VIUMC6841R,FE,"여름에 찬거 더 조심해야 하는 건데 <pause/> 차라리 잘됐네, 너랑 세트로 아파서.",
184,VIUMC6841R,RA,<move/> 자야겠다 <pause/> 약 먹었더니 너무 졸려 <pause/> <move/>,
185,VIUMC6841R,FE,<move/> 병원 안 가도 되겠어?,
186,VIUMC6841R,RA,"정신 줄 놓고 잘 거니까, 깨우지 말아 줘. <move/>",
187,LUGTS46308E,HA,<move/> 본부장님은 오늘부터 안 나오신답니다.,
188,LUGTS46308E,FC,<move/> 체. 지가 오지 말래놓고 <pause/>,
189,BDCZA5439V5,FL,"그래, 이 까페에서 너 만나서 차 마시고 밥 먹으러 이동했지.",
190,BDCZA5439V5,HC,"그래, 내가 바로 이 자리에 앉아있는 사진이라니까?",
191,BDCZA5439V5,FL,<move/> 그럼 너 좋아한 지 일년은 더 됐네?,
192,BDCZA5439V5,HC,뭐?,
193,BDCZA5439V5,FL,<move/> 그레이스의 저주가 아니라 <pause/> 그레이스의 선물이었던 거야?,
194,BDCZA5439V5,HC,그게 무슨 소리야?,
195,BDCZA5439V5,FL,"어제 밤에 니 전화 받고 생각해 봤는데, 딱 그거드라, 서변의 짝사랑.",
196,BDCZA5439V5,HC,<move/> 짝사랑?,
197,BDCZA5439V5,FL,"넌 자꾸 그 남자가 너한테 접근했다 수상하다 그러는데, 그래서 그가너 뭐 위험하게 한거 있어?",
198,BDCZA5439V5,HC,<move/> 위험하게 한건 없지.,
199,BDCZA5439V5,FL,되려 이것 저것 해 준건 많다며? 도와도 주고 뭐 그랬다며?,
200,BDCZA5439V5,HC,어 <pause/>,
201,BDCZA5439V5,FL,그럼 서변은 너한테 뭐 얻어낸 거 있어?,
202,BDCZA5439V5,HC,<move/> 그래두 수상한 게 너무 많잖아? 스키장 호텔에서 처음 만난 거 부터.,
203,BDCZA5439V5,FL,스키장 때는 내가 갑자기 못 가게 된 거니까 너 기다린 건 아니구.,
204,BDCZA5439V5,HC,"시도 때도 없이 검찰청에 나타나서 나 기다리고,우리 집 앞에 와서 우리 집 바라보고 서있다 나한테 들킨 적도 있어.",
205,BDCZA5439V5,FL,"너 지금 너한테 이 정도로 꽂힌 남자 있다, 자랑하는 거지?",
206,BDCZA5439V5,HC,그게 아니라니까!,
207,BDCZA5439V5,FL,미성년자 부킹 사건 때는 니가 불렀잖아.,
208,BDCZA5439V5,HC,"결정적인 거, 공항. 내가 언제 공항에 갈 줄 알고 기다리니?",
209,BDCZA5439V5,FL,"그 날 너 토마토 뒤집어 쓴 날이었잖아? 서변 집서 씻고, 서변 옷 입고서변이 집까지 데려다 줬다며? 그럼 혹시나 해서 니 집 앞에서 기다릴 수있는 거 아냐?",
210,BDCZA5439V5,HC,그런가 <pause/> <move/> 이사도 있잖아!,
211,BDCZA5439V5,FL,이사도 너보다 일찍 왔다며?,
212,BDCZA5439V5,HC,<move/>,
213,BDCZA5439V5,FL,너 윤선배가 죽은 와이프 3년 못 잊는 게 멋있어서 울었다며?서변 정도 생겨준 남자 이정도 짝사랑이면 나 같음 대성통곡하겠다.,
214,BDCZA5439V5,HC,짝사랑? <pause/> <move/>,
215,BDCZA5439V5,FL,그거 아니면 너한테 접근해서 그 사람이 얻을 게 뭔데?,
216,BDCZA5439V5,HC,"<move/> 옷도 이상한 옷, 변장한 거 같은 옷 입고 다니고그랬단 말야 <pause/>",
217,BDCZA5439V5,FL,"글쎄 그거까진 모르겠고, 니가 부러울 뿐이다 <pause/>",
218,BDCZA5439V5,HC,<move/> <pause/>,
219,DKMCW80424B,IT,어라? <move/> 본부.. 여기 상황종료 아닌가 본데요?,
220,DKMCW80424B,XJ,무슨 소리야? 날 더운데 물건 썩는다고 수협에서 난린데! 얼른 인입해!,
221,NXRFV77271Y,FX,좀 빨리 갈 수 없어요? 앞에 비었구만?,
222,NXRFV77271Y,GE,"도대체 어딜 가는데,",
223,NXRFV77271Y,FX,무슨 남자가 이렇게 운전이 소심해요?,
224,NXRFV77271Y,GE,<move/>,
225,NXRFV77271Y,FX,그렇지!,
226,NUDIZ13402R6,VF,<move/> 왜 그러냐?,
227,NUDIZ13402R6,YN,"그, 그 사람 병원에 있대.",
228,NUDIZ13402R6,VF,왜?,
229,NUDIZ13402R6,YN,몰라. <move/>,
230,NUDIZ13402R6,VF,뭐 타고 가려구? 택시도 안 들어올 시간인데?들어가서 언니 차 키 가져 나와.,
231,DYHEM11072Q,CQ,<move/> 밥 먹어야지!,
232,DYHEM11072Q,AV,<move/> <pause/>,
233,DYHEM11072Q,CQ,안 먹을 거야?,
234,DYHEM11072Q,AV,<mute/>,
235,DYHEM11072Q,CQ,<move/> 그래 자라! 자! 며-칠을 놀다왔는데 얼-마나 피곤하겠니!,
236,DYHEM11072Q,AV,<mute/>,
237,JBRWQ64596D,KG,데리러 오지마라 했잖아~,
238,JBRWQ64596D,UI,"아이, 피곤하시잖아요~",
239,JBRWQ64596D,KG,내일부터 시키는 대로 해라.,
240,JBRWQ64596D,UI,예,
241,JBRWQ64596D,UI,"<move/> 힘드시죠, 형님?",
242,JBRWQ64596D,KG,<move/> <pause/>,
243,JBRWQ64596D,UI,"<move/> 그러게 공부는 아무나 하는 게 아니라잖습니까? 저도 학교다닐 때는 그저 책만 펴면 디비 자고, 책만 펴면 디비 자고. 저 같으면 돈주고 다시 다니라고 해도 싫습니다. 도대체 형님이 뭐가 모자라서 이 고생을 하시는지 저는 도저히.",
244,JBRWQ64596D,KG,<move/> <pause/>,
245,JBRWQ64596D,UI,"<move/> 아, 참. 월말 결산하고 신동방파 활동보고서입니다.",
246,JBRWQ64596D,KG,<move/> <pause/>,
247,JBRWQ64596D,UI,보시면 아시겠지만 이것들이 일본 야쿠자쪽하고 손을 잡으려는 것같습니다. 얼마 전에 부두목이 일본에 들어갔다 온 걸로 밝혀졌구요 <pause/>,
248,JBRWQ64596D,KG,<move/> 너 대광 쪽 술 누구한테 받아?,
249,JBRWQ64596D,UI,예?,
250,JBRWQ64596D,KG,너 용식이하고 거래하지?,
251,JBRWQ64596D,UI,아닌데요.,
252,JBRWQ64596D,KG,"<move/> 야이 새끼야! 속일 사람을 속여라! 딤플 만 오천 원 받는 데가 서울 시내에 용식이 말고 누가 있어, 이 새끼야?",
253,JBRWQ64596D,UI,<mute/>,
254,JBRWQ64596D,KG,얼마 해쳐 먹었어?,
255,JBRWQ64596D,UI,<mute/>,
256,JBRWQ64596D,KG,말 안해?,
257,JBRWQ64596D,UI,그냥 예전부터 거래했던 데고 해서.,
258,JBRWQ64596D,KG,두번 말 안한다. 용식이하고 거래하지 마라.,
259,JBRWQ64596D,UI,"예, 형님.",
260,JBRWQ64596D,KG,"<move/> 야, 이 근처 이발소 있으면 좀 세워라.",
261,WCTTU7697L,TC,<move/> 억울해요! 난 진짜 옷만 벗길 생각이었다니까!!! 으 <pause/> <move/>,
262,WCTTU7697L,XV,<move/> 왜 아직도 안 가고 있어요?,
263,WCTTU7697L,TC,화났잖아요. 화난 상태로 헤어지기 싫단 말이에요.,
264,WCTTU7697L,XV,<mute/>,
265,WCTTU7697L,TC,나 진짜 억울해요. 코트 입고 자는 게 불편해 보여서 그거만 벗겨줄려고 그런 거란 말이에요.,
266,WCTTU7697L,XV,들어와요.,
267,WCTTU7697L,TC,<surprised/>,
268,WCTTU7697L,XV,안 들어올 거예요?,
269,WCTTU7697L,TC,<move/>,
270,SMOIN41049X,KZ,<move/>,
271,SMOIN41049X,LX,<pause/> 강지욱 씨.,
272,SMOIN41049X,KZ,<mute/>,
273,SMOIN41049X,LX,"우리, 연애할래요?",
274,SMOIN41049X,KZ,아!,
275,SMOIN41049X,LX,<move/>,
276,SMOIN41049X,KZ,<move/>,
277,SMOIN41049X,LX,아!!,
278,SMOIN41049X,KZ,<move/>,
279,SMOIN41049X,LX,<move/> 왜요 <pause/>,
280,SMOIN41049X,KZ,<move/> 잠깐만 있어요.,
281,SMOIN41049X,LX,<pause/> <move/>,
282,SMOIN41049X,KZ,<move/>,
283,SMOIN41049X,LX,<pause/> 저기요 <pause/> 숨이 잘 안 쉬어지는데.,
284,SMOIN41049X,KZ,<move/>,
285,SMOIN41049X,LX,<move/> <pause/>,
286,SMOIN41049X,KZ,<move/> <pause/>,
287,SMOIN41049X,LX,어 <pause/> 그럼 저는 이만,
288,SMOIN41049X,KZ,네? 간다구요?,
289,SMOIN41049X,LX,<move/> 네. 그래 <pause/> 야죠? <move/> 무슨 일 있었어요?,
290,SMOIN41049X,KZ,<move/> 아버지한테 한 대 맞았어요.,
291,SMOIN41049X,LX,네?! 왜요?,
292,SMOIN41049X,KZ,"<move/> 잠깐, 집에 올라갈래요?",
293,SMOIN41049X,LX,네?! 집이요?,
294,SMOIN41049X,KZ,뭘 그렇게 놀라요? <pause/> 무슨 생각했는데?,
295,SMOIN41049X,LX,"<move/> 아니, 그게 아니라.",
296,SMOIN41049X,KZ,할 말이 있어요.,
297,SMOIN41049X,LX,<move/>,
298,LYPHJ40610G,XG,어디 <pause/> 가는 거야?,
299,LYPHJ40610G,WK,이 노래 제목이 뭐니? 참 좋더라 <pause/>,
300,PBYSA64986Y4,CH,<move/>,
301,PBYSA64986Y4,QB,<move/> 도저히 혼자는 <pause/> 용기가 안 났어요.,
302,RMIIO6230Q,QP,기럼 됐다. 앞으루두 고 맹탕허군 상사랑 부하직원으루만 지내라. 알갔어?,
303,RMIIO6230Q,WT,별소릴 다 듣네. 듣기 거북하니까 그만해.,
