No,serialID,speaker,dialogue
71,NLUQB20017O,JO,예. 조만간.
72,NLUQB20017O,MC,내가 빼줄까? <move/> 여기 뺀치랑 망치 갖구 왔는데!
73,NLUQB20017O,JO,<move/> 허..!
74,NLUQB20017O,MC,나 잘 해! 너두 알지? 나 고삐리 때 면도칼 좀 씹은거! 껌은 달아서 말야! 피 맛두 안나구!
75,NLUQB20017O,JO,<mute/>
76,NLUQB20017O,MC,와서 좀 앉아라.
77,NLUQB20017O,JO,"아,아,아뇨! 차,차 타야죠! 차는 뭘루...?"
78,NLUQB20017O,MC,"차? 어엉, 빽차 불러줄래?"
79,NLUQB20017O,JO,"예? 빼,빽차요? 겨,경찰찬 왜요?"
80,NLUQB20017O,MC,얘는! 왜는 무슨! 혼인빙자간음으루 너 처넣게! 사법연수원 입학하기 전에 감빵부터 졸업해야겠다 너?
81,NLUQB20017O,JO,"누,누님.. 화내시는건 십분 이해하는데요, 그런.. 혀,협박은 좀...남녀가 연애하다 헤어질수두 있는거구, 또 결혼해 살다가두,"
82,NLUQB20017O,MC,"<move/> 금란이, 니애 가졌다!"
83,NLUQB20017O,JO,뭐라..구요?
84,NLUQB20017O,MC,임신했다고! 여기 니새끼 초음파사진!
85,NLUQB20017O,JO,<move/>
86,NLUQB20017O,MC,<move/>
87,WEKVM12523B,KN,너 밤에 몰래 그 친구하고 통화도 하고 그러냐?
88,WEKVM12523B,BL,<move/> 참 비밀이 없는 집구석이네.
89,WEKVM12523B,KN,할 건 다 하나보다.좋냐?
90,WEKVM12523B,BL,<move/>
91,WEKVM12523B,KN,좋아 죽겠냐구? 진짜 연애 같은 연애 하니까 살맛이 팍팍 나냐구?
92,WEKVM12523B,BL,"그래, 사는 게 재미나서 미치고 팔짝 뛰겠다. 됐어?"
93,WEKVM12523B,KN,근데 왜 밥은 안 먹냐?
94,WEKVM12523B,BL,알고 싶은 거 많아서 먹고 싶은 것도 많겠네.
95,WEKVM12523B,KN,그 친구가 이미란처럼 비비틀리게 말라야 자기 취향이라고 하디?
96,WEKVM12523B,BL,<move/>
97,WEKVM12523B,KN,이미란 마른 걸로는 유명했잖냐?
98,WEKVM12523B,BL,그만 좀 하지.
99,WEKVM12523B,KN,내가 뭘?
100,WEKVM12523B,BL,배 아파? 내 주제에 재벌 2세 세컨 자리 낙점 받은 게배 아파서 죽겠냐구?
101,WEKVM12523B,KN,"그래, 배 아프다."
102,WEKVM12523B,BL,그럼 그냥 속으로만 배 아파 해. <move/>
103,WEKVM12523B,KN,<move/> 그냥 웃자고 해본 소리다.애가 쪼잔하게 왜 그러냐?삐쳤냐? 삐쳤어?
104,WEKVM12523B,KN,<move/>
105,WEKVM12523B,BL,<mute/>
106,RREZD17394O8,PO,캬아! 이건 뭐 집이 아니라 궁궐이네 궁궐!이런집엔 도대체 어떤 사람들이 사나?
107,RREZD17394O8,LU,<move/> 여기요 아저씨.
108,RREZD17394O8,PO,아 예. <move/> 다니러 온거에요? 아가씨네 집이에요?
109,RREZD17394O8,LU,<move/> 저희집이에요!
110,RREZD17394O8,PO,예에 <pause/> 어쩐지 정류장에 서있을 때부터 귀티가 좔좔좔 흐르는게 딱봐두평범한 아가씬 아니다 싶었어요 내가!
111,RREZD17394O8,LU,귀티...요? <move/>
112,RREZD17394O8,PO,와~ 부럽다 부러워! 전생에 나라를 구했나봐요 아가씬!자 여기 거스름돈!
113,RREZD17394O8,LU,별말씀을요. <move/> 거스름돈은 됐어요아저씨!
114,RREZD17394O8,PO,<move/> 아~ 고마워요! 역시! 있는 사람들은단위부터가 달라!
115,RREZD17394O8,LU,<move/> 그럼 안전운전 하세요!
116,RREZD17394O8,PO,아 예에! <move/>
117,RREZD17394O8,LU,귀티? 있는...사람? <move/>
118,WVRBF14288Y,VL,"대전 내려오셨을 때, 마누라 등쌀에 서둘러 올라가신 게 맘에 걸려서, 잠깐 짬내서 찾아뵈려구요."
119,WVRBF14288Y,KI,"가게 문 닫았어, 오늘?"
120,WVRBF14288Y,VL,"가게문을 닫은 건 아니고요, 처남이 평택서 닭농장을 하는데 다릴 다쳐서, 제가 대신 서울 도계장에 닭을 납품해주기로 했거든요. 올라가는 길에 잠깐 양복점에 들를까해서요. <move/> 세 시간 후면 도착할 거예요."
121,WVRBF14288Y,KI,근데 어쩌나? 직원이 오늘 결혼을 해서 예식장엘 가봐야 하는데?
122,WVRBF14288Y,VL,예식장이 먼가요? <pause/> 아~ 그럼 제가 예식장으로 찾아뵙겠습니다 <pause/> 도착해서 전화 드릴게요. <move/>
123,WVRBF14288Y,VL,<move/> 왜 또오오오오?
124,DGZNI71853I7,NN,<move/> 어디 갔다 이제와요?
125,DGZNI71853I7,AI,<move/>
126,DGZNI71853I7,NN,내가 얼마나 오래 기다렸는지 알아요?
127,DGZNI71853I7,AI,<pause/> <move/> 나 <pause/> 오늘 그쪽이 준 국가대표 가운 입었거든요? 그거 입으면 좋은 일이 생길 거라면서요. 근데 <pause/> 좋은 일이 하나도 없었어요. 뭐 <pause/> 그래요? <move/>
128,DGZNI71853I7,NN,"지금부터, 좋은 일이 있을 거예요."
129,DGZNI71853I7,AI,<move/>
130,DGZNI71853I7,NN,치료 <pause/> 당신한테 맡길게요.
131,DGZNI71853I7,AI,네?!
132,DGZNI71853I7,NN,"2차 선발전 한 달 남았어요. 나 거기, 출전할 수 있게 해줘요. 어떻게든. 무슨 수를 쓰든."
133,DGZNI71853I7,AI,<pause/> <move/> 처음 만났을 때부터 알았지만 <pause/> 박지헌 씨 진짜 꼴통이네. 나 죽을 때까지 용서 안 한다 그래놓구.
134,DGZNI71853I7,NN,그래요. 용서하기 싫은데 <pause/> 나도 이런 내가 싫은데 <pause/>
135,DGZNI71853I7,AI,<move/>
136,DGZNI71853I7,NN,"당신을 좋아해, 내가."
137,DGZNI71853I7,AI,뭐?!
138,DGZNI71853I7,NN,<pause/> 미치도록.
139,WQGHN45294F,IK,"아휴, 고객님~ 무비자 입국 시행 된지가 언젠데요~"
140,WQGHN45294F,UW,"실종, 납치, 폭력, 강도, 마약 <pause/>"
141,WQGHN45294F,UW,<move/> 요즘엔 폭탄 테러까지 일어납니다. 거기다 부에노스아이레스로 오는 여행자들은 현금 창고라는 인식 때문에 어떤 일을 당할지 장담 못 <pause/>
142,JTRSO1483N,OQ,<move/> <pause/> 다리가 그런데 <pause/> 선수들 돌보는 덴 지장이 없을까요?
143,JTRSO1483N,EW,"제가 재활치료를 담당했던 박지성, 박찬호 <pause/> 운동선수들인 줄 알았는데. 아닌가요?"
144,JTRSO1483N,OQ,<move/> 그렇군요. 하. 하.
145,JTRSO1483N,EW,"근데. 훈련 중에 심장마비, 뇌출혈, 뇌진탕, 이런 거 오면 전 선수들 못 살려요. 100미터에 57초거든요. 제가 가면 이미 <pause/> 늦죠."
146,JTRSO1483N,OQ,<surprised/>
147,JTRSO1483N,EW,<move/>
148,JTRSO1483N,OQ,<move/> 다리가 <pause/> 많이 아프신가?
149,JTRSO1483N,EW,아. <pause/> 비타민이에요. <move/>
150,JTRSO1483N,OQ,<move/> 됐습니다.
151,JTRSO1483N,EW,씹어 먹는 거라 물 없이도 먹을 수 있는데. <move/>
152,JTRSO1483N,OQ,<move/>
153,JTRSO1483N,EW,<move/>
154,KRYFA87587E,LE,<move/>
155,KRYFA87587E,DA,<move/> .. 왜 무슨 일 있나..
156,KRYFA87587E,LE,<mute/>
157,WHWGW61750R,XN,<move/> 처제?
158,WHWGW61750R,PG,<move/>
159,WHWGW61750R,XN,<move/>
160,WHWGW61750R,PG,"<move/> 나, 오늘부터 신림동에서 살거구, 엄마가아무리 쫓아내두,나, 이집에서 못나가니까, 엄마옆에 착 달라붙어서 절대루안나갈거니까,괜히 힘빼지 말자 우리!"
161,JQLWU84019I8,HH,"<move/> 송정훈, 32세면 73년 생인가?"
162,JQLWU84019I8,HH,"미국 가서 성형하고 이름 바꾸고 그랬으면 그냥 거기 살지...10년 전에 2300억 주가조작으로 땡긴 돈 다 어디로 날리고 남의 집 살림을 해주나, 안칠복씨."
163,JQLWU84019I8,TK,오랜만에 듣는 이름이네요.
164,JQLWU84019I8,HH,얼마 받고 대신 뒤집어 쓸 작정을 한 건데.
165,JQLWU84019I8,TK,안 이사님 인감 제가 도용했습니다. 누구 잘못 대신 뒤집어 쓴 거 없습니다.
166,JQLWU84019I8,HH,"인감 도용 정도면...뭐...뒤집어 써 줄만 하지. 근데...안칠복씨, 이거 살인 사건이야."
167,JQLWU84019I8,TK,"부검도 안 해보고 어떻게 아십니까? 그렇게 오랫동안 물 속에 방치된 시체, 부검한다고 뭐 건질 수 있을지 모르겠지만."
168,JQLWU84019I8,HH,선수네.
169,JQLWU84019I8,TK,칭찬으로 듣겠습니다.
170,JQLWU84019I8,HH,"그 동안 조승우가 거액을 빼돌리고, 학교 재산을 사유화 하는거 뒤 봐주면서 로비 한 증거두 많거든? 그것두 뒤집어 쓸 작정인가?"
171,JQLWU84019I8,TK,<mute/>
172,JQLWU84019I8,HH,"시간 끈다구 죄가 없어지거나 덮어지지 않아. 알지? 선수니까. 그냥...정말, 단지...시간만 끄는 거지. 그래도 해 볼래?"
173,JQLWU84019I8,HH,좋아. 소년부는 강력부랑 달라서 느긋이 기다려줄 수 있거든.
174,MQSGD86751F5,ST,나 꼭 다시 입양은 할 거야. 반드시!
175,MQSGD86751F5,CM,"그래, 해야지. 당연히 해야지. 그럴 날을 위해서 지금은 너 자신에게 충실하자. 최대한 아름답게 정리하고 새출발 하는 거야."
176,MQSGD86751F5,ST,<pause/> <move/>
177,FRPXP19976J1,BK,<move/> 클랐네 <pause/> 월급에서 맥주보리값 까고...말값 <pause/> <move/> <pause/> 아..몰라 몰라!
178,FRPXP19976J1,BK,<move/> 그러니까 콜택시 부르자니까.
179,FRPXP19976J1,OF,10분이면 가는데 뭣 하러 돈을 써. 근데...아까 너 쫌 멋있더라? <move/> 그럼 저한테 파십시오. 그 고깃값 제가 내겠습니다. 본부장 빽이 쎄긴 쎈가봐?
180,FRPXP19976J1,BK,! <move/> 보는 눈은 있어가지구..
181,FRPXP19976J1,OF,! <move/> 말을 그렇게 아끼면서 말 근처도 가기 싫다 구? 넌 나 좀 도와주는 게 그렇게 싫지?
182,FRPXP19976J1,BK,! <move/> 빨랑 일어나! 해 다져서 갈 꺼야? <move/>
183,FRPXP19976J1,OF,<move/> 다동인 지금 어디서 키워? 가끔 한번씩 보고 싶더라.
184,FRPXP19976J1,BK,! <move/> <pause/>
185,FRPXP19976J1,OF,새끼는 낳았어? 지금도 과천승마장에 있어?
186,FRPXP19976J1,BK,! <move/> <pause/> 죽었어.
187,FRPXP19976J1,OF,! <move/>
188,FRPXP19976J1,BK,<move/> 몇 날 며칠을 미친 듯이 몰고 다녔거든. 새끼 밴 줄도 모르고...밤낮으로 몰았어.
189,FRPXP19976J1,OF,! <move/>
190,FRPXP19976J1,BK,<move/> <pause/> 사산했어. 새끼도 죽고..다동이도 죽고. <pause/> 나 힘든 것만 생각했어. 내가 죽인거야.
191,FRPXP19976J1,OF,<pause/>언제....그런 거야.
192,FRPXP19976J1,BK,<move/> <pause/>
193,FRPXP19976J1,OF,! <move/> <pause/> 나랑 헤어지고..나서야?
194,FRPXP19976J1,BK,! <move/> <pause/>
195,FRPXP19976J1,OF,! <move/> <pause/> 많이 힘들었겠다. 니가 다동일 얼마나 좋아했는데 <pause/>
196,FRPXP19976J1,BK,<move/> 그러니까 조련 도와 달라 어쩌라 그런 말 하지 마. 난 말 안타니까.
197,FRPXP19976J1,OF,미안해. 동주야. 난 너 힘든 것도 모르고.
198,FRPXP19976J1,BK,! <move/> 가자! <move/>
199,FRPXP19976J1,BK,! <move/> 뭐야. 다린 왜 그래?
200,FRPXP19976J1,OF,어...아까 <pause/> 좀 접질렸어.
201,FRPXP19976J1,OF,! <move/> 됐어. 그냥 걸어 갈게.
202,FRPXP19976J1,BK,"목마르고 끈적거리고, 빨리 가서 쉴라 그래. 업혀."
203,FRPXP19976J1,OF,<move/> 그래도 어떻게 <pause/>
204,FRPXP19976J1,BK,너...술 취했을 때도 업혔거든?
205,FRPXP19976J1,OF,그럼 실례 <pause/>
206,FRPXP19976J1,BK,<move/> 힘 안 빼 냐!
207,FRPXP19976J1,OF,! <move/> <pause/> 고마..워.
208,FRPXP19976J1,BK,<move/> 미안하다..고맙다..아주 자동이지.
209,FRPXP19976J1,OF,! <move/>
210,YNEOF30971C,IK,<move/> <pause/> 문자 <pause/> 문자.
211,YNEOF30971C,ST,<move/> 나 아니야. <move/>
212,YNEOF30971C,IK,<move/> <pause/>
213,YNEOF30971C,IK,<move/> 내꺼 아니라니까!
214,YNEOF30971C,ST,<move/> 넌..언닐 그렇게 사정없이 밀치고.. <move/>
215,EDVAP82418D,RH,<move/> 열심히군?
216,EDVAP82418D,QC,"<move/> 왜요, 나가지도 못할 거, 연습은 왜 하나 싶으세요?"
217,EDVAP82418D,RH,"무슨 약을 먹었는지 얘기하면, 도와줄 수도 있는데. 약국에서 감기약을 잘못 사먹었다고 둘러대거나."
218,EDVAP82418D,QC,<move/> 절 의심하시는 거예요? 기록 땜에 약 먹었다고?
219,EDVAP82418D,RH,솔직히 말해줄까?
220,EDVAP82418D,QC,"하. 전 결백해요! 그딴 거 안 먹어도, 잘 할 자신 있어요, 얼마든지!"
221,EDVAP82418D,RH,"<move/> 그걸, 증명할 수 있어야 할 텐데 <pause/> 안타깝군."
222,KCHHH52427J,MF,<move/> 그만 울어. 음?
223,KCHHH52427J,XB,어떻게 이럴 수가 있어! 어떻게 나한테까지 말을 안해애!!!
224,KCHHH52427J,MF,<move/> 혜원아 <pause/>
225,KCHHH52427J,XB,엄마는?
226,KCHHH52427J,MF,아직 말 못 했어. 울 아빠 돌아가셨을 때 어땠는지 너도 알잖아.
227,KCHHH52427J,XB,<move/> 어떡해 <pause/> 우리 연재 불쌍해서 어떡해 <pause/>
228,KCHHH52427J,MF,<move/> <pause/> 그만 울어 그만 <pause/> 너 이러다 탈진하겠다.
229,KCHHH52427J,XB,<move/> 본부장은 <pause/> 너 좋대?
230,KCHHH52427J,MF,<pause/> 몰라.
231,KCHHH52427J,XB,<move/> 그 사람도 <pause/> 알아?
232,KCHHH52427J,MF,<move/>
233,KCHHH52427J,XB,<pause/> 가!
234,KCHHH52427J,MF,!
235,KCHHH52427J,XB,나하구 여기서 이러구 있지 말구.
236,KCHHH52427J,MF,<mute/>
237,KCHHH52427J,XB,"니가 뭘 하든, 무슨 짓을 하든 <pause/> 난 니 편이야."
238,KCHHH52427J,MF,<move/>
239,HKQPP85076S,EY,<move/> 엄마 어뜩해?!
240,HKQPP85076S,IT,뭐가 또..
241,HKQPP85076S,EY,입을만한 정장이 하나도 없잖아. 나 이제 강호오빠네 회사 출근하려면.. 정장 몇벌은 있어야 갈아입지..
242,HKQPP85076S,IT,조금만 기다려.. 회사 취직했다고 하면 정장 몇벌이 대수야..? 그때는 은님이도 아무 말 못할 거야..
243,HKQPP85076S,EY,아.. 강호 오빠랑 매일 같이 모닝커피를 마실 생각을 하니까 넘 좋아.. <move/>
244,HKQPP85076S,EY,은님이 전화네.. <move/> 야! 전화왔어!
245,PZKUS16740P,WZ,<move/> 어떻게 꿩대신 닭이라두...!
246,PZKUS16740P,HB,<move/> 대범씨!
247,PZKUS16740P,WZ,게다가 우린 원 플러스 원인데! 알뜰구매 하시죠 걍?
248,PZKUS16740P,HB,뭐예요? 원 플러스 원?
249,PZKUS16740P,WZ,송편집장님 <pause/> 기다..려요?
250,PZKUS16740P,HB,네? <move/>
251,PZKUS16740P,WZ,<move/> 게릴라처럼 불쑥 나타나지 말구이런 날 오지 좀! 뭐든 타이밍이 중요한 건데! 안그래요?
252,PZKUS16740P,HB,<mute/>
253,PZKUS16740P,WZ,어때요? 꿩대신 닭 두 마리가 꼬꼬댁 꼬꼬꼬꼬~버스정류장까지 동행할까 하는데!
254,PZKUS16740P,HB,"아후, 뭐하러요?"
255,PZKUS16740P,WZ,"요 영계가 코에 바람 넣어달라구 꼬꼬댁 꼬꼬꼬고~ 좀 칭얼대야 말이죠.나두 뭐, 머리 지끈지끈 하던 차에 누이 좋구 매부 좋구 도랑치구 가재 잡구일석이조 일타이피니까, 그냥 원 플러스 원이랑 같이 가요."
256,PZKUS16740P,HB,<move/>
257,PZKUS16740P,WZ,자! 출발~! <move/>
258,PZKUS16740P,HB,<move/>
259,UCZGF53966X,IT,<move/> 잘 갔다 왔어?
260,UCZGF53966X,WL,어.
261,UCZGF53966X,IT,"지욱이가, 잘 해 줬니?"
262,UCZGF53966X,WL,<move/>
263,UCZGF53966X,IT,"물어보고 싶은 거 천지지만, 안 물어볼게. 딸의 프라이버시는 지켜주고 싶은 센스 만점 엄마니까. <move/>"
264,UCZGF53966X,WL,<move/> 근데 손이 왜 그래?
265,UCZGF53966X,IT,오이 무쳤어. 이리로 와서 먹어 봐. <move/>
266,UCZGF53966X,WL,<move/>
267,UCZGF53966X,IT,너무 맛있게 됐어. <move/> 아!
268,UCZGF53966X,WL,<move/>
269,UCZGF53966X,IT,어때?
270,UCZGF53966X,WL,진짜 맛있다.
271,UCZGF53966X,IT,나날이 음식 솜씨가 늘고 있나 봐! <move/>
272,UCZGF53966X,WL,<pause/> <move/> 엄마.
273,UCZGF53966X,IT,<move/>
274,UCZGF53966X,WL,지금 나랑 <pause/> 제일 하고 싶은 게 뭐야?
275,UCZGF53966X,IT,뭐?
276,UCZGF53966X,WL,뭐든지 말해 봐.
277,UCZGF53966X,IT,뭐든지?
278,UCZGF53966X,WL,<move/>
279,JFTYS10069P,GA,뭐 먹었어요?
280,JFTYS10069P,ZF,"아줌마, 어묵국에 뭐 넣은 거에요!"
281,JFTYS10069P,GA,<move/> 그거 먹었어요? 그거 버릴려구 놔둔건데?
282,JFTYS10069P,ZF,<move/> 버릴 걸 그냥 놔두면 어떡해! 얼굴 완전 뒤집어졌구만!
283,JFTYS10069P,GA,어떡해요!
284,JFTYS10069P,ZF,아 몰라! 아줌마가 책임져! <move/>
285,AUDPU67890B,KX,뭐야 이 아줌마? 이젠 일방적으로 통고를 하네? 와 <pause/> 자기 맘대로야?
286,AUDPU67890B,UY,"형님, 저도 살짝 머리 좀 만졌습니다. 그런데 가려면 아무래도 좀 차려야할 거 같아서 <pause/>"
287,AUDPU67890B,KX,너 <pause/> 공연 다음에 봐라.
288,AUDPU67890B,UY,예? <move/>
289,YAAII88564Z,JH,아니 왜 이렇게 애를 울려요~ 무슨 일이야~
290,YAAII88564Z,HE,<move/> 이봐 우유도 많이 먹고 열도 안 나고 우리가 계속 놀아주는데 왜 우는거야 대체?
291,YAAII88564Z,JH,똥 싼 거 아니야?
292,YAAII88564Z,HE,똥? <move/> 아 똥~ <move/> 야 똥이다 똥 기저귀 확인해봐~
293,YAAII88564Z,JH,쯧쯧 <pause/>
294,BACXL41042D5,IQ,<move/> 리조트에서 내일 온다며?
295,BACXL41042D5,BJ,그냥 왔어요.
296,BACXL41042D5,IQ,안 간거야?
297,BACXL41042D5,BJ,<move/> 주무세요.
298,CEHZC50248N,DU,<move/>
299,CEHZC50248N,ON,<move/>
300,CEHZC50248N,DU,<move/> <pause/>
301,NTMBP78611K,NC,여기 맞죠? 저번에 앉아서 신발끈 같이 묶었잖아요!
302,NTMBP78611K,TI,<move/>
303,NTMBP78611K,NC,잠시 앉았다 가요. 이번엔 우리 여기 앉아서 마음끈 단단히 묶구가요! <move/>
304,NTMBP78611K,TI,<move/>
305,NTMBP78611K,NC,묶구있어요?
306,NTMBP78611K,TI,"네, 네, 칭칭 동여매구 있습니다요!끈두 남구 힘두 남아 그런데 어떻게 그쪽 마음까지 내꺼랑함께 묶어두되겠습니까?"
307,NTMBP78611K,NC,"뭐, 그러시든지요! 대신 절대 안풀리게 꽉만 묶어주세요!"
308,NTMBP78611K,TI,<move/> 낼까지만 쉬구 월요일엔 출근해요!
309,NTMBP78611K,NC,"내 사표, 수리하신거 아니였어요?"
310,NTMBP78611K,TI,"받은 즉시 찢어 버렸고, 출판사식구들은 휴가낸 거루 알구 있으니까,잔말 말고 끽소리 말고 그냥 나와요!"
311,NTMBP78611K,NC,"그럴순 없어요! 혹시라두 이번일, 누군가가 고의루 필름을 빼돌린 거라구 해두,마지막순간에 확인 안한건 제 불찰이니까, 그건 빼두박두못하는 내실수니까,마땅히 책임져야 한다구 생각돼요! 조직의 기강을 위해서두,느슨해진 내 정신상탤 위해서두!"
312,NTMBP78611K,TI,"그래서 나, 당신을, 좌천시킬까 하는데...조직의 기강을 위해서 형평성을 위해서 신규사업팀으루 쫓아버릴거니까,와서 새사업팀 한번 꾸려봐요!"
