No,serialID,speaker,dialogue
26,QAVLL64867T,PG,감기가 너무 오래 가죠. <move/> 혹시 <pause/> 감기가 아니에요?
27,QAVLL64867T,XZ,폐렴이 의심돼서 흉부 엑스레이를 찍어봤는데 <pause/> 종양이 발견됐어요.
28,QAVLL64867T,PG,<move/> 종양이요?
29,QAVLL64867T,XZ,빨리 조직검사를 받아보는 게 좋겠어요. 양성종양이면 상관없지만 악성일 경우엔 <pause/> 폐암 가능성이 있어요.
30,QAVLL64867T,PG,"폐암이라뇨!? <move/> 유리 겨우 스물 두 살이구, 담배를 펴본 적 없는 애예요."
31,QAVLL64867T,XZ,외삼촌이 폐암이셨대요. 가족력이 있어서 <pause/> 걱정 돼요.
32,QAVLL64867T,PG,<move/>
33,QAVLL64867T,XZ,권유리 선수한텐 직접 말 못했어요. 저보단 코치님이 얘기하는 게 나을 것 같아서요. 병원도 <pause/> 코치님하고 같이 가는 게 심리적으로 더 안정될 거예요.
34,QAVLL64867T,PG,<pause/> 알겠어요.
35,XYDYP18097K,AF,<move/> 동주야!
36,XYDYP18097K,OA,! <move/> <pause/> 운동중이니.
37,XYDYP18097K,AF,<move/> 어젠 왜 그렇게 연락이 안된거야. 점심먹자더니.
38,XYDYP18097K,OA,<move/> 그...랬지? 미안. 급한 일이 생겨서.나 씻으러 가던 길이야. 운동 더 해. <move/> !
39,XYDYP18097K,AF,<move/> 뭐가 그렇게 급해?
40,XYDYP18097K,OA,! <move/> <pause/>
41,XYDYP18097K,AF,<move/> ..무슨...일 있어?
42,XYDYP18097K,OA,! <move/> 무슨 일은.
43,XYDYP18097K,AF,<move/> 동주야 <pause/> 나 좀 볼래?
44,XYDYP18097K,OA,! <move/> <pause/>
45,XYDYP18097K,AF,<move/> ..너 그날 내가 한말 때문에..도망다니는 거야?
46,XYDYP18097K,OA,"! <move/> <pause/> 너 그냥 한 소린 줄 다 알아. 박진 영 장난, 하루 이틀인가."
47,XYDYP18097K,AF,! <move/> <pause/> 장난 아닌데. <move/> <pause/> 장난이였으면 좋겠는 건 아니지?
48,XYDYP18097K,OA,<pause/>서둘지 마 진영아.
49,XYDYP18097K,AF,!
50,XYDYP18097K,OA,<move/> <pause/> 만일 니가 정말 그럴 마음이 생긴다면 <pause/> 난..좋아. 그런 데 니가 서둘진 말았음 좋겠어.
51,XYDYP18097K,AF,! <move/>
52,XYDYP18097K,OA,좀 씻어야 겠다. 운동 더 하고 와. <move/>
53,KEJBJ72997Z5,HR,<move/> 재밌는 소식 알려주려고
54,KEJBJ72997Z5,RT,그래? 그러 한번 들어보자. 니 입에서 나오는 소리는 비명소리도 재미있더라. 뭔데
55,KEJBJ72997Z5,HR,진헌오빠 선본다?
56,KEJBJ72997Z5,RT,<surprised/> <pause/>
57,KEJBJ72997Z5,HR,둘이 다시 사귄다며? 그런데 어떡하냐. 오빠 어머님이 그렇게 언니를 싫어하신다며?
58,KEJBJ72997Z5,RT,어디서 보는지 알어?
59,KEJBJ72997Z5,HR,오늘 상대는 나도 잘 아는 언닌데 좀 샘은 나지만 참기로 했어. 워낙 괜찮거든
60,KEJBJ72997Z5,RT,어디서 보는지 아냐구
61,KEJBJ72997Z5,HR,이번엔 진짜 식품업하는 집안의 외동딸이야. 유학도 갔다 오고 지금은 화랑을 운영하고 있지
62,KEJBJ72997Z5,RT,<move/> 거기가 어디냐구 이 기집애야!
63,RVXMB61415W,LF,<move/> 왜 꿀물이야?
64,RVXMB61415W,SD,헛개 차 떨어진 걸 깜빡했어요 <pause/> 가을 냄새 심란해서 <pause/>
65,RVXMB61415W,LF,차여사 더위 먹었어?
66,RVXMB61415W,SD,"저 멀리 가을 오고 있어요. 가을 오면 겨울 오고, 겨울 끝나기도전에 한살 더 먹고 <pause/> <move/> 우재처럼 우리도, 사업 정리하고 훌쩍 여행이나다니면서 공연이나 듣고 그러면 안 돼요?"
67,RVXMB61415W,LF,<move/> 여행 다니고 공연 다녀.
68,RVXMB61415W,SD,<move/> 나 <pause/> 혼자서 다니라는 말이죠?
69,RVXMB61415W,LF,"난 돈 벌어 줘야지. 당신 훌쩍 여행이나 다니고 공연이나 듣고, 옷이나 줄줄이 사고 맛사지나 솔솔 받으러 다니게. <move/> 우재처럼? 이거 이거 우재가 지 에미까지 물들인 거야, 에미가 이래서 창자 빠진 아들놈이 나온 거야?!"
70,RVXMB61415W,SD,"<move/> 다 쓰고 죽지도 못할 돈 자꾸 벌어 뭐해요? <pause/> 부부가 같이 문화와 예술을 즐기면서 사는 거, 그게 돈 버는 이상으로 가치 있는일인데, 대체 언제까지 돈을 벌건데요?"
71,RVXMB61415W,LF,<move/> 당신 죽을 때까지. <move/>
72,RVXMB61415W,SD,나 죽을 때까지? <pause/> <move/>
73,TNAVR85859Z,SJ,거 봐요. 내 말이 정확하지. 이 새낀 책으로 돈 벌 생각이 아니라니까.
74,TNAVR85859Z,AS,<move/>
75,TNAVR85859Z,SJ,곧 식당 하나 낸다고 발표 할 겁니다. 근데 뭘 낼까요? 고기집? 회집? 육회집이다. 딱이네! 이두석 육회 왠지 섬뜩하지 않아요?
76,EQGXW4032L,ZU,엄마~ 이런 식으로 살려고 나랑 같이 안 살겠다는 거야?
77,EQGXW4032L,VY,내가 사는 게 뭐 어때서? 내가 사람을 죽였니? 난 잘못 한 거 없어.
78,EQGXW4032L,ZU,사기가 아무 잘못도 아냐? 도대체 제 정신이야?
79,EQGXW4032L,VY,"그래 돈 많은 나쁜 놈! 그, 돈 좀 뺏을라고 했다. 그게 죽을죄니?아니 뺏지도 못하고 산통 다 깨진 마당에 날더러 뭘 어쩌라구?"
80,EQGXW4032L,ZU,엄마~ 돈 필요해? 내가 줄게. 제발...이렇게 살지 마. 응.
81,EQGXW4032L,VY,내가 니 돈을 왜 받어. 우린 아무 관계도 아니라고 얘기 했지?
82,EQGXW4032L,ZU,그렇게 우기면 내가 엄마 딸 아니야?
83,EQGXW4032L,VY,<move/> 아니야~ 나 너 버렸어.
84,EQGXW4032L,ZU,<move/> 난 엄마 못 버려~ 난 그렇게 못 해. 그게 안 된 다구.
85,EQGXW4032L,VY,제발 나한테 신경 끄고 너나 잘 살어.
86,EQGXW4032L,ZU,그럼 앞으로도 쭈욱~ 감방이나 들락거리며 살겠다는 거야?
87,EQGXW4032L,VY,<move/> 그렇게 살아야 된다면 그것도 내 인생이야.
88,EQGXW4032L,ZU,엄마~
89,EQGXW4032L,VY,"<move/> 너 보면, 숨이 꽉 막혀~ 쳐다 볼 수 가 없어.그러니까 너....제발 나 살리고 싶음.....제발 그냥 놔 주라 <pause/> 부탁이야."
90,EQGXW4032L,ZU,<pause/>엄마~
91,EQGXW4032L,VY,<move/> 그렇게 알고 더 이상 나 잡지도 찾지도 마.
92,UWZNJ3872J,VA,뭐야! <move/> ..내가 왜 나가! <move/>
93,UWZNJ3872J,VA,"아! <move/> 아...이구, 아이고....허리야!"
94,UWZNJ3872J,FJ,<move/> 노망났어? 당장 안 나가요!
95,UWZNJ3872J,VA,"<move/> <pause/> 어, 이거....이게 왜 이래? <move/> 여보, 나 허리 나갔나봐."
96,UWZNJ3872J,FJ,<move/> 당장 안 나가요!
97,UWZNJ3872J,VA,참나! <move/> 누...누가 여기서 잔대!
98,OMVPT14939R9,SO,<move/>
99,OMVPT14939R9,UM,방금 과외비 받으셨죠? 주급. 좀 전에 보니까 어머니가 주시는 거 같던데.
100,OMVPT14939R9,SO,<move/>
101,OMVPT14939R9,UM,근데 왜 고맙단 인사를 안 해요? <move/>
102,OMVPT14939R9,SO,<move/> 고맙다는 인사는 그쪽에서 해야 하는 거죠.
103,OMVPT14939R9,UM,<move/> 네?
104,OMVPT14939R9,SO,"<move/> 예의 없고, 머리 나쁘고,하려는 의지 없고 <pause/> 그런 동생 가르쳐주는 걸 고마워해야죠."
105,OMVPT14939R9,UM,<move/>
106,OMVPT14939R9,SO,<move/>
107,NLSQY18167B,BF,이러시면 곤란합니다.
108,NLSQY18167B,XM,"소극장 안에 있는 컴퓨터들, 메일, 단원들 인적사항 다 체크해 봐. 단원들 모두 집합시켜 주세요."
109,NLSQY18167B,BF,지금 공연 중입니다. 도대체 왜 이러시는 거예요.
110,NLSQY18167B,XM,이 연극 때문에 사람이 셋이나 죽었습니다. 비키세요.
111,PLMLC88237R,OV,<move/> 스쿠터 타고 가려면 추울 거야.
112,PLMLC88237R,JR,어. <move/> 근데 해리도 그냥 데려가지. 어제 보니까 좀 안 됐던데..
113,PLMLC88237R,OV,걔 감당 안 되는 앤 거 너도 알잖아. 괜히 데려가 봐. 거깄는 사람들한테 다 빵꾸똥꾸라고 소리나 지르고.. 어후~ 생각만 해도 끔찍하다.
114,PLMLC88237R,JR,그럼 그냥 우리끼리 가?
115,PLMLC88237R,OV,당연하지. 이 자식 아마 밖에서 우리 언제 가나 기다리고 있을 거야. 몰래 빠져나가야 되는 거 알지?
116,VHJKJ72219V,KK,뭐하는 거야?
117,VHJKJ72219V,KK,뭐하는 거야?
118,VHJKJ72219V,UM,"받아서 어쩌게? ""잘못했습니다"" 할거야?"
119,VHJKJ72219V,KK,<move/>
120,VHJKJ72219V,KK,<move/>
121,VHJKJ72219V,UM,<move/> 어디..가게?
122,VHJKJ72219V,KK,<move/> 병원가지 어디가..
123,VHJKJ72219V,KK,<move/> 병원가지 어디가..
124,VHJKJ72219V,UM,<move/> 미쳤어? 밖에 기자들 깔렸어. 오늘은 나가지 마.
125,VHJKJ72219V,KK,어짜피 부딪칠 건데 뭐
126,VHJKJ72219V,KK,어짜피 부딪칠 건데 뭐
127,VHJKJ72219V,UM,일부러 만날 건 없지.
128,VHJKJ72219V,KK,<move/>
129,VHJKJ72219V,KK,<move/>
130,VHJKJ72219V,UM,<move/> 챙피해...사람들한테 뭐라 그래...그러게 잘 좀 하지. 왜 그랬어?
131,VHJKJ72219V,KK,<move/> 뭘 왜 그래! 내가 뭘 어떻게 했는지 제대로 알아?!
132,VHJKJ72219V,KK,<move/> 뭘 왜 그래! 내가 뭘 어떻게 했는지 제대로 알아?!
133,VHJKJ72219V,UM,왜 나한테 소릴 질러!
134,VHJKJ72219V,KK,<move/> 다시 말하는데 쓸데없는 소리 하고 다니지 마. <move/>
135,VHJKJ72219V,KK,<move/> 다시 말하는데 쓸데없는 소리 하고 다니지 마. <move/>
136,SQGTH73832W0,IM,<move/> 술 아예 못하세요?
137,SQGTH73832W0,QV,<move/> ..저요?
138,SQGTH73832W0,IM,<move/>
139,SQGTH73832W0,QV,네. 잘 못해요.
140,SQGTH73832W0,IM,보기하고 다르시네요. <move/> 그래도 한 모금씩만 하죠. 한 모금은 괜찮으시죠?
141,BRVSM40134A,RQ,<move/> 저녁 먹어야지? 어디 가게?
142,BRVSM40134A,SV,<move/> 민재한테 빌린 연필! 돌려주고 올게!
143,BRVSM40134A,RQ,지금?
144,BRVSM40134A,SV,"응! 지금 민재 학원 끝났대. 떡볶이까지 먹고 올 거니까, 먼저 저녁 먹어. <move/> 숙제도 다해놨고, 예습도 다 끝냈어."
145,BRVSM40134A,RQ,<move/> <pause/> 더운데 머리 묶고 나가지? 묶어줘?
146,BRVSM40134A,SV,아니. <move/> 여잔 결정적인 순간에 머리를 풀어주는 거거든? 다녀오겠습니다! <move/>
147,BRVSM40134A,RQ,<move/> 8시 전엔 들어와?
148,BRVSM40134A,SV,알았어요!
149,BRVSM40134A,RQ,<move/> <pause/> !!!!!
150,QQVAL97223Q9,AK,"<move/> 먼저 전화를 끊어? 암튼, 잘 해줄래도 하는짓 보면! 어이그~ <move/> 내가 이런 건 왜 썼냐. 엉? <move/>"
151,QQVAL97223Q9,MN,아빠! 이거 먹으면 안돼?
152,BXABI16691L6,DC,결정은 한 건가?
153,BXABI16691L6,OQ,<move/> <pause/>
154,BXABI16691L6,DC,내 생각엔 앰디 앤더슨엘 꼭 갔으면 해. 두 번 다시 주어질 수 없는 기회야.
155,BXABI16691L6,OQ,"<pause/> 아무데도, 가지 않겠습니다."
156,HJYLT28432M,PG,아니..저 미친 교생놈이 환장을 했나? 고3한테 체육을 시켜? 내 저놈을 당장~!! <move/>
157,HJYLT28432M,WY,<move/> 놔둬요. 보기 좋구만. 저렇게들 뛰어노니 얼마나 보기가 좋습니까?
158,HJYLT28432M,PG,예? 아...예 <pause/> <move/>
159,HJYLT28432M,WY,어이구! 골이다 골..!! <move/>
160,MXKJL68630N,BO,참외 묵어.
161,MXKJL68630N,FA,<move/> 응.
162,MXKJL68630N,BO,잘 밤에 먼 발톱은 깎고 그랴?
163,MXKJL68630N,FA,휴지통 좀 줘.
164,MXKJL68630N,BO,<move/>
165,MXKJL68630N,FA,"<move/> 손톱, 깎아줘?"
166,MXKJL68630N,BO,머? 멀 깎아줘?
167,MXKJL68630N,FA,줘봐.
168,MXKJL68630N,BO,"아, 됐어. 왜 생전 안허던 짓을 하고 그랴?"
169,MXKJL68630N,FA,손 줘봐.
170,MXKJL68630N,BO,아 싫여! 닭살시럽게! 먼 손톱을 깎는다 그려? <move/>
171,MXKJL68630N,FA,<move/> 움직이지마. 다쳐. <move/>
172,MXKJL68630N,BO,<mute/>
173,BFZTW87039Y9,WE,왜
174,BFZTW87039Y9,HG,나 좀 봐요.
175,BFZTW87039Y9,WE,봐서 뭐하게.. 나 할 말 없어.
176,BFZTW87039Y9,HG,난 할 말 많아요. 나 상무님 나올때까지 기다릴 거예요
177,BFZTW87039Y9,WE,이 비 오는데.. 내가 어디 있는지 알고 기다리겠단 거야!?
178,BFZTW87039Y9,HG,상무님 차 주차장에 있는 거 다 봤어요. 여기 회사 앞이예요.
179,BFZTW87039Y9,WE,<move/> ..기다리든지 말든지 니 마음대로 해! <move/>
180,PFNFZ77156Q5,MZ,<move/> 이 냄새가 뭐지? <pause/> 기름 냄새 <pause/> 너 뭐 먹었어? <move/> 중국음식먹었어?
181,PFNFZ77156Q5,VW,"아니, <move/> 어 <pause/> <move/>"
182,PFNFZ77156Q5,MZ,<move/> 제 정신이야? <move/> 정신 차려!
183,PFNFZ77156Q5,VW,<move/>
184,PFNFZ77156Q5,MZ,잊었어? 이 꼴로 살 때 어떤 취급 받았는지? 그때하고 지금하고 니가 받는대우를 생각해 봐? 이런 꼴 또 사람들한테 보이고 싶어?
185,PFNFZ77156Q5,VW,<move/> 아니? 아니? 아니!
186,PFNFZ77156Q5,MZ,<move/> 너 왜 그래?
187,PFNFZ77156Q5,VW,엄마 <pause/> <move/> 욱! <move/>
188,PFNFZ77156Q5,MZ,<move/> 갑자기 기름 들어가니까 위가 놀래지?
189,AZODH47415K8,KT,법무팀 통해서 알아봤는데 <pause/> 서진카드 쪽에서 3억을 청구할 계획이라고 합니다.
190,AZODH47415K8,AX,! 3억?
191,AZODH47415K8,KT,"네. 이런 일은 회사와 개인, 양쪽에 거는 게 일반적인데 회사를 배제하고 개인한테만 걸었다는 건, 아무래도 이상하긴 합니다."
192,AZODH47415K8,AX,알았어. 나가봐. <move/> 후 <pause/> <move/> 말을 해줘야 되는 건가...? <move/> 너 왜 자꾸 신경 쓰는 건데?
193,TMRPG98551F,KV,미국이요
194,TMRPG98551F,CZ,근데 웬일이에요?
195,TMRPG98551F,KV,<move/> <pause/> 가게 오픈했다면서요?
196,FBHGP1604N,KW,<move/> 어때? 엄마가 좋아하겠지?
197,FBHGP1604N,JZ,응. 근데 아빠가 한 거 아니잖아. 옆집 아줌마가 준 거잖아.
198,FBHGP1604N,KW,"어허, 고자질하는 사람은 어떤 사람?"
199,WUNXR72196T,KM,<move/> 여보. 당신 놀라지 마.
200,WUNXR72196T,DC,뭔데 또? 사람 불안하게.
201,WUNXR72196T,KM,나 어쩌면 부사장 그만두게 될지 몰라.
202,WUNXR72196T,DC,뭐?! 이!! <move/>
203,WUNXR72196T,KM,<move/>
204,WUNXR72196T,DC,어?! <move/> 여보! <move/> 여보!
205,WUNXR72196T,KM,<move/> 어..
206,WUNXR72196T,DC,괜찮아? 살살 찼는데 그냥 나가 떨어지냐.
207,WUNXR72196T,KM,아.. <move/>
208,WUNXR72196T,DC,그건 그렇고 부사장 왜 그만둬? 또 무슨 사골 쳤는데?
209,WUNXR72196T,KM,그게 아니라.. 아버님이 내년에 회사 물려주신다고.. <move/>
210,WUNXR72196T,DC,뭐?! 진짜야? <move/>
211,EFOOU55561F,KA,나머진 내가 정리할 테니까 그만 들어가 쉬어.
212,EFOOU55561F,KA모,기래라. 글치않어두 집으루 손님 온다 기랬어.
213,EFOOU55561F,KA,<move/> 이 시간에두 와?
214,EFOOU55561F,KA모,<move/> 야는! 숨넘어가는 놈이 밤이 어딨구 새벽이 어딨간?여 가게론 얼씬두 못허게 하니까니 다들 영업 끝나기 무섭게 들이닥친다.
215,EFOOU55561F,KA,<move/> 들어가.
216,EFOOU55561F,KA모,"집으룬 영 안들올 기야? 그 넓은 집에 엄마 혼자서 머하네?적적하기두 하구 너두 챙겨먹이구 싶구, 그만 들어오라.엉?"
217,EFOOU55561F,KA,생각해볼게.
218,EFOOU55561F,KA모,거저 고놈의 생각은 어드러케 생각만 십수년이야!간다! <move/>
219,OSUVJ93442Y,XQ,미안하지만 채리씨~ 노래 하는 거 그만둬야 겠어요.
220,OSUVJ93442Y,RR,아니 왜요?
221,OSUVJ93442Y,XQ,<pause/>얘기 못 들었어요?
222,OSUVJ93442Y,RR,무슨 얘기요?
223,OSUVJ93442Y,XQ,채리씨 추천했던 부장님~ 공금횡령으로 구속 됐어요.
224,OSUVJ93442Y,RR,네?
225,OSUVJ93442Y,XQ,노래도 잘 하고 반응도 좋은데.....미안해요.
226,OSUVJ93442Y,RR,아니 그게 진짜예요? 아저씨가 그럴 리가~ <pause/> <move/> 그럴 리가 없어요.
227,OSUVJ93442Y,XQ,<mute/>
228,IPYLR55518D,PG,새끼.. 놀래긴. 대체 얼마나 퍼마셨기에 그 모양이야?
229,IPYLR55518D,VS,<move/> 몰라.. 폭탄주 몇 잔 마신 거까진 기억나는데..
230,IPYLR55518D,VS,저게 왜 여기 있어?
231,YFMEO67913L,BE,바르셀로나 올림픽때 내가 중학교였나? 하여튼 그때 기억나요. 덴마크하고 결승전에 붙었잖아요.
232,YFMEO67913L,RW,노르웨이였는데요.
233,YFMEO67913L,BE,"덴마크 아니에요? 아니아니, 그건 감자 옆에다 놔요."
234,YFMEO67913L,RW,여기요?
235,YFMEO67913L,BE,"야, 운동을 해서 그런지 역시 힘 좋으시네. 하여간 그때...한선수님이 페날티 드로우 던질 때마다 그 덴마크 골키파, 페인트 모션에 번번이 속아 넘어가가지고 열 받던 거 다 기억나요."
236,YFMEO67913L,RW,<move/> 노르웨이라니까요 <pause/>
237,YFMEO67913L,BE,"아...덴마크나 노르웨이나...핸드볼은 축구나 이런 거에 비해 골이 너무 많이 나서 보다가 좀 지치기는 하죠. <move/> 자, 오늘 초특가 파격 세일입니다. 양파 1킬로에 990원, 애호박, 가시오이를 4개 1,000원에 모시고 있습니다아-- 알뜰 주부님들의 절약 찬스 <pause/>"
238,YFMEO67913L,BE,"가만히 서계시지만 마시고...한번 따라해 보세요. 양파가 1킬로에 990원, 애호박, 가시오이를 4개 1,000원에 모시고 있습니다."
239,YFMEO67913L,RW,"양파가 키로에 990원...오이,호박이 네 개에 1,000원입니다. 양파가 <pause/>"
240,MUBEH34592D,ZP,혹시 짐작가는 사람 없어요?
241,MUBEH34592D,UF,없어요.
242,MUBEH34592D,ZP,그러지 말고 잘 생각해봐요. 그동안 의심가는 행동을 한 사람이 하나도 없었어요?
243,MUBEH34592D,UF,<move/>
244,MUBEH34592D,ZP,이부장님은 어때요?
245,COYBE63088S,GB,민우야 <pause/>
246,COYBE63088S,RV,<pause/> 왔어. 앉어.
247,COYBE63088S,GB,정말 미안해 민우야. 미안하단 말 말고 할 말이 없어. 난 정말 진심으로 예은이랑 친해지고 싶어서 데려간 건데 <pause/> 정말 <pause/> 내가 아는 말 다해서 사과할게 민우야.
248,COYBE63088S,RV,괜찮아. 예은이 찾았잖아. 그러면 됐어.
249,COYBE63088S,GB,위약금 엄청 물고 캐스팅도 나 보류됐다며. 이게 다 결국 나 때문에 시작된거잖아.
250,COYBE63088S,RV,어차피 밝혀질 일이고 밝혀야할 일이었어. 너 때문 아니니까 자책하지마. 여태까지 숨기고 온 내가 잘못이었어. 너한테도 계속 거짓말을 한 셈이니까 <pause/> 나도 미안해.
251,COYBE63088S,GB,<pause/> 우리 화보촬영 걸려있는 것도 당분간 유보하게 될 거 같애.
252,COYBE63088S,RV,짐작하고 있어.
253,COYBE63088S,GB,근데 난 아이 같은 게 생기면 니가 되게 귀찮아하고 싫어할 줄 알았는데 너 예은이 되게 사랑하나부다. 너 왠지 좀 달라진 거 같다. 뭐랄까 되게 어른이 된 거 같애.
254,COYBE63088S,RV,<pause/> 글쎄 <pause/>
255,COYBE63088S,GB,근데 민우야. 나 <pause/> 뭐 하나만 물어봐도 돼?
256,COYBE63088S,RV,<move/>
257,COYBE63088S,GB,윤개화씨랑 너 <pause/> 어떤 사이야? 그냥 혼자 아이 키우는 싱글맘에 대한 동정심 <pause/> 측은지심 뭐 그런거야?
258,COYBE63088S,RV,<pause/> <move/> <pause/>
259,COYBE63088S,GB,별 사이 <pause/> 아니지?
260,COYBE63088S,RV,<pause/> 아니.
261,COYBE63088S,GB,아니? 뭐가 아니라는 거야?
262,COYBE63088S,RV,<pause/> 별 사이 아닌게 <pause/> 아닌 거 같애.
263,COYBE63088S,GB,<surprised/>
264,COYBE63088S,RV,<pause/> 가. 나 연습하러 간다.
265,COYBE63088S,GB,나 왜 이러지? 나 쟤 진짜 좋아했나? 나 정말 왜 이러지...?
266,AWUJL56408L,PP,가만 <pause/> 아까 동전 있었는데 <pause/>
267,AWUJL56408L,KF,<move/> 현서 ? 벌써 왔니 ?
268,AWUJL56408L,PP,<move/> 깨라 쫌 ! 깬 김에 !
269,AWUJL56408L,KF,아우 <pause/> 아부지 <pause/>
270,AWUJL56408L,PP,정신 좀 차려 임마 ! 저기 4번 돗자리에 오징어 한 마리여. 빨리 구워!
271,SMQVU61063U,TN,<move/> 도대체 어디가시는 건데요!
272,SMQVU61063U,OY,유도 보러.
273,SMQVU61063U,TN,!
274,SMQVU61063U,OY,<move/> 그 얘길 먼저 해주길 기다렸는데. 타?
275,SMQVU61063U,TN,<mute/>
276,UURKD94804Y2,XV,아픈 부위가 그때 그때 다르다 <pause/> 도대체 뭘까?
277,UURKD94804Y2,XV,<move/>
278,UURKD94804Y2,SR,진료를 다시 시작한 소감이 어때?
279,UURKD94804Y2,XV,<move/> 뭐 <pause/>
280,UURKD94804Y2,SR,좋아 죽겠는데 일부러 참을 필욘 없어.
281,UURKD94804Y2,XV,"<pause/> 실장님! 엑스레이, 초음파로 아무 이상이 없는데, 발목 주변으로 여러 군데가 돌아다니면서 아픈 증상이 있대요. 혹시 짐작 가는 게 있으세요?"
282,UURKD94804Y2,SR,"난 꽤 재능 있는 의사지만, 남을 도와주는 재능은 좀 떨어져서. 자신 없으면 나한테 보내든가."
283,UURKD94804Y2,XV,아! 아닙니다. 제가 좀 더 고민해보겠습니다.
284,UURKD94804Y2,SR,퇴근 안 하나? 진료 시작한 기념으로 한턱 쏠 수 있는 영광을 줄 수도 있는데.
285,UURKD94804Y2,XV,아! <pause/> <move/> 아뇨. 먼저 들어가세요.
286,UURKD94804Y2,SR,"밥을 사긴 싫다는 거지? 그래, 그럼. 열심히 고민해봐. <move/>"
287,UURKD94804Y2,XV,<move/>
288,TERYA37008Z,UI,<move/> 마지막으로 드릴 말씀 있습니다. 이 말 이후 다신 안 찾아올게요.
289,TERYA37008Z,AH,하세요.
290,TERYA37008Z,UI,아버님께서 그날 왜 그러셨는지 저도 정말 알 수가 없습니다.
291,NIGRF26328Z,OX,음.
292,NIGRF26328Z,NS,"몸은, 괜찮니?"
293,NIGRF26328Z,OX,어. <pause/> <move/> 나 땜에 걱정 했지. 뚝 떨어져서 안 하던 짓 하구.
294,NIGRF26328Z,NS,아냐. 그게 대부분의 환자들이 거치는 과정이니까.
295,NIGRF26328Z,OX,<move/> 그렇구나.
296,NIGRF26328Z,NS,강지욱 씨가 왔다 갔어.
297,NIGRF26328Z,OX,뭐?! <pause/>
298,NIGRF26328Z,NS,"그 사람이 니 옆에 있어서, 다행이야. <pause/> 잘됐어."
299,NIGRF26328Z,OX,<move/> <pause/> 고마워. 은석아.
300,NIGRF26328Z,NS,<move/> 병원에서 보자. <move/>
301,NIGRF26328Z,OX,<move/>
302,NIGRF26328Z,NS,<move/>
303,RLMNZ7619K,YP,니가 안 그런 거 아니까 걱정하지마.
304,RLMNZ7619K,GJ,<mute/>
305,RLMNZ7619K,YP,이번 일 아니라도 어차피 짤렸을건데 뭐.
306,RLMNZ7619K,GJ,<mute/>
307,RLMNZ7619K,YP,"참, 그리고."
308,RLMNZ7619K,GJ,<mute/>
309,RLMNZ7619K,YP,어머니한테 꼭 전해줄래?
310,RLMNZ7619K,GJ,<mute/>
311,RLMNZ7619K,YP,약속 못 지켜서 죄송하다고 <pause/>
312,RLMNZ7619K,GJ,<mute/>
313,CPVUH95509A7,HW,<move/> 좀 취했었나 봐.....미안해.
314,CPVUH95509A7,YQ,<move/> <pause/>
