No,serialID,speaker,dialogue,
45,BFUPG72586G,FV,현재 의료대원이 전부 몇 명 이야!,
46,BFUPG72586G,DB,6명이 채 안됩니다.,
47,BFUPG72586G,FV,뭐? 6명으론 어림도 없어! 바로 뒤가 달동네야. 번지면 사상자가 얼마나 나올지 모른다고!,
48,BFUPG72586G,DB,그래도 일단 방재청 허가가 떨어져야..,
49,BFUPG72586G,FV,뒷일은 책임질 테니까. 일단 죄다 긁어서 보내!,
50,BFUPG72586G,DB,반장님이 책임질 문제가 아닌 거 같습니다.,
51,BFUPG72586G,FV,임마! 밥줄 챙기려다 사람이 죽어!,
52,BFUPG72586G,DB,죄송합니다.,
53,BFUPG72586G,FV,나중에 군소리 하지 마. 개자식아!,
54,BFUPG72586G,FV,근무 중에 어디를 싸돌아다니는 거야! 얼른 출동 준비해!,
55,CRODA10477X,NS,"업무의 연속이라고 생각하고 해. 조승준 신작이란 이유 하나로 정규 경매이상의 결과가 나올 거니까. 하지만, 소문처럼 조승준이 이상하게 나오거든 그땐 얘기해. 모델 이전에 연수씬 윌옥션 직원이니까.",
56,CRODA10477X,IM,"정말 잘 그릴 수 있을 때 여자친구를 그리고 싶었어요. 근데 <pause/> <move/> 부탁이에요, 연수씨. 연수씨 그리게 해줘요. 그래야 은희에 대한미안함이 풀릴 것 같아요.",
57,PAQFR52797F,EB,뭐야 저 차는 <pause/> 이 동네 좋은 차도 있네? 에이 <pause/>,
58,PAQFR52797F,EB,<surprised/> 성민우...??,
59,PAQFR52797F,LC,<move/>,
60,PAQFR52797F,EB,"아니 저것들이 <pause/> 뭐야 <pause/> 아예 은밀히 방을 얻어서 연애를 하겠다는 거야?? 내 이것들을 그냥, <move/> 어 여보. 아냐 아냐 가구 있어. 무슨 소리야 내가 여기 있을 일이 뭐 있어. 가고 있다니까! 알았어! <move/> 내 이것들을 그냥 두나 봐라! <move/>",
61,NLEMG35369W,UK,우선은 내가 쌀값이 없어서 한다 해.,
62,NLEMG35369W,OI,여기요? 이게 무슨 꽃이예요.,
63,NLEMG35369W,UK,"<move/> 아, 네 그게요.",
64,SECAX64873A,KP,<move/> 뭐야!!!,
65,SECAX64873A,QQ,<move/> 왜? 뭔데?,
66,SECAX64873A,KP,어...? <move/>,
67,QZTWI77441C4,BU,<move/> 중책을 맡고 계시니 스트레스도 심하실텐데 어떻게 푸세요?,
68,QZTWI77441C4,TA,<mute/>,
69,QZTWI77441C4,BU,준석씨?,
70,QZTWI77441C4,TA,<move/> 뭐라고 하셨습니까?,
71,QZTWI77441C4,BU,<move/> 그렇게 꼭 깍듯하게 대하셔야 해요?,
72,NOWHD28442N8,FX,"<move/> 실장님, 지방 시찰 가셨는데 왜?뭐? 아, 진짜 <pause/> <move/> 알았어, 갈게. <move/>",
73,NOWHD28442N8,FX,"나, 실장님 오늘 안 들오시니까 먼저 좀 갈게.",
74,NOWHD28442N8,HI,무슨 일 있어요?,
75,ZQIKA18368U,KC,"전화 걸었던 목소리 성문 검사가 나왔는데, 목소리를 기계장치로 워낙 돌려놔서남잔지, 여잔지, 젊은 놈인지, 늙은 놈인지 감을 잡기가 <pause/>",
76,ZQIKA18368U,ZG,"<move/> 근데, 제가 경찰에 알린 걸 유괴범이 어떻게 알았을까요?",
77,ZQIKA18368U,KC,저희 쪽에서 정보가 샐 일은 없습니다.,
78,ZQIKA18368U,ZG,아무한테도 얘길 안했어요. 오직 당신들! 경찰한테만 알렸어요!,
79,ZQIKA18368U,KC,<move/> 괜찮으세요?,
80,ZQIKA18368U,ZG,괜찮아요.,
81,ZQIKA18368U,ZG,<move/> 아무래도 할머니 집에 가 봐야겠어요.,
82,ZQIKA18368U,ZG,<move/> 은영이가 할머니 댁에 있대요. 누군가 아침에 데리고 온 모양이예요! 확인해 보고 연락할게요. 일단 모두 돌아가 주세요.,
83,NCJCZ86490R,BY,<move/> 얼른 자 <pause/>,
84,NCJCZ86490R,JK,<move/> <pause/>,
85,NCJCZ86490R,BY,<move/> 나 들어가 봐야해 <pause/>,
86,NCJCZ86490R,JK,<move/> <pause/>,
87,NCJCZ86490R,BY,<move/> 눈을 감은 도욱의 얼굴이 차츰 편안해진다. 그대로 잠이 드는 도욱.,
88,VHCLQ42318C,FC,"우리 아빠 비행기 타야 돼서 바빠요, <move/> 아빠가 이 핸드폰나한테 줬어요.",
89,VHCLQ42318C,MF,<move/>,
90,AJFJB70546D,ZW,<move/> 내 몸값이 이것 밖에 안돼요? 몸 값을 줄려면 제대로 주든가. 구십만 원 더 내놔요.,
91,AJFJB70546D,IY,백만 원짜리 몸이시다?,
92,AJFJB70546D,ZW,그래요.,
93,AJFJB70546D,IY,그럼 천만 원 내놓으시지.,
94,AJFJB70546D,ZW,<wondering/>,
95,AJFJB70546D,IY,내 몸 값은 천만 원이거든. <move/> 이건 원래 내 꺼. <move/> 천만 원.,
96,AJFJB70546D,ZW,<move/> 와이 여자 정말와허뭐 이딴 여자가 <move/> 야!!!,
97,AJFJB70546D,IY,왜!!!,
98,AJFJB70546D,ZW,처녀도 아닌 게 뭐가 그렇게 비싸!,
99,AJFJB70546D,IY,처녀가 아니니까 비싸지! 넌 완숙미도 모르니?!,
100,AJFJB70546D,ZW,완숙 좋아하시네. 넌 반숙이야 임마!,
101,AJFJB70546D,IY,내가 반숙이면 넌 날달걀이니? 비린내 나 짜식아!,
102,AJFJB70546D,ZW,"와 미치겠네 정말. 어떻게 한마디도 안 지냐? 집에서 거 뭐야 투견장 하나? 싸움닭 키워? 어머니는 플라이급, 댁은 미들급? 그럼 삼순이는 헤비급인가?",
103,AJFJB70546D,IY,할 말 없으면 조용히 돌아가시지? 그래야 본전이라도 찾지. <move/>,
104,AJFJB70546D,ZW,<move/> 이걸로 술이나 마시자 <move/>,
105,AJFJB70546D,IY,<move/>,
106,XRPEK95865H5,FC,<move/> .. 얼빠진 놈.. 여기는 왜 온거냐.. <move/>,
107,XRPEK95865H5,EQ,<pause/> 나 만나러 와놓구.. 왜 그냥 가요..,
108,XRPEK95865H5,FC,<move/> .. 너 만나러 온 거 아냐..,
109,XRPEK95865H5,EQ,거짓말 하지 마요.. 나 보고 싶어 온 거잖아요.. <move/>,
110,XRPEK95865H5,FC,<move/>,
111,XRPEK95865H5,EQ,<pause/> 나 상무님 올 줄 알았어요..,
112,XRPEK95865H5,FC,<move/> ..진짜 우리 어떡하냐..,
113,AWNAJ47964U,QW,이영이 너 남자 있니?,
114,AWNAJ47964U,OD,? 아니. 왜?,
115,AWNAJ47964U,QW,그럼 이 남잔 누구야? 니 애인이라는데?,
116,AWNAJ47964U,OD,<move/> 미쳤어 미쳤어. <move/> 엄마 신경 쓰지마. 잡상인이야. 내가 해결하고 올게 <move/>,
117,AWNAJ47964U,QW,<move/>,
118,PWCOR25019C,OX,한세경 도대체 왜 간 거야? 회장님 만나게 해 달랄 땐 언제구?,
119,PWCOR25019C,QZ,<move/>,
120,PWCOR25019C,OX,회장님 파티룩 어울리는지 보고 싶다더니! 그 투철한 직업의식 어디갔냐고?! 그리고 전화는 왜 안 받아!,
121,PWCOR25019C,QZ,<move/>,
122,PWCOR25019C,OX,날 좋아한다면서 밀어내고.. 회장님 만나고 싶다더니 사라지고..아 도대체 뭐야..? <move/>,
123,PWCOR25019C,QZ,<move/> 보고 싶어 미치겠냐?,
124,PWCOR25019C,OX,<move/>,
125,PWCOR25019C,QZ,<move/>,
126,PWCOR25019C,OX,<move/> 아까 문비서한테 그 얘기 들었을 때...심장 터지는 줄 알았어 <pause/>,
127,PWCOR25019C,QZ,<move/>,
128,PWCOR25019C,OX,<move/> 그래 나.. 한세경 좋아해.,
129,PWCOR25019C,QZ,<move/>,
130,PWCOR25019C,OX,<move/> 빨리 만나서.. 다 말하고 싶어..그동안 속였다고 화를 내든.. 회장이 나라서 실망하든.. 암튼 다 밝히고 싶어. 내 마음.. 내 진심.. 다 터놓고 싶다고..,
131,OLPKW2352E,KY,<move/> 여보세요. 기준오빠! <pause/>,
132,OLPKW2352E,BV,<move/> 과연 기준이가 그 여잘 어떻게 떼낼지.. 기대되네.,
133,RDAEP84109T,TL,당신 뭐하는 양반이에요?!,
134,RDAEP84109T,EB,<move/> 왜?,
135,RDAEP84109T,TL,내가 지금 어떤 소릴 듣고 온 줄이나 알아요? 당신과를 장준혁 외과라고 부르더라니까요?,
136,RDAEP84109T,EB,<move/> 그래? <move/>,
137,RDAEP84109T,TL,웃음이 나와요? 당신이 아직 버젓이 외과 과장으로 있는데 어디 붙일 말이 없어서 장준혁 외과냐구요?,
138,RDAEP84109T,EB,여자들 모여서 없는 말들 만드는 거 하루 이틀 일인가? 흘려듣고 말아.,
139,RDAEP84109T,TL,"흘려들을 말이 따로 있지. <move/> 지금 책이 눈에 들어와요, 당신은?!",
140,RDAEP84109T,EB,<move/> 참 <pause/> 이 사람이 왜 이렇게 <pause/> 그 같지도 않은 소리에도 휘둘리니까 말이 점점 커지는 거야!,
141,RDAEP84109T,TL,"<move/> 당신, 분명히 말하지만 난 우리 지위를 장준혁 같은 부류한테 넘겨주는 꼴 못 보니까 알아서 하세요. <move/>",
142,RDAEP84109T,EB,<move/> 참나 <pause/>,
143,VDURE87243J,DO,선택하라니까 왜 선택을 못해? 난지 걘지 선택하라니까-?,
144,VDURE87243J,LB,엄마 힘든거 누구보다 잘 알면서 왜 어깃장을 놔?너두 내자식 금란이두 내자식이야! 어떻게 선택을 해? 무슨 선택을 해?,
145,VDURE87243J,DO,"엄마두 못하면서 우리보군 하라구? 엄마 말대루라면 엄마두 엄마지만그분두 엄만데, 어떻게 그래? 어떻게 그렇게 잔인하게, 눈앞에서 자식 둘을한꺼번에 뺏을수 있어? 오늘 보니까 엄마 참 무서운 사람이더라!",
146,VDURE87243J,LB,"뺏은 게 아니라 지킨 거야! 난 니들 엄마구, 니들 지키는일이라면욕바가지가 아니라 똥물두 뒤집어쓸수 있어!",
147,VDURE87243J,DO,정작 엄마가 끼얹은 똥물을 꼼짝없이 뒤집어쓴 사람이 누군데 그래?아무리 좋게 해석해두 엄마 오늘 그분한테 가난하면 부모노릇두 하지말라구한거밖엔 안돼!,
148,VDURE87243J,LB,그런 뜻으루 한건 아니었지만 그랬대두 할수 없어!저쪽엄마 심정보단 난 내새끼 인생이 더 걱정이구 소중하니까!,
149,VDURE87243J,DO,근데 정말 미안한데 나 걔랑 이집에서 못살아! 어떻게 살아?걔랑 같이 어떻게 한집에서 살아? 걔한테 엄마하구 싶은대루 다 해!해주구 싶은거 사주구싶은거 그래 다 해줘! 근데 나랑 이집에서 같이 살게하지는마! 부탁이야!,
150,VDURE87243J,LB,"자매처럼 친구처럼 지내면 안되겠니? 엄마가 부탁할게 정원아!나, 금란이 데리구 살아보구 싶어! 길어봐야 이삼년이야!내년이래두 시집간다그럼, 겨우 만났는데, 28년만에 만났는데,또 떠나보내야 돼 정원아! 엄마, 걔 열달두 채 못품어주구헤어졌어!일년만 이년만 네가 양해해주면 안되겠니? 엄말 위해서!응?",
151,VDURE87243J,DO,끝내 내가 싫다구 하면? 그럼 내가 아니라 걔를 선택할거야?,
152,VDURE87243J,LB,<mute/>,
153,VDURE87243J,DO,솔직이 최선이라며? 솔직하게 말해줘!,
154,VDURE87243J,LB,<mute/>,
155,VDURE87243J,DO,걔...구나...?,
156,VDURE87243J,LB,"불쌍하잖아 <pause/> 가엾잖아...! 넌 이제 내손길이 필요없지만,걘 지금부터 내손길이 필요한 애잖아...!",
157,VDURE87243J,DO,<move/> <pause/> <pause/> 그럼 <pause/> 내가 <pause/> 이집을 나가야겠네...!,
158,HTOLO4497I,DT,아이~ 이거 어떡하죠? 난 지고는 못 사는 성격인데 <pause/>,
159,HTOLO4497I,QJ,<move/> <pause/>,
160,BWKND77315N,YJ,대단해.. 내가 알던 고선국이 아니야..,
161,BWKND77315N,OX,<move/> 니가 날 잘 몰랐던 거지.,
162,BWKND77315N,YJ,"<move/> 야, 걱정거리가 하나 있는데 말이야..",
163,BWKND77315N,OX,"뭔데? 아, 화정이? 그건 됐어. 걱정하지마. 너 인제 안 좋아한대.",
164,BWKND77315N,YJ,"그거 다행이다.. 근데, 그게 아니구..",
165,BWKND77315N,OX,그 미용실 여자 얘기야?,
166,BWKND77315N,YJ,"아니.. 딴 여자가 나타났어. 칵테일 바 바텐던데, 진짜 굉장한 여자야..",
167,BWKND77315N,OX,<move/> 내가 볼 땐 니가 진짜 굉장한 놈이다..,
168,XORRX85305O,ZK,<move/> 참나,
169,XORRX85305O,ZK,너 잠깐 보자.,
170,XORRX85305O,PZ,예 어머님..,
171,XORRX85305O,ZK,너 그런 못된 짓거리 어디서 배웠니.. 니가 뭔데.. 우리 모자 사이를 갈라놔?,
172,XORRX85305O,PZ,<pause/>그게 무슨 말씀이세요?,
173,XORRX85305O,ZK,니가 뭐라고 얘기했으면 우리 세훈이가 나한테 대드니..? 유빈이 교육 좀 잘 시켜보자고 하는 게 그렇게 불만인 거야? .. 다 니들 잘되라고.. 내 인생이 다 니들을 위해 산건데.. 어쩜 이럴 수 있어?,
174,XORRX85305O,PZ,저도 어머님이 유빈애비과 유빈이 생각하시는 마음 잘 알고 있어요..,
175,XORRX85305O,ZK,아는데?,
176,XORRX85305O,PZ,하지만.. 앞으로 유빈이 교육 문제는 제가 알아서 할게요.. 유빈이 어머님 손자이기 전에 제 아들이니까요.,
177,XORRX85305O,ZK,<move/> ..누가 니 아들 아니라고 했니..,
178,XORRX85305O,PZ,그럼.. 저 유빈아빠가 차한잔 달라고 해서요..안녕히 주무세요.. <move/>,
179,XORRX85305O,ZK,<move/> 어휴,
180,FOOHH92429N,LV,"<move/> 기태야, 이것 좀 봐라.",
181,FOOHH92429N,ZN,<move/> 우와....프랜즈리조트 가시게요? 여기 엄청 비쌀 텐데.,
182,FOOHH92429N,LV,<move/> 사람 참..좋아 보이지?,
183,FOOHH92429N,ZN,?,
184,FOOHH92429N,LV,이 &#51211,은 나이에 이렇게 성공하려면 얼마나 노력하며 살았겠냐. <move/> 그러니까 너도 열심히 노력 좀 하란 말이야 이놈아!
185,FOOHH92429N,ZN,!,
186,FOOHH92429N,LV,<move/> 뭐해. 연습하러 가야지.,
187,ZGMTO21206G,KA,이제 갈 데가 없어.,
188,ZGMTO21206G,RG,<move/> <pause/> 아...아름다워.,
189,ZGMTO21206G,RG,바보 <pause/> 이 와중에 <pause/>,
190,ZGMTO21206G,KA,"왜, 아름다운 건 아름다운 거지 <pause/> 나쁜 건 나쁜 거고.",
191,ZGMTO21206G,RG,<move/> 기태씬 왜 이런 데 도전했어?,
192,ZGMTO21206G,KA,<move/> 도전? 나 그런 거 안 키워. 근데 왜 그런 걸 물어?,
193,ZGMTO21206G,RG,왠지 돈에 연연하지 않는 것 같아서 <pause/>,
194,ZGMTO21206G,KA,그냥 이런 자연 속에 한번 와보고 싶었어. 도시에 살다보면 영혼 같은 거 느낄 새가 없잖아.,
195,ZGMTO21206G,RG,<pause/>영혼?,
196,ZGMTO21206G,KA,"<move/> <pause/> 그래 영혼이 사라지는 것 같았어. 욕망만 점점 떠돌고 <pause/> 남대문 불 탈 때 기억나? 새벽에 가서 촬영을 했는데, <pause/> 무너지는 남대문보다도 뭔가가 내 가슴 속에서 버티던 어떤 것이 서서히 무너지는 걸 느꼈어. 그 다음부턴 모든 게 답답하고 미치겠더라고. 하지만 난 할 수 있는 게 없고...그냥 영혼이 사라져 가는 사람들을 묵묵히 지켜보는 것 밖엔 <pause/> <move/>",
197,ZGMTO21206G,RG,<move/> <pause/> 지금 서울은 무지 춥겠지?,
198,ZGMTO21206G,KA,<pause/>크리스마스 쯤?,
199,ZGMTO21206G,RG,"와, 여긴 한여름의 크리스마스네. 절대 메리는 아니지만...하하. <move/>",
200,ZGMTO21206G,KA,"<pause/>그런 넌, 왜 신청했어?",
201,ZGMTO21206G,RG,나? 별거 없지. 목표도 안세우고 닥치는 대로 살았는데 그렇게 이것저것 다 해보다 보면 나중에나에게 맞는 일이 생길지도 모른다는 그런 생각 <pause/> 그런 믿음? 그런 착각!,
202,IBWRS79647N,JU,잡것들 <pause/> 소풍가는 줄 아나?,
203,IBWRS79647N,NV,<move/> 나 재인이라고 해. 넌?,
204,IBWRS79647N,JU,<move/> 아무로 나미에. 나미에라 불러!,
205,IBWRS79647N,NV,미애? 나 미애?,
206,IBWRS79647N,JU,<move/> 일본에 도착하면 나아는 체 마라 쪽팔리니까.,
207,IBWRS79647N,NV,미애야! <move/> 거기가면 이상한 비디오 같은 거도 찍는다는데....안 무서워? 넌 겁 안나?,
208,IBWRS79647N,JU,<move/> 지랄을 해라. 그럼 접시 닦으러 가는 줄 알았냐?,
209,FWZMZ78566Q,GB,시트 가셨어요?,
210,FWZMZ78566Q,FV,어.. 오늘 대청소 했어.. 아 맞다! <move/> .. 청소하다가 침대 해드 뒤에서 이거 주웠는데..,
211,FWZMZ78566Q,GB,<move/> .. 아줌마! 이게 침대 해드 뒤에 있었다구요?!!,
212,GDYLY68203N,RR,그냥 택시타고 가는 게 편한데..,
213,GDYLY68203N,IW,<move/> <pause/>,
214,GDYLY68203N,RR,몸조심하고.,
215,GDYLY68203N,IW,가지 마.,
216,GDYLY68203N,RR,<move/>,
217,GDYLY68203N,IW,"아무리 생각해도 2년 전, 너 가버리고 미친놈처럼 다시 그렇게 혼자 지낼 수가 없어. 그러니까 니가 포기해. 두 번은 안 돼.",
218,GDYLY68203N,RR,<move/> 디케이가 기다려.,
219,GDYLY68203N,IW,"<move/> 전화해, 안 간다고.",
220,GDYLY68203N,RR,"<move/> 이럴 거면 차 세워, 다른 차타고 갈래.",
221,MOVYX95335Z,IR,"<move/> 승희야! 니 맘 모르는 거 아니지만, 그래도 아버지잖아. 부녀지간에 용서 못할게 뭐있니?",
222,MOVYX95335Z,MV,<move/> 그게 잘 안되니까 그렇지.,
223,CMSWV25250S,ZX,<move/> 비밀도 그래. 작은 방심에서 새기 마련이야.그 얘기 아는 사람 단단히 챙기고 조심시켜. 알았지?,
224,CMSWV25250S,AZ,<move/> 네. 안 그래도 다들 조심하고 있어요.,
225,HDMQX64553M,NG,왜 그렇게 못 먹어요?,
226,HDMQX64553M,SM,먹고 있어요.,
227,HDMQX64553M,NG,줄창 대성통곡 합니까?,
228,HDMQX64553M,SM,<mute/>,
229,HDMQX64553M,NG,얼굴이 오늘도 좀 그렇잖아요?,
230,HDMQX64553M,SM,제가 일관성 있는 성격이잖아요.,
231,HDMQX64553M,NG,"감격하는 건 좋은데, 신경 좀 써요.타고난 미인형도 아니면서 너무 관리 안하는 거 아닙니까?",
232,HDMQX64553M,SM,그럼 관리 잘하는 여자 찾아보세요.,
233,HDMQX64553M,NG,뭔 말을 못해요.,
234,HDMQX64553M,SM,<move/>,
235,HDMQX64553M,NG,<move/>,
236,NVTYU84259O,NE,뭐? 널린 게 남자라고? 남자만 널렸어? 여자도 널렸는데? 넋 놓고 있다간 내 차례가 안온다는 걸 아셔야지. <move/> 가만...그러고보니까 어린놈이었잖아? 지가 연애를 해봤으면 얼마나 해봤다고. <move/> 하여튼 선무당이 사람 <move/> 허?!,
237,NVTYU84259O,LJ,<move/> 저기요!,
238,NVTYU84259O,NE,쟨 왜 따라오는 거야? <move/>,
239,NVTYU84259O,LJ,<move/> 이봐요! 이봐요!,
240,UXMEV85485O2,BM,성명서를 쓸 참이었는데 <pause/> 다행입니다. 거기까지 안 가게 돼서 <pause/>,
241,UXMEV85485O2,OU,"아, 그랬어? 애들이 잘 따라주던가?",
242,UXMEV85485O2,OU,"아, 그랬어? 애들이 잘 따라주던가?",
243,UXMEV85485O2,BM,"네, 제가 한다고 하니까 <pause/> 다들 따라오더라구요.",
244,UXMEV85485O2,OU,<move/> 그래...하여튼 고마워.,
245,UXMEV85485O2,OU,<move/> 그래...하여튼 고마워.,
246,UXMEV85485O2,BM,아닙니다. 참 고윤수 명예교수님 희수연 초청장 맡겨야 하는데 누구 주관으로 하는 걸로 할까요?,
247,UXMEV85485O2,OU,무슨 소리야?,
248,UXMEV85485O2,OU,무슨 소리야?,
249,UXMEV85485O2,BM,외과 출신이신 걸로 치자면 <pause/> 이주완 과장님 주관으로 해야 하는 거 같은데 <pause/> 그러면 손님들이 적게 올 게 분명하고 <pause/>,
250,UXMEV85485O2,OU,"부원장님으로 하면, 흥행은 되겠지만 <pause/> 내과 출신이라 좀 그렇다 <pause/>",
251,UXMEV85485O2,OU,"부원장님으로 하면, 흥행은 되겠지만 <pause/> 내과 출신이라 좀 그렇다 <pause/>",
252,UXMEV85485O2,BM,"네, 게다가 <pause/> 지금 이과장님, 기분이 최악일텐데 <pause/> 주관자를 부원장으로해서 염장까지 지르면 <pause/>",
253,UXMEV85485O2,OU,"후후 <pause/> 그럼, 안 돼지. <move/> 이과장님 주관으로 해. 괜히 자극하지 말자고 <pause/>",
254,UXMEV85485O2,OU,"후후 <pause/> 그럼, 안 돼지. <move/> 이과장님 주관으로 해. 괜히 자극하지 말자고 <pause/>",
255,UXMEV85485O2,BM,<move/> 그렇겠죠? 아무래도 <pause/>,
256,UXMEV85485O2,OU,원칙대로 가. 원칙대로 <pause/>,
257,UXMEV85485O2,OU,원칙대로 가. 원칙대로 <pause/>,
258,AXAUH64646P,IR,<move/> <pause/> 뭐야 이게 ?,
259,AXAUH64646P,WC,상당히 찝찝하게 생겼네 <pause/>,
260,AXAUH64646P,IR,"<pause/> 그야말루 돌연변이다, 돌연변이 <pause/>",
261,AXAUH64646P,IR,죽은건가 ?,
262,AXAUH64646P,WC,아까 보니깐 쪼금 움직이는거 같던데 <pause/>,
263,AXAUH64646P,IR,"어, 컵 !",
264,AXAUH64646P,WC,뭐였냐 그거 ? 어우 씨 재수없어 <pause/>,
265,AXAUH64646P,IR,와 - 큰일날 뻔했다 <pause/> 딸내미가 사준 컵인데 <pause/>,
266,AXAUH64646P,WC,<pause/> 애가 벌써 뭘 사줘 ? 혜원이가 올해 여섯 살 아닌가 ?,
267,AXAUH64646P,IR,개가 올해부터 내 생일을 챙긴다니까 ! 참 나 <pause/>,
268,NIDNO70354X7,PI,<move/> 너 이러고 나오면 동의설 어떻게 받으라고!,
269,NIDNO70354X7,DW,<move/> 그깐 동의서 안 받는다니까!,
270,NIDNO70354X7,PI,<move/> 그 아저씨. 원래 그래. 내가 편해서 하는 소리야.,
271,NIDNO70354X7,DW,"<move/> 넌 어떡하고 다니길래 허당이니, 싼 맛이니 그런 소릴 듣고 살 아! 그리고, 그게 편해서 하는 소리야? 넌 자존심도 없어!",
272,NIDNO70354X7,PI,! <move/> 난 자존심 하나도 안상하거든?,
273,NIDNO70354X7,DW,<move/>,
274,NIDNO70354X7,PI,<move/> 내가 보기엔 너 지금 투정 부리는 걸로 밖에 안보여!,
275,NIDNO70354X7,DW,!뭐? 투정!,
276,NIDNO70354X7,PI,"너 리조트 대표로 나온 거잖아. 듣기 싫어도 마을 사람들 얘기 들어 야 하고, 불편해도 찾아 다니면서 니네 리조트 사업에 대해 설득시 켜야지. <move/> <pause/> 난 단순히 너 돕는 역할밖에 못해.",
277,NIDNO70354X7,DW,<move/>,
278,NIDNO70354X7,PI,"근데 넌 남 일인 듯 사람들 만나고 부딪치는 거 싫어하고, 매번 할때마다 투덜거리만 하잖아!",
279,NIDNO70354X7,DW,!...니가 나에 대해 뭘 안다고 아는 척이야! 넌 그렇게 똑똑해서 사기 나 당하고 다니냐! <move/>,
280,NIDNO70354X7,PI,<move/> 지겹지도 않냐? 그 사기 당한 얘기?,
281,NIDNO70354X7,DW,<move/> 나 가르칠 생각 말고 니 앞가림이나 잘해! <move/> <pause/> 네. <move/> 뭐라구요!,
282,NIDNO70354X7,PI,! <move/>,
283,SMTSM84733Y,ZA,"어, 이상해. 물살이 갑자기 빨라졌어! <move/> 배를 세워. 방향을 틀어!",
284,SMTSM84733Y,HY,악 !!!!!!!!!!!!!!!!!!!,
285,NBSMM93289R5,VC,<move/> 진짜요? 유주언니 만나봤어요?,
286,NBSMM93289R5,QD,"<move/> 아니, 한성 형이랑 통화했어. 내일 저녁 같이 먹자던데, 한성형 집에서.",
287,NBSMM93289R5,VC,<move/> 나....가도 되나? 유주언니도 나 오라고 해요?,
288,IOKVR14005Q8,CA,"장준혁한테 앙심을 품고, 딸을 이용해 복수에 나섰다...이게 병원에서 돌고 있는 얘깁니다",
289,IOKVR14005Q8,IM,<move/> 아니 무슨 그런 <pause/>,
