No,serialID,speaker,dialogue,
45,WHQTR75663F,XZ,"그랴, 나가 다 처먹었다, 나가 한 끼에 열 그릇씩 먹어치웠다.",
46,LNPHL32204W,VM,아유 탐스럽고 이쁘기도 해라.. 어쩜 세상에..이렇게 잘생긴 고추가 있나..,
47,LNPHL32204W,LV,<move/> .. 이거 할머니꺼예요..,
48,LNPHL32204W,VM,내 꺼라구.. 이게 다?,
49,LNPHL32204W,LV,예.. 치마 펼쳐보세요..,
50,LNPHL32204W,VM,<move/>,
51,LNPHL32204W,LV,<move/>,
52,LNPHL32204W,VM,<move/>,
53,LNPHL32204W,VM,<move/> .. 꿈이네.. 근데 무슨 꿈이 그렇게 생생한게.. 가만있어보자.. 이거 태몽 아니야?.. <move/> ..아닌가.. <move/> 아이구 신령님 조상님 부처님 우리 세훈이 애기 하나만 점지해 주세요..,
54,VRXKM98852M,ZY,"뭐가 됐든 상관없어요,김사부를 한방에 훅! 보낼수 있는거라면 뭐가 됐든 공유하도록 합시다.",
55,VRXKM98852M,YN,한방에 훅..! 이라구요? <move/>,
56,VRXKM98852M,ZY,"이번 일만 잘 해주면 장실장, 내가 서울 본원으로 천거해드릴까 하는데.",
57,VRXKM98852M,YN,<move/> 거대병원으로요...?,
58,VRXKM98852M,ZY,"잘 생각해보세요, 시간은 충분하니까.",
59,VRXKM98852M,YN,<move/>,
60,DJFFG4644Q,ZU,국정원에서 국가 전산망 모의 해킹했더니 86%가 다 뚫렸데. 정말 보안의식들 없어서 큰일이야. <move/> 여긴 별 일 없죠?,
61,DJFFG4644Q,JG,"예? <pause/> 아, 예.",
62,DJFFG4644Q,ZU,"지금 지사 연구소 들렸다가 나가는 길이야. 회장님이 둘러보고 오라고 하셔서 <pause/> 다들 열심히 하네 <pause/> 응, 인상들 좋아.",
63,ACAIE59121H8,YP,연락하지 말라는데 왜 불렀소?,
64,ACAIE59121H8,VX,<move/> 아니 입금 하려는데 계좌 번호가 아니라네.,
65,ACAIE59121H8,YP,<move/> 여 2가 아니고 9네.,
66,ACAIE59121H8,VX,아 <pause/>,
67,ACAIE59121H8,YP,하이 씨 <pause/> 전화로 하지 <pause/>,
68,BGJYT64360R,BP,"<move/> 어이, 이여사. 오랜만이야.",
69,BGJYT64360R,BP모,! <move/> <pause/> 술 마시니?,
70,BGJYT64360R,BP,<move/> <pause/> 응....좀..마셨지. <move/> 나 보고 싶어서 전화했구나?,
71,BGJYT64360R,BP모,<move/> <pause/> 엄마야 아들 항상 보고 싶지.,
72,BGJYT64360R,BP,거참..나한테 너무 빠져 살지 말라니까.,
73,BGJYT64360R,BP모,<move/> <pause/> 힘드니?,
74,BGJYT64360R,BP,! <move/> <pause/> 울 엄마 돗자리 깔아야 겠네. <move/> ..응...쫌 힘드네. <move/> <pause/> 맨 놀기만 하던 놈이 이일 저일 하려니까..이거 저거 챙기려니까...뭘 해야는지..뭔 하지 말아야는지..도통 모르겠어서 <pause/> 그래서 힘들어.,
75,BGJYT64360R,BP모,<mute/>,
76,BGJYT64360R,BP,여기까지만...딱 선이 그어지면 좋겠는데...그게 안 돼서...자꾸 선을 넘어가고 <pause/> <move/> <pause/>,
77,BGJYT64360R,BP모,<move/> <pause/>,
78,BGJYT64360R,BP,<move/> <pause/> 왜 그렇게 바보 같이 당하고만 사는지 화가 나 엄마....힘들어하는데..내가 뭘 어떻게 해야는 건지..모르겠어. 하나도 모르겠어.,
79,BGJYT64360R,BP모,<move/> <pause/>,
80,XYPTH12801X,FR,요즘 너무 예민하신 것 같아요. 소송 껀만 해도 직접 신경 쓰실 일은 아니잖아요.,
81,XYPTH12801X,OX,"<move/> 그래, 알아 <pause/> 윤섭 씨한테 내야 될 화를 <pause/> 그 여자한테 내고 있는 건지도 모르지 <pause/>",
82,SXGYR93063J,JR,<move/> 못 간다구요? 왜요?,
83,SXGYR93063J,VU,"자네 대신 이도욱 선생을 보내기로 했어. 병원장님 결정이야. 김유순 환자 사건으로, 자네한테 뭔가 문제가 있다고 생각하신 것 같애.",
84,SXGYR93063J,JR,<move/> <pause/> 말도 안 돼 <pause/>,
85,YXNHI77347G,DU,너무 너무 좋다. 남편하고 자는 거 보다 더 좋다.,
86,YXNHI77347G,BB,엄마하고 자는 게 얼마만이야?,
87,YXNHI77347G,DU,"니가 이렇게 엄마, 나랑 같이 자 그러니까 꼭 결혼해서 나갔다가 친정온 딸 같애.",
88,YXNHI77347G,BB,결혼해도 여기서 살라고 넓게 지은 거라며.,
89,YXNHI77347G,DU,"그게 그때 꿈이지, <move/> 어머머머 꿈은 아니네? <move/> 서군하고결혼하면 들어와 살아도 되잖아?",
90,YXNHI77347G,BB,<move/> 서변?,
91,YXNHI77347G,DU,응? 그치? 그치? 아버지 미국에 있다며.,
92,YXNHI77347G,BB,엄마 그게 <pause/>,
93,YXNHI77347G,DU,<move/> 니들 결혼하면 시아버지 귀국하신대?,
94,YXNHI77347G,BB,<move/> 그게 아니라 <pause/>,
95,YXNHI77347G,DU,그럼?,
96,YXNHI77347G,BB,엄마 나 <pause/> <move/> 서변 진짜 좋아하나봐 <pause/>,
97,YXNHI77347G,DU,<move/> 좋아하는 거 아니었어?,
98,YXNHI77347G,BB,<move/> 좋아했는데 이렇게 좋아하는 건지 몰랐어. 좋아해도 좋아하는 줄몰랐는데 <pause/> <move/>,
99,YXNHI77347G,DU,혜리야?,
100,YXNHI77347G,BB,<move/> 엄마 <pause/>,
101,YXNHI77347G,DU,<move/> 왜 그래? 싸웠어? 서군이 속 썩였어?,
102,YXNHI77347G,BB,<move/> 보고 싶어 <pause/>,
103,FTQNF82216Y,VG,제가 왜 이래야 되는지 제가 알 필요는 없습니까?,
104,FTQNF82216Y,OK,당이 시킨 일이니까.,
105,FTQNF82216Y,VG,<move/>,
106,MEWCV84716G3,OA,"꼬마야, 아줌마가 마지막으로 묻는다. 이번 물으면 열 번째거든? 너 이름이 뭐니?",
107,MEWCV84716G3,IQ,<mute/>,
108,MEWCV84716G3,OA,<move/> 그럼 너 여기 누구네 집이니? 삼촌? 작은아빠?,
109,MEWCV84716G3,IQ,<mute/>,
110,MEWCV84716G3,OA,너 진짜 고집 세다 <pause/>,
111,MEWCV84716G3,OA,"너 쉬 마렵니? 얘, 쪼금만 참아, 응? 여기 화장실이 어딨지? <move/>",
112,MEWCV84716G3,OA,너 <pause/> 쌌구나?,
113,WKIMY22168G8,XE,<move/> 벌금용지도 있어야.이런 거 제때 안내믄 큰 일 나는 거 아녀?,
114,WKIMY22168G8,TU,귀찮아. <move/>,
115,WKIMY22168G8,XE,<move/> 저그 말이다.어젯밤에 수연이가 꿈에 보이던디.,
116,WKIMY22168G8,TU,<pause/>그래서?,
117,WKIMY22168G8,XE,"너, 아니제? 그건 아니제?아니다 싶으면서도 혹시나 혀서.",
118,WKIMY22168G8,TU,<move/> 형은 날 그렇게 못 믿어?내가 사람 죽일 놈이야?그것도 사랑했던 여자를 죽일 놈이냐구?,
119,WKIMY22168G8,XE,사랑을 허긴 혔냐?,
120,WKIMY22168G8,TU,<mute/>,
121,WKIMY22168G8,XE,형사양반은 자꾸 찾아와쌌고 내 맘도 불안해서 그랴.에미도 그렇게 불쌍하게 죽었는디 에비까지 죄인이믄고니 놈이 너무 가여워서 <pause/>,
122,WKIMY22168G8,TU,날 그렇게 몰라?정윤희도 난 범인 아닌 거 같다고 그러더라.사람 죽일 사람은 아닌 거 같다구?,
123,WKIMY22168G8,XE,윤희씨야 워낙 순진하고 착한께로.,
124,WKIMY22168G8,TU,나가. 나가라구.,
125,WKIMY22168G8,XE,난 믿는디. 사람이라는 짐승이 워낙 요상해서 <pause/> <move/>,
126,WKIMY22168G8,TU,<move/>,
127,HVKAZ38146C,FD,일 하고 계세요?,
128,HVKAZ38146C,TG,"<move/> 어머, 사장님.",
129,HVKAZ38146C,FD,쉬엄쉬엄 쉬시면서 하세요.,
130,HVKAZ38146C,TG,앉으세요.,
131,HVKAZ38146C,FD,"<move/> 직원들이 오이사 뭐라고 부르는 줄 아세요? 오이사 별명이 뭔지 아시냐구요. 사귀라고 한대요, 사귀.",
132,HVKAZ38146C,TG,네?,
133,HVKAZ38146C,FD,"일 사자, 귀신 귀자. 일밖에 모르는 귀신이랩니다. 오이사 땜에 홍보팀 전원이 늘 자정이 넘는다고 불평들 하던데 <pause/>",
134,HVKAZ38146C,TG,"어머, 그래요?",
135,HVKAZ38146C,FD,열심히 하는 것도 좋지만 아랫사람들 눈치도 봐야되는 거예요. 진정한 상사가 되려면 말이죠. 전략을 갖고 직원들을 부려야하는 법이거든요. 적당히. 너무 열심히 일하지 않으면서도 깐깐하게..아셨어요?,
136,HVKAZ38146C,TG,"<move/> 명심하겠습니다, 사장님.",
137,HVKAZ38146C,FD,"가만. 우리 언제 골프나 한번 치러 갈까요? <move/> 아차, 지금 그럴 때가 아니지.",
138,HVKAZ38146C,TG,<mute/>,
139,HVKAZ38146C,FD,"아참, 일하시던 중이었지? 자, 계속해요. 난 그만 갈랍니다.",
140,VWCWP87399L6,KZ,"<move/> 그럼 우성미가 그날 근무 중에 혹시 더피곤한 일이 있었는지, 나이트 근무는 언제부터 했는지 그런 거 조사하고, <move/>",
141,VWCWP87399L6,FY,<move/>,
142,VWCWP87399L6,KZ,"<move/> 서변, 서변! 일어나요! 여기서 자면 어떡해?집에 가서 자요 <pause/> <move/>",
143,VWCWP87399L6,FY,<move/>,
144,VWCWP87399L6,KZ,<move/> 날 업었으니 힘들기도 했겠다 <pause/> <move/> 한 시간만 봐 주자 <pause/>,
145,VWCWP87399L6,KZ,<move/> 서변 <pause/> 서변! <pause/>,
146,VWCWP87399L6,FY,<move/> 제발.. <move/>,
147,VWCWP87399L6,KZ,<move/> 서변! 일어나요! 일어나!,
148,VWCWP87399L6,FY,<move/> 안돼! 안돼! 안돼.. 제발 <pause/>,
149,VWCWP87399L6,KZ,"<move/> 어떡해 <pause/> <move/> 괜찮아요, 괜찮아요,꿈이야 <pause/> <move/> 꿈꾸는 거에요, 지금 꿈꾸는 거야 <pause/>",
150,VWCWP87399L6,FY,<move/>,
151,VWCWP87399L6,KZ,<move/>,
152,VWCWP87399L6,FY,<move/>,
153,VWCWP87399L6,KZ,어머 <pause/> <move/> 잘난 척 디게 하더니 <pause/> <move/> 가여워 보이냐 <pause/> <move/>,
154,VWCWP87399L6,FY,<move/> <pause/>,
155,SOJCK42393E9,PG,이연재 환자 아직도 안 온 거죠?,
156,SOJCK42393E9,EW,올 겁니다. 먼저 퇴근하세요.,
157,SOJCK42393E9,PG,네 <pause/> <move/>,
158,SOJCK42393E9,EW,<mute/>,
159,LORRA30748D,WD,<move/> 달라며 왜 안 가져가?,
160,LORRA30748D,XG,"<move/> 선배님, 혹시 제 사진이요 <pause/>",
161,LORRA30748D,WD,<move/> 벚꽃 사진?,
162,LORRA30748D,XG,그걸 왜 선배님이 갖고 계세요?,
163,LORRA30748D,WD,<move/> 그런 델 왜 혼자 갔냐?,
164,LORRA30748D,XG,"<move/> 누, 누가 그래요? 혼자 갔다구. <move/> 혹시 사진 준 거 빈이에요? 엄만 디카 쓸 줄 모르는데 <move/> 빈이가 무슨 말 안 했어요?",
165,LORRA30748D,WD,<move/> 무슨 말? 나 좋아한단 말?,
166,LORRA30748D,XG,네에? <move/>,
167,LORRA30748D,WD,뭘 그렇게 놀라? <move/> 예전에 네 입으로 말해놓고.,
168,LORRA30748D,XG,제가 언제요? 마검한테 밖에 말 안 했는데 <move/>,
169,LORRA30748D,WD,거 봐. 했잖아.,
170,LORRA30748D,XG,"<move/> 그건, <move/> 제, 제가 피의자 소환 시간이 돼서,먼저 들어가 보겠습니다. <move/>",
171,LORRA30748D,WD,<move/>,
172,GYLFX94449H5,WE,<move/> .. 은님씨.. 어제 잘 들어갔어요?,
173,GYLFX94449H5,QB,<move/> .. 예 잘 들어갔어요..강호씨는요..?,
174,GYLFX94449H5,WE,뭐 저두요..,
175,GYLFX94449H5,QB,<move/> .. 저기 소매 단추가 떨어지려고 하는데..,
176,GYLFX94449H5,WE,<move/> .. 어? 이거 뭐야.. 달랑 달랑 금방 떨어지겠네.. 혹시 회사에 바늘하고 실 있어요..?,
177,GYLFX94449H5,QB,사무실에 있는데.. 회사 가서 빌려줄게요.. <move/>,
178,GYLFX94449H5,WE,<mute/>,
179,JYYTP29012V8,PV,"<pause/> 샌프란시스코 일정하고 시카고하고 너무 타이트 하게 붙어서 일정을 좀 조정한다고 연락이 왔고 <pause/> 음 <pause/> 참, 언니 뉴욕 가는 비행기 컨펌을 다음 주말까지 해야된다 는데.",
180,JYYTP29012V8,VE,<move/> <pause/> 컨펌?,
181,JYYTP29012V8,PV,응. 빨리 정해달라는데. 금요일일지 토요일일지. 비행기가 요즘 다 북업되서 난리래.,
182,JYYTP29012V8,VE,그렇구나 <pause/>,
183,JYYTP29012V8,PV,<move/> <pause/>,
184,JYYTP29012V8,VE,어쩌지?,
185,JYYTP29012V8,PV,그건 내가 그냥 알아서 정할게. 괜찮지?,
186,JYYTP29012V8,VE,"그래, 그럼.",
187,JYYTP29012V8,PV,그리고 <pause/> 부탁이다. 오늘 퇴근하고 우리 집으로 가자.,
188,JYYTP29012V8,VE,왜에?,
189,JYYTP29012V8,PV,"언니, 여기서 자는 거 <pause/> 한달 째야. 진짜 괜찮니?",
190,JYYTP29012V8,VE,"뭐, 괜찮은데 <pause/>",
191,JYYTP29012V8,PV,<move/> 괜찮기는 씨 <pause/>,
192,JYYTP29012V8,VE,왜 그래?,
193,JYYTP29012V8,PV,개주접을 떠냐 <pause/> 사장만 아니면 확 한 대 까는 건데 <pause/>,
194,JYYTP29012V8,VE,<mute/>,
195,CZFNT57150J2,QI,<move/> 회식한다드니 막 먹었지? 뭐 먹었어? 얼마나 먹었어? <move/> 얼른 올라 가 봐!,
196,CZFNT57150J2,DN,으유 <pause/> <move/>,
197,CZFNT57150J2,QI,<move/> 300그램 줄었네?,
198,CZFNT57150J2,DN,안 먹었다니까 <pause/> <move/>,
199,FKTOW37700Z,SE,덕분에 잘 먹었습니다.,
200,FKTOW37700Z,DQ,나도 심심하지 않았어요.,
201,FKTOW37700Z,SE,"어 민지야! <move/> 괜찮아, 잠깐 통화할 수 있어. <move/> 내일 캠프 가지? 엄마 기억하고 있어. 준비물? 알았어, 이따가 엄마 회사 끝나고 만나서 사줄게. 응, 이따 봐? 엄마도 사랑해. 쪽! <move/>",
202,FKTOW37700Z,DQ,<move/> 딸하고 굉장히 친한가봐요.,
203,FKTOW37700Z,SE,떨어져 있어서 더해요. 지금은 아빠한테 가 있어요.,
204,FKTOW37700Z,DQ,그렇게 이쁜데 떨어져 있어서 속상하겠다.,
205,FKTOW37700Z,SE,"네, 많이요. 두 분은 아이없이 단출하시죠?",
206,FKTOW37700Z,DQ,<pause/> <move/> 옛날에 아이 가졌었어요. 근데 내 욕심 때문에 놓쳤어요. 굉장히 큰 작품 안무를 처음 맡을 기회가 왔었거든요.,
207,FKTOW37700Z,SE,많이 힘드셨겠어요.,
208,FKTOW37700Z,DQ,내가 그 사람한테 꼭 듣고 싶은 말이 뭔지 알아요? “괜찮다” <pause/> 그 말 한마디였어요. 나한테 괜찮다고 한번만 말해줬으면 했는데 <pause/> 그 남자 한번도 안 그랬어요. 내 잘못이지만 <pause/> 내 탓인 줄 알지만 <pause/> 그래도 제일 가슴 아픈 건 난데. <move/> 가끔 사람 무장해제시키는 사람들이 있던데 윤팀장도 그러네요. 내가 이런 얘길 하고.,
209,FKTOW37700Z,SE,"<move/> 맘에 담아둔 얘기, 직접 한번 해보시면 <pause/>",
210,FKTOW37700Z,DQ,<pause/> 글쎄 <pause/> 그러기엔 너무 늦은 거 같애요.,
211,FKTOW37700Z,SE,<mute/>,
212,ZIAGK29188D,EV,"아침에 <pause/> 아무 말 없이 나가셨어요. 걱정돼서 가게에 전화해 봤더니, 평소랑 똑같이 일하고 계시대요.",
213,ZIAGK29188D,WT,실감이 안 나시는 걸 거예요.,
214,ZIAGK29188D,EV,<mute/>,
215,ZIAGK29188D,WT,당신은 어때요. 괜찮아요?,
216,ZIAGK29188D,EV,"모르겠어요. <pause/> 엄마도 걱정이고, 은석이도 걱정이고 <pause/>",
217,ZIAGK29188D,WT,하! 지금 이 상황에서 채은석 씨는 왜 걱정하는 거예요?,
218,ZIAGK29188D,EV,"네?! 지금 이 상황에서, 질투하는 거예요?",
219,ZIAGK29188D,WT,하! <move/> 나한테는 신경도 안 쓰고.,
220,ZIAGK29188D,EV,<move/> 가요. 점심시간 다 끝나 가는데. 이런 일로 아버지한테 또 찍히지 말고요.,
221,ZIAGK29188D,WT,<move/> 알았어요.,
222,ZIAGK29188D,EV,<move/> 가요. <move/>,
223,ZIAGK29188D,WT,<move/> 잠깐만요. <move/> 거기 뭐 묻었어요.,
224,ZIAGK29188D,EV,어디요? <move/>,
225,ZIAGK29188D,WT,<move/> 와 봐요.,
226,ZIAGK29188D,EV,<move/>,
227,ZIAGK29188D,WT,<move/>,
228,ZIAGK29188D,EV,아!!,
229,ZIAGK29188D,WT,기운 내요.,
230,ZIAGK29188D,EV,<move/> <pause/> 알았어요. <move/>,
231,ZIAGK29188D,WT,<move/>,
232,ZIAGK29188D,EV,<move/>,
233,ZIAGK29188D,WT,<move/>,
234,EQXYC85002O,XT,형님~ 나오셨군요. 건강은 좀 어떠신지요?,
235,EQXYC85002O,IN,<move/> 음.....건강~ 나쁘지 않네.,
236,EQXYC85002O,XT,부전자전이라더니 정도 말입니다~ 역시 형님 아들이더군요.전 이 재판에서 정도가 뒤집을 줄 알았습니다. 그래서 검사측 증인 서는 것도 가볍게 했는데~ 어떻게 많이 노여우셨습니까?,
237,EQXYC85002O,IN,<move/> 노엽다니~ 자네 알잖아~나에게 유일하게 없는 게 분노의 감정 아닌가! 난 애초에 분노가 거세된 유전자를 가졌지~ 그나저나 자네~요즘 대출 받으러 다니느라 바쁘단 소문이 있어.,
238,EQXYC85002O,XT,<pause/> <move/> 아~ 네~ 사무실 확장 좀 하려구요.,
239,EQXYC85002O,IN,<pause/> <move/> 하긴.....사무실 규모와 공사 규모는 비례한다는 아주 재밌는 속설이 있지.,
240,EQXYC85002O,XT,<pause/> <move/> 따로 수주를 받은 건 아직 없는데~일종의 대비책이죠 뭐.,
241,EQXYC85002O,IN,<pause/>그래~ 향이 좋은 차나 한 잔 주지.,
242,EQXYC85002O,XT,아....그럼요~ 형님 좋아하는 쟈스민으로 올리겠습니다.,
243,EQXYC85002O,IN,<move/>,
244,TUVRR73590Y,QL,굿모닝. 일찍 나왔네.,
245,TUVRR73590Y,KX,"<move/> 뭐 굿모닝? 그인사, 지금 니 입에서 나올 인산 아닌거 같은데!",
246,TUVRR73590Y,QL,그래? 그럼 안굿모닝! 됐니?그만 좀 쳐다봐! 유리부스 금가겠다! <move/>,
247,TUVRR73590Y,KX,<move/>,
248,TUVRR73590Y,KX,"송승준이란 남자에 대해, 그렇게 자신만만하니?",
249,TUVRR73590Y,QL,적어두 너보단 자신만만하지!,
250,TUVRR73590Y,KX,그사람에 대해 얼만큼 아는데?,
251,TUVRR73590Y,QL,알만큼 알아.,
252,TUVRR73590Y,KX,가령!,
253,TUVRR73590Y,QL,가령? 니가 아니라 날 좋아한다는걸 알지!그러넌 넌 뭘 아는데?,
254,TUVRR73590Y,KX,널 계속 좋아할수 없을거란 걸 알지!,
255,TUVRR73590Y,QL,뭐? 무슨...말이야 그게?,
256,TUVRR73590Y,KX,"그사람 어머니가, 그사람 짝으루, 니가 아니라 날, 선택하셨거든! 어젯밤에!",
257,TUVRR73590Y,QL,뭐라구...? 같이 <pause/> 있었어?,
258,TUVRR73590Y,KX,응. 어머님댁에서.,
259,TUVRR73590Y,QL,<pause/> <pause/> <move/>,
260,TUVRR73590Y,KX,"근데, 그사람 어머니가 만약에 내가 아니라 널 선택했어두,아마 결관 똑같을 거야! 넌, 결국 도망치구 말거니까! 그사람한테서!",
261,TUVRR73590Y,QL,뭐...?,
262,TUVRR73590Y,KX,"<move/> 난, 도망치지 않을 거야! 절대루!그사람한테서!",
263,TUVRR73590Y,QL,<mute/>,
264,YTUSK33030B4,UK,"아침도 점심도, 안 먹고 그대로 내놨다면서.",
265,YTUSK33030B4,EF,<mute/>,
266,YTUSK33030B4,UK,입맛이 없어서 그런 거야. 아니면 구토 증세가 있어서 먹을 수가 없는 거야.,
267,YTUSK33030B4,EF,<mute/>,
268,YTUSK33030B4,UK,<move/> 이연재.,
269,YTUSK33030B4,EF,<move/> <pause/> 이럴 줄 알았으면 사진이라도 한 장 찍어두는 건데.,
270,YTUSK33030B4,UK,뭐?,
271,YTUSK33030B4,EF,그 사람이 왔었어. 사실대로 털어놨어.,
272,YTUSK33030B4,UK,아!,
273,YTUSK33030B4,EF,"이제 다, 끝났어.",
274,YTUSK33030B4,UK,<move/> <pause/>,
275,XXSVI41022J,AQ,자 가방 내려놓고 둘 다 손부터 씻어. 엄마 밥 할게. <move/> 아까 정리하고 나갔는데? <move/> <pause/> ?,
276,XXSVI41022J,CI,어? 엄마 과자 샀어? 우와 되게 많다!,
277,XXSVI41022J,AQ,응?,
278,XXSVI41022J,AQ,<pause/> <move/> 민우아저씨 왔다갔나보다. 밥 먹고 먹어야지. 손부터 씻어.,
279,XXSVI41022J,CI,응!,
280,XXSVI41022J,AQ,<move/>,
281,XXSVI41022J,CI,"엄마, 예은이 옷 젖었어!",
282,XXSVI41022J,AQ,"어, 그래. <move/>",
283,RPJOZ98390R6,RH,<move/> <pause/> <pause/>,
284,RPJOZ98390R6,GD,<move/> <pause/> <pause/>,
285,RPJOZ98390R6,RH,"아빠가 지금,",
286,RPJOZ98390R6,GD,"<move/> 알아요. 내가 알아서 처리할 테니까, 걱정하지말구집에 가서 기다리구 있어요.시간이 없어서 바래단 못줘요.",
287,RPJOZ98390R6,RH,<move/> 어떻게 <pause/> 하려구요?,
288,RPJOZ98390R6,GD,나 좀 믿어주면 고맙겠는데...!,
289,RPJOZ98390R6,RH,믿어요!,
290,RPJOZ98390R6,GD,믿는 사람이 일이 이렇게 될때까지 나한테 한마디두 없어요?,
291,RPJOZ98390R6,RH,화...났어요?,
292,RPJOZ98390R6,GD,그럼 화 안나게 생겼어요?일분만 늦었어두 당신한테 꼼짝없이 걷어차일 뻔했는데!,
293,RPJOZ98390R6,RH,<mute/>,
294,RPJOZ98390R6,GD,"시간이 촉박해서 오늘은 그냥 넘어갑니다만, 두구두구 조목조목 따지구 짚을 겁니다 내가!10년 뒤 20년 뒤에두 시시때때루 꺼내서 자근자근 질겅질겅 씹을 겁니다!나, 은근히 뒤끝 있습니다!",
295,RPJOZ98390R6,RH,<move/>,
296,RPJOZ98390R6,GD,"어~어, 웃어요? 사람 바짝바짝 피말리게 해놓구, 말갛게웃어요?",
297,RPJOZ98390R6,RH,고마워요! 늦지 않게 달려와줘서!,
298,RPJOZ98390R6,GD,미안해요 <pause/> 겪지 않아두 될일 겪게 해서.,
299,RPJOZ98390R6,RH,<move/>,
300,RPJOZ98390R6,GD,그만 갑시다.,
301,RPJOZ98390R6,RH,<move/>,
302,RPJOZ98390R6,GD,그럼 낼 봐요.,
303,RPJOZ98390R6,RH,"전화, 해요!",
304,RPJOZ98390R6,GD,<move/> 올라가요.,
305,RPJOZ98390R6,RH,네. <move/>,
306,RPJOZ98390R6,GD,<move/>,
307,RPJOZ98390R6,RH,<move/>,
308,BWPEE3840I,TV,<move/> 저 오늘 저녁은 시간 괜찮아요!,
309,BWPEE3840I,BR,퇴근시간에 맞춰 기다리겠습니다.,
