No,serialID,speaker,dialogue
149,TZING77019B,AG,"여기요, 지금 상황 파악이 안되나 본데, 응? 여기 저, 당신이 친 피해자 말,"
150,TZING77019B,AG,저기요! 안들어요? 여봐요!지금 내가 피해자 얘기하고 있잖아요!
151,TZING77019B,AG,"서지희, 25세 사고 현장에서 방치된지 3시간만에 발견. 이 여자 임신중이었습니다. 그 날 낮에도 병원에서 진료받은 기록이 있어요."
152,NKYLX23867J0,NZ,<move/> ..어디 갔다 와..?
153,NKYLX23867J0,IA,<move/> ..깜짝이야.. 언제 오셨어요?
154,NKYLX23867J0,NZ,방금 왔어. 열무김치 좀 가지고 왔는데..
155,NKYLX23867J0,IA,<move/> 진짜요?! 안 그래도 김치 똑 떨어졌는데.. <move/> ..와 진짜 맛있어요.. 이거에다 고추장 넣고 비벼먹으면 되겠다.. <move/>
156,NKYLX23867J0,NZ,<move/> 그렇게 맛있어..? ..하긴 뭐든 맛있을때다.. <move/>
157,NKYLX23867J0,IA,<move/>
158,NKYLX23867J0,NZ,<move/> .. 그 사이에 배 많이 불렀네..
159,NKYLX23867J0,IA,<move/> ..예.. <move/> 근데 얘가 자꾸 차요..나중에 박지성처럼 축구선수 될려나 봐요. 어찌나 세게 차는지.. <move/> 귀여워 죽겠어요 아줌마..
160,NKYLX23867J0,NZ,얘가 얘가 내가 그 동안 귀에 딱지앉게 한 말 다 어디로 들은 거야? 애한테 정주지 말라고 했잖아.. 나중에 힘들다구..
161,NKYLX23867J0,IA,<move/> .. 정 안줘요..
162,NKYLX23867J0,NZ,지금 그게 정 안주는 거야..? 줘도 흘러넘치게 주고 있구만..
163,NKYLX23867J0,IA,아줌마! 애 앞에선 그런 소리 이제 좀 그만 하세요.. 아무 것도 모르는 거 같지만 <move/> 얘도 다 알아듣는단 말이예요..
164,NKYLX23867J0,NZ,<pause/> 앞날이 구만린데.. 지금 생각하지 말구 앞날을 생각해 ..다 너 위해서..내 딸 같아서 하는 말이니까 새겨듣구 명심해.. <move/>
165,NKYLX23867J0,IA,<pause/>벌써 가시게요..
166,NKYLX23867J0,NZ,오늘 바쁜 일이 있어서.. 나중에 또 올테니까..밥 잘 챙겨먹구.. 문 단속 잘하구.. <move/>
167,NKYLX23867J0,IA,예.. 안녕히 가세요.. <move/> ..저 아줌마 말 신경 쓰지 마.. 너한테 한 말 아니니까.. <move/>
168,PSAPA37335R,EW,깼어?
169,PSAPA37335R,QO,<move/> <pause/> <pause/>
170,PSAPA37335R,EW,"다행히 깨지진 않았네! 아후 엄마, 조심 좀 해에! 이거 메이커야!"
171,PSAPA37335R,QO,쪼까 셨다 헐란다. 허리가 아파서 영 <pause/>
172,PSAPA37335R,EW,그럼 이거 언제 다해?
173,PSAPA37335R,QO,천천히 허자. 오늘 못허믄 낼 허문 되고.
174,PSAPA37335R,EW,아흐 차암! 아 몰라! 쉬든지 말든지! <move/>
175,PSAPA37335R,QO,<move/>
176,LVNBG87231D,FI,<pause/>예.. <move/>
177,LVNBG87231D,CQ,여기는 어쩐 일이야..?
178,LVNBG87231D,FI,죄송해요. 가끔 찾아뵙고 그래야 했는데..
179,LVNBG87231D,CQ,일도 없는데 일부러 찾아오는 게 쉽니..? 아버지는 잘 계시고..?
180,LVNBG87231D,FI,<move/> .. 아버지가 .. 아버지가 많이 아프세요..
181,LVNBG87231D,CQ,<pause/>그래..? 어디가 안좋으신데..
182,LVNBG87231D,FI,간경화로 쓰러지셨는데.. 지금 저도 알아보지 못하세요..
183,LVNBG87231D,CQ,<pause/>어머나..
184,LVNBG87231D,FI,<pause/>간이식 수술 빨리 안하면 .. 가망이 없으시데요..
185,LVNBG87231D,FI,<pause/> 작은 엄마.. 저 좀 도와주세요.. 아빠 수술하셔야 하는데 돈이 없어서..
186,LVNBG87231D,CQ,보다시피 내가 도와줄 주제가 되니..? 우리도 니 작은 아버지 돌아가시고 내가 빌딩청소 하면서 겨우 먹구 살어..
187,LVNBG87231D,FI,<move/> .. 힘드시겠지만 이 집 담보로 돈 빌려주시면.. 아빠 일어나면 꼭 갚아드릴게요..
188,LVNBG87231D,CQ,<move/> .. 아무리 급해도 그렇치.. 어떻게 하나 있는 집 잡혀달란 말이 나와?
189,LVNBG87231D,FI,<move/> ..작은 엄마.. 죄송해요.. 올 데가 여기 밖에 없어서.. 그래서..
190,LVNBG87231D,FI,<mute/>
191,ETMEX87795X1,RU,"아직 낙관은 일러요. 일본의 토야마, 후쿠이, 대만의 TCMC, 마퉁 <move/> 까지 다들 만만찮은 기업들인데 <pause/> 조건을 우리보다 훨씬 낮출거란 정보예요."
192,ETMEX87795X1,CS,그럴수록 흔들리면 안되는 거 아시죠?
193,ETMEX87795X1,RU,물론이죠! 수아씨가 말한 대로 우리 기술력은 세계 수준이예요. 우리와 조인하지 않으면 손해라는 인식을 심어줘야죠.
194,EGCQG47104X,CF,<move/> 어? 서변? 지금 출근해요? <move/>
195,EGCQG47104X,EJ,<move/>
196,EGCQG47104X,CF,<move/> 서변 혹시 무슨 일 있어요?
197,EGCQG47104X,EJ,<move/>
198,EGCQG47104X,CF,<move/> 아님 나한테 화났어요? 내가 뭐 잘못했나? 잘못했으면 말을해요? 말을 해야 알지. 그때 내가 이사 가래서 기분 나빴어요? 제니가나랑 친구하는 거 싫어해요? 아는 척도 하지 말래요?
199,EGCQG47104X,EJ,<move/> 그만 좀!!
200,EGCQG47104X,CF,<move/>
201,EGCQG47104X,EJ,<move/> 하지 말라구.
202,EGCQG47104X,CF,"<move/> 그니까...왜 이렇게 됐는지, 나한테 갑자기 왜 이러는 건지 말을 해달라구요 <pause/>"
203,EGCQG47104X,EJ,"<move/> 말 했는데, 당신 정리했다구."
204,EGCQG47104X,CF,<move/>
205,EGCQG47104X,EJ,그러니까 그만 해.
206,EGCQG47104X,CF,<move/> <pause/> 아니 난 <pause/> 진짜 이해가 안 된다 <pause/>
207,EGCQG47104X,EJ,<move/>
208,EGCQG47104X,CF,"<move/> 내가 뭐, 뭐 하쟀나? 왜 갑자기 자기 혼자 정리해? <pause/>"
209,WKIMY22168G3,OW,<move/> 당분간 만나지 말자며? 어젠 당황해서 그런 거지?갈까? 지금 바로 가면?
210,WKIMY22168G3,BY,백수찬?
211,WKIMY22168G3,OW,<move/>
212,WKIMY22168G3,BY,너 뭐하는 자식이야?
213,WKIMY22168G3,OW,<mute/>
214,WKIMY22168G3,BY,너 그렇게 더티한 놈이었니?
215,WKIMY22168G3,OW,자기야?
216,WKIMY22168G3,BY,알리바이 증언 못해주겠다니까 바로 그딴 걸 집으로 보내?
217,WKIMY22168G3,OW,자기?
218,WKIMY22168G3,BY,<move/> 자기 같은 소리 하고 있네.
219,WKIMY22168G3,OW,<mute/>
220,WKIMY22168G3,BY,"너 오늘로 해직이야. <move/> 너 앞으로 그딴 식으로 살지마.이, 더, 러.운. 자.식아. <move/>"
221,WKIMY22168G3,OW,<move/>
222,KIVLU2965W5,JX,기분 괜찮아요?
223,KIVLU2965W5,SF,뭐가요?
224,KIVLU2965W5,JX,전에 언니는 들어갔다만 나오면 기분 꿀꿀하다고 했거든요.그래서 인사과장님한테 바꿔달라고 탄원까지 하셨잖아요.
225,KIVLU2965W5,SF,뭐. 아무렇지도 않은데 <pause/> <move/> 모닝커피도 양보하시고 <pause/>
226,HGUBQ34382M,QF,교수님.
227,HGUBQ34382M,IJ,<move/> 김연우 선생도 봐서 알겠지만 허혈이 발생했어.
228,HGUBQ34382M,QF,!
229,HGUBQ34382M,IJ,혈종이 혈관을 압박해서 신경으로 가는 혈류를 막은 거야. 내가 이렇게 다시 한 번 짚어 주는 이유는 수술 기록을 잘 남기라는 뜻이야. 내 말 무슨 말인지 알겠지?
230,HGUBQ34382M,QF,"<move/> <pause/> 교수님, 어렵지 않은 수술이라고 말했습니다. 회복실 나서면 당장 결과가 나타날 거고 <pause/> 마비가 온 걸 알면 분명 이상하다고 생각할 겁니다."
231,HGUBQ34382M,IJ,퍼미션 받을 때 후유증이 있을 수 있다는 설명 안 했나?
232,HGUBQ34382M,QF,<pause/> 했습니다. 하지만 이건.
233,HGUBQ34382M,IJ,<move/> 그럼 됐어.
234,HGUBQ34382M,QF,교수님!
235,HGUBQ34382M,IJ,들어가서 수처 마무리 해. 보호자한테는 내가 잘 설명할 테니까. <move/>
236,HGUBQ34382M,QF,<move/>
237,ATQSV10457V,HC,"위치 거기 아니거든요. 예, 거기 좋네요 <move/> 여기요. 분무기로 물 좀 뿌려주시겠어요. <move/> 감독님. 이제 나오시면 어떻게 해요."
238,ATQSV10457V,PH,최미나씨! 지금 뭐하시는 거죠?
239,ALNTL66901G,ZS,<move/> 오빠!! 아직도 자?
240,ALNTL66901G,DE,<move/> 왜?
241,ALNTL66901G,ZS,어제 술 먹었어?
242,ALNTL66901G,DE,<move/> <pause/>
243,ALNTL66901G,ZS,이거 오빠 거지? <move/> 이런 거 두고 가면 어떡해?
244,ALNTL66901G,DE,<move/> ..뭔데?
245,ALNTL66901G,ZS,오빠 팬티!! 우리 집에 오빠 들어왔던 거 알면 나 쫓겨난단 말이야.
246,ALNTL66901G,DE,<move/> 뭔 소리야?
247,ALNTL66901G,ZS,"저번 날에, 우리 집에 새 하메 들어오던 날. 기억 안 나?"
248,ALNTL66901G,DE,<move/> 아. 나 추락사 할 뻔한 날.
249,ALNTL66901G,ZS,<move/> 그때 너무 급하게 가느라고 빠트린 게 내 빨랫감 속에 들어갔나 봐.
250,ALNTL66901G,DE,<move/> 내 거 아냐.
251,ALNTL66901G,ZS,진짜? 오빠 거 아냐? 확실해?
252,ALNTL66901G,DE,<move/> 난 이런 것만 입어. <move/>
253,ALNTL66901G,ZS,<move/> 오빠 거 아니면 괜히 긴장했잖아. <move/> 그럼 누구 거야? 누구지? <move/> 누가 남자를 끌어 들인 거야?
254,ALNTL66901G,DE,<move/> 이리 와 봐.
255,ALNTL66901G,ZS,<move/> 안 돼 <pause/>
256,ALNTL66901G,DE,왜?
257,ALNTL66901G,ZS,생리한단 말야.
258,ALNTL66901G,DE,<move/> 그럼 왜 왔냐?
259,ALNTL66901G,ZS,뭐?
260,ALNTL66901G,DE,<move/> 그치만 네가 너무 이쁘잖아. 이렇게 이쁘게 하고 와서 안 된다 그러면 반칙이지.
261,ALNTL66901G,ZS,<move/> 그치만 뭐 <pause/> 내가 뭐 <pause/>
262,RRNVO11370C,PL,어떡하죠?
263,RRNVO11370C,ZZ,"아, 큰일이네. 3천만 원이 넘는 건데 <pause/>"
264,RRNVO11370C,PL,예? 3천만 원이요?
265,RRNVO11370C,ZZ,어.
266,RRNVO11370C,PL,어떡하지? 월세 보증금 빼도 3천은 택도 없는데 <pause/>
267,RRNVO11370C,ZZ,당장 이번 경매에 내놓을 작품인데 <pause/>
268,RRNVO11370C,PL,<move/> 일단 이사님께 알리는 게 좋지 않을까요?
269,RRNVO11370C,ZZ,<move/> 민이사님?
270,RRNVO11370C,PL,예. 제가 깬 거니까 가서 솔직하게 말씀드릴께요.돈은 대출을 받든지 방을 빼든지 어떻게든 마련해볼께요.
271,RRNVO11370C,ZZ,안돼. 그건.
272,RRNVO11370C,PL,왜요?
273,RRNVO11370C,ZZ,"연수씨가 우리 이사님 성격을 몰라서 그러는데, 이건 돈이 문제가 아냐. 고객이 맡긴 작품에 손상이 간다는 건 회사 신용 문제거든. 민이사님은 결코 용납 못하지. 솔직하게 얘기했다간 연수씨 입사 첫 날로 바로 아웃이야, 바로!!"
274,RRNVO11370C,PL,<move/>
275,RRNVO11370C,ZZ,"<move/> 연수씨, 이건 우리 둘만의 비밀로 하자."
276,RRNVO11370C,PL,네? 그러다 들키면요?
277,RRNVO11370C,ZZ,<move/> 나만 믿어!
278,RRNVO11370C,PL,<move/>
279,EYHPG76089O0,KG,"광수야, 내가 사랑하는 사람들은 왜 다들 이렇게 가 버리냐?"
280,EYHPG76089O0,ZP,"<move/> 어떻게, 어떻게, 미안합니다. 정말 미안해요."
281,ZULXJ84079A,IV,어떤 심정이신지 저도 잘 압니다.
282,ZULXJ84079A,GC,"그래 자네도 힘들겠지 <pause/> <move/> <move/> 그런데 <pause/> 자네,,,, 정말 그 흉터 <pause/> 지울 생각 없나?"
283,ZULXJ84079A,IV,<move/> 아! 형산데 이정도 비주얼은 갖춰야 하는 거 아닙니까.또 그놈이 만들어 준 건데 지우면 쓰나요.
284,ZULXJ84079A,GC,"그놈에 대한 증오만큼이나, 자신을 학대하게 된다는 걸 알아야지."
285,ZULXJ84079A,IV,<move/> 여보세요. 어! 광수야?
286,OWVIV36300Z,VA,검사가 검사답지 않으니까 이런 일이 일어나지. 검찰청에 검사로 와야지여자로 오면 되나?
287,OWVIV36300Z,UU,그러니까 오늘 제 스커트 길이가 너무 짧고 상의도 과하단 말씀이시죠? 내일부터 조정하겠습니다.
288,OWVIV36300Z,VA,<move/>
289,OWVIV36300Z,UU,<move/> 사람마다 참 스타일이 다른 거 같애요.
290,OWVIV36300Z,VA,<move/>
291,OWVIV36300Z,UU,그리고 또 초임이 할일이 있다고 하셨는데 <pause/>
292,OWVIV36300Z,VA,초임도 그렇고 제일 막내 검사할 일이 은근히 많아요. <move/> 따라 와요.
293,CWZFP44517V,UH,<move/>
294,CWZFP44517V,XS,<move/> 너 임마 어디야!!!
295,CWZFP44517V,UH,<move/> 다 왔어요.
296,CWZFP44517V,XS,<move/> 10분 남았어 임마!!!
297,CWZFP44517V,UH,<move/> 뻥치지 말죠? 11분 남았는데. <move/>
298,YSFTZ78968T,ME,네 부장님 <pause/> 지금은 자세하게 말씀 못 드려요 <pause/> 네 <pause/> <move/> 본부장님이요? 저한테요? <pause/> 네. <move/>
299,YSFTZ78968T,ME,<move/> <pause/> 여보세요?
300,YSFTZ78968T,AY,본부장입니다.
301,YSFTZ78968T,ME,<move/>
302,YSFTZ78968T,AY,일이 꼬였다면서요.
303,YSFTZ78968T,ME,<move/> 죄송합니다!
304,YSFTZ78968T,AY,어떡하겠어요. 이미 벌어져 버린 일인데.
305,YSFTZ78968T,ME,<surprised/> <move/>
